"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
149|"Year 9"|""|"20220325110756"|"AA00078"|""|"2029-30"|"20220325"|""|""
149|"Year 10"|""|"20220325110801"|"AA00078"|""|"2029-30"|"20220325"|""|""
149|"Year 11"|""|"20220325110805"|"AA00078"|""|"2029-30"|"20220325"|""|""
149|"Year 12"|""|"20220325110810"|"AA00078"|""|"2029-30"|"20220325"|""|""
149|"Year 13"|""|"20220325110815"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 8"|""|"20220325111255"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 9"|""|"20220325111306"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 10"|""|"20220325111312"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 11"|""|"20220325111318"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 12"|""|"20220325111327"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 13"|""|"20220325111331"|"AA00078"|""|"2023-24"|"20220325"|""|""
497|"Year 8"|""|"20220325111345"|"AA00078"|""|"2024-25"|"20220325"|""|""
497|"Year 9"|""|"20220325111350"|"AA00078"|""|"2024-25"|"20220325"|""|""
497|"Year 10"|""|"20220325111356"|"AA00078"|""|"2024-25"|"20220325"|""|""
497|"Year 11"|""|"20220325111403"|"AA00078"|""|"2024-25"|"20220325"|""|""
497|"Year 13"|""|"20220325111413"|"AA00078"|""|"2024-25"|"20220325"|""|""
497|"Year 7"|""|"20220325111424"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 8"|""|"20220325111429"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 9"|""|"20220325111433"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 10"|""|"20220325111438"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 11"|""|"20220325111442"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 12"|""|"20220325111448"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 13"|""|"20220325111452"|"AA00078"|""|"2025-26"|"20220325"|""|""
497|"Year 7"|""|"20220325111501"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 8"|""|"20220325111505"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 9"|""|"20220325111510"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 10"|""|"20220325111513"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 11"|""|"20220325111517"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 12"|""|"20220325111521"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 13"|""|"20220325111526"|"AA00078"|""|"2026-27"|"20220325"|""|""
497|"Year 7"|""|"20220325111534"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 8"|""|"20220325111539"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 9"|""|"20220325111542"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 10"|""|"20220325111546"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 11"|""|"20220325111549"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 12"|""|"20220325111554"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 13"|""|"20220325111559"|"AA00078"|""|"2027-28"|"20220325"|""|""
497|"Year 7"|""|"20220325111609"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 8"|""|"20220325111613"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 9"|""|"20220325111617"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 10"|""|"20220325111622"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 11"|""|"20220325111627"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 12"|""|"20220325111636"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 13"|""|"20220325111640"|"AA00078"|""|"2028-29"|"20220325"|""|""
497|"Year 7"|""|"20220325111654"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 8"|""|"20220325111658"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 9"|""|"20220325111703"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 10"|""|"20220325111708"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 11"|""|"20220325111711"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 12"|""|"20220325111715"|"AA00078"|""|"2029-30"|"20220325"|""|""
497|"Year 13"|""|"20220325111720"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 7"|""|"20220325113225"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 8"|""|"20220325113230"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 9"|""|"20220325113233"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 10"|""|"20220325113237"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 11"|""|"20220325113240"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 12"|""|"20220325113244"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 13"|""|"20220325113248"|"AA00078"|""|"2027-28"|"20220325"|""|""
30111|"Year 7"|""|"20220325113302"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 8"|""|"20220325113305"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 9"|""|"20220325113308"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 10"|""|"20220325113312"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 11"|""|"20220325113316"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 12"|""|"20220325113319"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 13"|""|"20220325113323"|"AA00078"|""|"2028-29"|"20220325"|""|""
30111|"Year 7"|""|"20220325113331"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 8"|""|"20220325113335"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 9"|""|"20220325113339"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 10"|""|"20220325113343"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 11"|""|"20220325113346"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 12"|""|"20220325113350"|"AA00078"|""|"2029-30"|"20220325"|""|""
30111|"Year 13"|""|"20220325113354"|"AA00078"|""|"2029-30"|"20220325"|""|""
30199|"Foundation"|""|"20230630161647"|"AA00078"|""|"2023-24"|"20230630"|""|""
1|"Year 8"|""|"20220325113503"|"AA00078"|""|"2023-24"|"20220325"|""|""
1|"Year 11"|""|"20220325113510"|"AA00078"|""|"2023-24"|"20220325"|""|""
182|"Year 9"|""|"20230131124841"|"AA00097"|""|"2023-24"|"20211215"|""|""
1|"Year 13"|""|"20220325113519"|"AA00078"|""|"2023-24"|"20220325"|""|""
182|"Year 9"|"1 Compulsory Paper : (1) Reasoning Online + Instructions for Reasoning Online"|"20241115115655"|"AA00097"|""|"2025-26"|"20241115"|""|""
1|"Year 8"|""|"20220325113533"|"AA00078"|""|"2024-25"|"20220325"|""|""
30203|"Year 6"|""|"20231017113152"|"AA00078"|""|"2026-27"|"20231017"|""|""
1|"Year 11"|""|"20220325113553"|"AA00078"|""|"2024-25"|"20220325"|""|""
30089|"Year 8"|"3 Complusory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online"|"20240702111743"|"AA00097"|""|"2024-25"|"20240625"|""|""
1|"Year 13"|""|"20220325113603"|"AA00078"|""|"2024-25"|"20220325"|""|""
15|"Year 10"|"For NON Native candidates :
2 Compulsory Papers : (1) English as an Addtional Language Online + (2) Online Test + Instructions for Online Test

Non native overseas applicants need to sit both English an as Addtional Language Online and Online Test."|"20241220180048"|"AA00097"|""|"2025-26"|"20220222"|""|""
1|"Year 8"|""|"20220325113616"|"AA00078"|""|"2025-26"|"20220325"|""|""
30199|"Year 10"|""|"20230630161701"|"AA00078"|""|"2024-25"|"20230630"|""|""
1|"Year 11"|""|"20220325113630"|"AA00078"|""|"2025-26"|"20220325"|""|""
1|"Year 13"|""|"20220325113646"|"AA00078"|""|"2025-26"|"20220325"|""|""
1|"Year 7"|""|"20220325113658"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 8"|""|"20220325113703"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 10"|""|"20220325113718"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 11"|""|"20220325113725"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 12"|""|"20220325113730"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 13"|""|"20220325113735"|"AA00078"|""|"2026-27"|"20220325"|""|""
1|"Year 7"|""|"20220325113744"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 8"|""|"20220325113749"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 9"|""|"20220325113754"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 10"|""|"20220325113801"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 11"|""|"20220325113806"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 12"|""|"20220325113817"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 13"|""|"20220325113822"|"AA00078"|""|"2027-28"|"20220325"|""|""
1|"Year 7"|""|"20220325113835"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 8"|""|"20220325113840"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 9"|""|"20220325113846"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 10"|""|"20220325113851"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 11"|""|"20220325113855"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 12"|""|"20220325113900"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 13"|""|"20220325113905"|"AA00078"|""|"2028-29"|"20220325"|""|""
1|"Year 7"|""|"20220325113914"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 8"|""|"20220325113918"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 9"|""|"20220325114011"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 10"|""|"20220325114028"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 11"|""|"20220325114043"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 12"|""|"20220325114104"|"AA00078"|""|"2029-30"|"20220325"|""|""
1|"Year 13"|""|"20220325114117"|"AA00078"|""|"2029-30"|"20220325"|""|""
40|"Year 13"|""|"20220326134601"|"AA00078"|""|"2023-24"|"20220326"|""|""
2|"Year 13"|""|"20220326144009"|"AA00078"|""|"2027-28"|"20220326"|""|""
30118|"Year 5"|"3 Compulsory Papers : (1) Creative Writing + (2) Mathematics + (3) Reasoning Online"|"20220325135810"|"AA00068"|""|"2022-23"|"20220325"|""|""
472|"Year 8"|""|"20220326151444"|"AA00078"|""|"2023-24"|"20220326"|""|""
389|"Year 6"|"2 Compulsory Papers : (1) Mathematics Online + (2) Password Online

Passport number is required to set up personal file before start of Password Online"|"20230302133638"|"AA00068"|""|"2023-24"|"20230212"|""|""
36|"Year 8"|""|"20220325182837"|"AA00078"|""|"2023-24"|"20220325"|""|""
30199|"Year 11"|""|"20230630161708"|"AA00078"|""|"2024-25"|"20230630"|""|""
36|"Year 11"|""|"20220325182921"|"AA00078"|""|"2023-24"|"20220325"|""|""
30199|"Year 12"|""|"20230630161716"|"AA00078"|""|"2024-25"|"20230630"|""|""
40|"Year 4"|""|"20220326134610"|"AA00078"|""|"2024-25"|"20220326"|""|""
36|"Year 13"|""|"20220325183004"|"AA00078"|""|"2023-24"|"20220325"|""|""
36|"Pre-IB"|""|"20220325183016"|"AA00078"|""|"2023-24"|"20220325"|""|""
36|"Year 8"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning"|"20240229112536"|"AA00097"|""|"2024-25"|"20220325"|""|""
30209|"Year 3"|""|"20240424103355"|"AA00078"|""|"2027-28"|"20240424"|""|""
30209|"Year 4"|""|"20240424103358"|"AA00078"|""|"2027-28"|"20240424"|""|""
36|"Year 11"|""|"20220325183258"|"AA00078"|""|"2024-25"|"20220325"|""|""
50|"Year 10"|"3 Compulsory Papers : (1) Mathematics + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online  + Security Statement"|"20241115173547"|"AA00097"|""|"2025-26"|"20220326"|""|""
36|"Year 13"|""|"20220325183313"|"AA00078"|""|"2024-25"|"20220325"|""|""
36|"Pre-IB"|""|"20220325183327"|"AA00078"|""|"2024-25"|"20220325"|""|""
36|"Year 7"|""|"20220325183406"|"AA00078"|""|"2025-26"|"20220325"|""|""
36|"Year 8"|""|"20220325183420"|"AA00078"|""|"2025-26"|"20220325"|""|""
36|"Year 9"|"2 Compulsory Papers : (1) English + (2) Mathematics"|"20250201103114"|"AA00097"|""|"2027-28"|"20220325"|""|""
36|"Year 13"|""|"20220325183645"|"AA00078"|""|"2025-26"|"20220325"|""|""
36|"Pre-IB"|""|"20220325183703"|"AA00078"|""|"2025-26"|"20220325"|""|""
36|"Year 8"|""|"20220325183919"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Year 10"|""|"20220325183934"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Year 11"|""|"20220325183947"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Year 12"|""|"20220325183954"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Year 13"|""|"20220325184002"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Pre-IB"|""|"20220325184013"|"AA00078"|""|"2026-27"|"20220325"|""|""
36|"Year 7"|""|"20220325184032"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 8"|""|"20220325184038"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 10"|""|"20220325184054"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 11"|""|"20220325184104"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 12"|""|"20220325184112"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 13"|""|"20220325184136"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Pre-IB"|""|"20220325184152"|"AA00078"|""|"2027-28"|"20220325"|""|""
36|"Year 7"|""|"20220325184230"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 8"|""|"20220325184317"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 9"|""|"20220325184344"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 10"|""|"20220325184425"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 11"|""|"20220325184445"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 12"|""|"20220325184503"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 13"|""|"20220325184514"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Pre-IB"|""|"20220325184819"|"AA00078"|""|"2028-29"|"20220325"|""|""
36|"Year 7"|""|"20220325184920"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 8"|""|"20220325184938"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 9"|""|"20220325184944"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 10"|""|"20220325184955"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 11"|""|"20220325185017"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 12"|""|"20220325185029"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Year 13"|""|"20220325185036"|"AA00078"|""|"2029-30"|"20220325"|""|""
36|"Pre-IB"|""|"20220325185100"|"AA00078"|""|"2029-30"|"20220325"|""|""
258|"Year 10"|"2 Compulsory Papers : (1) English + (2) Mathematics"|"20220326094933"|"AA00068"|""|"2022-23"|"20220326"|""|""
40|"Year 5"|""|"20220326134614"|"AA00078"|""|"2024-25"|"20220326"|""|""
40|"Year 6"|""|"20220326134618"|"AA00078"|""|"2024-25"|"20220326"|""|""
40|"Year 7"|""|"20220326134622"|"AA00078"|""|"2024-25"|"20220326"|""|""
40|"Year 8"|""|"20220326134626"|"AA00078"|""|"2024-25"|"20220326"|""|""
2|"Year 11"|""|"20220326143610"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 9"|"1 Compulsory Paper : (1) English"|"20250327115423"|"AA00097"|""|"2025-26"|"20220326"|""|""
2|"Year 13"|""|"20220326143618"|"AA00078"|""|"2023-24"|"20220326"|""|""
2|"Year 4"|""|"20220326143627"|"AA00078"|""|"2024-25"|"20220326"|""|""
2|"Year 13"|""|"20220326143702"|"AA00078"|""|"2024-25"|"20220326"|""|""
2|"Year 4"|""|"20220326143717"|"AA00078"|""|"2025-26"|"20220326"|""|""
2|"Year 5"|""|"20220326143723"|"AA00078"|""|"2025-26"|"20220326"|""|""
2|"Year 6"|""|"20220326143727"|"AA00078"|""|"2025-26"|"20220326"|""|""
2|"Year 13"|""|"20220326143801"|"AA00078"|""|"2025-26"|"20220326"|""|""
2|"Year 4"|""|"20220326143811"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 5"|""|"20220326143817"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 6"|""|"20220326143824"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 7"|""|"20220326143828"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 12"|""|"20220326143859"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 13"|""|"20220326143905"|"AA00078"|""|"2026-27"|"20220326"|""|""
2|"Year 4"|""|"20220326143918"|"AA00078"|""|"2027-28"|"20220326"|""|""
2|"Year 5"|""|"20220326143924"|"AA00078"|""|"2027-28"|"20220326"|""|""
2|"Year 6"|""|"20220326143928"|"AA00078"|""|"2027-28"|"20220326"|""|""
2|"Year 12"|""|"20220326144000"|"AA00078"|""|"2027-28"|"20220326"|""|""
2|"Year 12"|""|"20220326144102"|"AA00078"|""|"2028-29"|"20220326"|""|""
2|"Year 13"|""|"20220326144202"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 7"|""|"20220326151440"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 9"|""|"20220326151449"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 10"|""|"20220326151453"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 11"|""|"20220326151458"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 12"|""|"20220326151502"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Year 13"|""|"20220326151509"|"AA00078"|""|"2023-24"|"20220326"|""|""
472|"Summer"|""|"20220326151523"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326151529"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Pre-AL"|""|"20220326151537"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 7"|""|"20220326151543"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 8"|""|"20220326151546"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 9"|""|"20220326151549"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 10"|""|"20220326151553"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 11"|""|"20220326151557"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Year 12"|"1 Compulsory Paper : (1) English"|"20240229112727"|"AA00097"|""|"2024-25"|"20220326"|""|""
472|"Year 13"|""|"20220326151606"|"AA00078"|""|"2024-25"|"20220326"|""|""
472|"Summer"|""|"20220326151627"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326151637"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Pre-AL"|""|"20220326151643"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 7"|""|"20220326151649"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 8"|""|"20220326151652"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 10"|""|"20220326151700"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 11"|""|"20220326151705"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 12"|""|"20220326151709"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Year 13"|""|"20220326151719"|"AA00078"|""|"2025-26"|"20220326"|""|""
472|"Summer"|""|"20220326153051"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326153100"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Pre-AL"|""|"20220326153105"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 7"|""|"20220326153112"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 8"|""|"20220326153115"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 9"|""|"20220326153120"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 10"|""|"20220326153124"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 11"|""|"20220326153127"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 12"|""|"20220326153135"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Year 13"|""|"20220326153140"|"AA00078"|""|"2026-27"|"20220326"|""|""
472|"Summer"|""|"20220326153152"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326153158"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Pre-AL"|""|"20220326153205"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 7"|""|"20220326153210"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 8"|""|"20220326153217"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 9"|""|"20220326153220"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 10"|""|"20220326153224"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 11"|""|"20220326153227"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 12"|""|"20220326153231"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Year 13"|""|"20220326153234"|"AA00078"|""|"2027-28"|"20220326"|""|""
472|"Summer"|""|"20220326153248"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326153255"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Pre-AL"|""|"20220326153301"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 7"|""|"20220326153305"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 8"|""|"20220326153309"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 9"|""|"20220326153313"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 10"|""|"20220326153317"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 11"|""|"20220326153322"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 12"|""|"20220326153326"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Year 13"|""|"20220326153329"|"AA00078"|""|"2028-29"|"20220326"|""|""
472|"Summer"|""|"20220326153345"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"1-Year GCSE"|""|"20220326153353"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Pre-AL"|""|"20220326153403"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 7"|""|"20220326153411"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 8"|""|"20220326153415"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 9"|""|"20220326153418"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 10"|""|"20220326153424"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 11"|""|"20220326153428"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 12"|""|"20220326153432"|"AA00078"|""|"2029-30"|"20220326"|""|""
472|"Year 13"|""|"20220326153438"|"AA00078"|""|"2029-30"|"20220326"|""|""
49|"Year 5"|""|"20220326160144"|"AA00078"|""|"2022-23"|"20220326"|""|""
30056|"Year 12"|"2 Compulsory Papers : (1) English as an Additonal Language + (2) Mathematics"|"20230415095210"|"AA00068"|""|"2023-24"|"20221205"|""|""
49|"Year 6"|""|"20220326160158"|"AA00078"|""|"2023-24"|"20220326"|""|""
182|"Year 5"|"1 Complusory Paper : (1) Reasoning Online + Instructions for Reasoning Online"|"20230131124735"|"AA00097"|""|"2023-24"|"20220826"|""|""
49|"Year 5"|""|"20220326160213"|"AA00078"|""|"2024-25"|"20220326"|""|""
49|"Year 6"|""|"20220326160217"|"AA00078"|""|"2024-25"|"20220326"|""|""
49|"Year 7"|""|"20220326160221"|"AA00078"|""|"2024-25"|"20220326"|""|""
49|"Year 8"|""|"20220326160224"|"AA00078"|""|"2024-25"|"20220326"|""|""
49|"Year 5"|""|"20220326160235"|"AA00078"|""|"2025-26"|"20220326"|""|""
49|"Year 6"|""|"20220326160239"|"AA00078"|""|"2025-26"|"20220326"|""|""
49|"Year 7"|""|"20220326160244"|"AA00078"|""|"2025-26"|"20220326"|""|""
49|"Year 8"|""|"20220326160252"|"AA00078"|""|"2025-26"|"20220326"|""|""
49|"Year 5"|""|"20220326160304"|"AA00078"|""|"2026-27"|"20220326"|""|""
49|"Year 6"|""|"20220326160308"|"AA00078"|""|"2026-27"|"20220326"|""|""
49|"Year 7"|""|"20220326160313"|"AA00078"|""|"2026-27"|"20220326"|""|""
49|"Year 8"|""|"20220326160320"|"AA00078"|""|"2026-27"|"20220326"|""|""
49|"Year 5"|""|"20220326160332"|"AA00078"|""|"2027-28"|"20220326"|""|""
49|"Year 6"|""|"20220326160336"|"AA00078"|""|"2027-28"|"20220326"|""|""
49|"Year 7"|""|"20220326160341"|"AA00078"|""|"2027-28"|"20220326"|""|""
49|"Year 8"|""|"20220326160345"|"AA00078"|""|"2027-28"|"20220326"|""|""
49|"Year 5"|""|"20220326160358"|"AA00078"|""|"2028-29"|"20220326"|""|""
49|"Year 6"|""|"20220326160405"|"AA00078"|""|"2028-29"|"20220326"|""|""
49|"Year 7"|""|"20220326160410"|"AA00078"|""|"2028-29"|"20220326"|""|""
49|"Year 8"|""|"20220326160414"|"AA00078"|""|"2028-29"|"20220326"|""|""
49|"Year 5"|""|"20220326160428"|"AA00078"|""|"2029-30"|"20220326"|""|""
49|"Year 6"|""|"20220326160433"|"AA00078"|""|"2029-30"|"20220326"|""|""
49|"Year 7"|""|"20220326160438"|"AA00078"|""|"2029-30"|"20220326"|""|""
49|"Year 8"|""|"20220326160442"|"AA00078"|""|"2029-30"|"20220326"|""|""
40|"Year 4"|""|"20220326160610"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 5"|""|"20220326160614"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 6"|""|"20220326160618"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 7"|""|"20220326160621"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 8"|""|"20220326160625"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 9"|""|"20220326160630"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 10"|""|"20220326160634"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 11"|""|"20220326160637"|"AA00078"|""|"2027-28"|"20220326"|""|""
40|"Year 12"|""|"20220326160642"|"AA00078"|""|"2027-28"|"20220326"|""|""
