"aa_id"|"exam"|"results"|"maxscore"|"lastupdate"|"staffid"|"remarks"|"course"
"S035004"|"AA Test Eng"|"84"|"100"|"20161019164707"|"AA00011"|""|"Year 12"
"S033333"|"AA Test Maths"|"84"|"100"|"20150804144614"|"AA00044"|""|"Year 9"
"S040320"|"AA Test Eng"|"62"|"100"|"20200905154019"|"AA00069"|"A"|"Year 7"
"S031315"|"AA Test Maths"|"88"|"100"|"20150804153019"|"AA00038"|""|"Year 12"
"S030904"|"AA Test Maths"|"92"|"100"|"20150817123313"|"AA00011"|""|"Year 12"
"S038578"|"AA Test Maths"|"96"|"100"|"20190904165232"|"AA00011"|""|"Year 12"
"S032945"|"AA Test Eng"|"96"|"100"|"20161020182735"|"AA00011"|""|"Year 10"
"S034980"|"AA Test Maths"|"31"|"100"|"20161015122608"|"AA00011"|""|"Year 11"
"S036233"|"AA Test Eng"|"92"|"100"|"20170916144910"|"AA00079"|""|"Year 12"
"S033338"|"AA Test Maths"|"100"|"100"|"20150805155043"|"AA00054"|""|"Year 12"
"S031269"|"AA Test Maths"|"97"|"100"|"20150805160447"|"AA00044"|""|"Year 9"
"S033096"|"AA Test Maths"|"64"|"100"|"20150808160341"|"AA00011"|""|"Year 9"
"S033369"|"AA Test Maths"|"71"|"100"|"20150808162810"|"AA00011"|""|"Year 10"
"S033353"|"AA Test Maths"|"35"|"100"|"20150805163258"|"AA00011"|""|"Year 12"
"S031224"|"AA Test Maths"|"81"|"100"|"20150805164723"|"AA00044"|""|"Year 9"
"S036452"|"AA Test Maths"|"86"|"100"|"20171103123525"|"AA00069"|""|"Year 10"
"S033711"|"AA Test Maths"|"87"|"100"|"20151105164103"|"AA00011"|""|"Year 9"
"S034830"|"AA Test Eng"|"84"|"100"|"20160907183658"|"AA00011"|""|"Year 12"
"S031993"|"AA Test Maths"|"94"|"100"|"20150806131048"|"AA00038"|""|"Year 9"
"S035941"|"AA Test Maths"|"39"|"100"|"20170703114006"|"AA00011"|""|"Year 10"
"S030741"|"AA Test Maths"|"77"|"100"|"20150806144442"|"AA00011"|""|"Year 12"
"S033358"|"AA Test Maths"|"64"|"100"|"20150806153908"|"AA00038"|""|"Year 10"
"S033347"|"AA Test Maths"|"87"|"100"|"20150806155100"|"AA00038"|""|"Year 9"
"S033348"|"AA Test Maths"|"88"|"100"|"20150806155123"|"AA00038"|""|"Year 12"
"S034831"|"AA Test Eng"|"90"|"100"|"20160908114225"|"AA00069"|""|"Year 9"
"S033274"|"AA Test Maths"|"88"|"100"|"20150806164842"|"AA00011"|""|"Year 12"
"S034073"|"AA Test Eng"|"92"|"100"|"20160908163041"|"AA00011"|""|"Year 12"
"S034932"|"AA Test Eng"|"86"|"100"|"20161005174237"|"AA00027"|""|"Year 10"
"S030628"|"AA Test Maths"|"85"|"100"|"20150902111745"|"AA00044"|""|"Year 12"
"S012106"|"AA Test Maths"|"54"|"100"|"20150904112326"|"AA00011"|""|"Year 12"
"S034834"|"AA Test Eng"|"62"|"100"|"20160908173948"|"AA00069"|""|"Year 12"
"S034835"|"AA Test Eng"|"96"|"100"|"20160908175531"|"AA00069"|""|"Year 12"
"S033352"|"AA Test Maths"|"97"|"100"|"20150807113545"|"AA00011"|""|"Year 9"
"S011189"|"AA Test Maths"|"88"|"100"|"20150807115016"|"AA00011"|""|"Year 12"
"S034081"|"AA Test Eng"|"82"|"100"|"20160908180233"|"AA00069"|""|"Year 10"
"S033861"|"AA Test Eng"|"60"|"100"|"20160909121743"|"AA00069"|""|"Year 12"
"S033077"|"AA Test Maths"|"36"|"100"|"20151017180441"|"AA00038"|""|"Year 10"
"S031202"|"AA Test Eng"|"76"|"100"|"20160903105644"|"AA00069"|""|"Year 12"
"S034930"|"AA Test Eng"|"92"|"100"|"20161005150607"|"AA00011"|""|"Year 8"
"S032134"|"AA Test Maths"|"93"|"100"|"20150807124205"|"AA00038"|""|"Year 10"
"S032133"|"AA Test Maths"|"96"|"100"|"20150807124250"|"AA00038"|""|"Year 12"
"S034705"|"AA Test Eng"|"72"|"100"|"20160903112327"|"AA00069"|""|"Year 12"
"S033354"|"AA Test Maths"|"94"|"100"|"20150807133102"|"AA00038"|""|"Year 9"
"S034961"|"AA Test Eng"|"92"|"100"|"20161012160333"|"AA00027"|""|"Year 10"
"S034805"|"AA Test Eng"|"80"|"100"|"20160903113048"|"AA00069"|""|"Year 10"
"S033371"|"AA Test Maths"|"94"|"100"|"20150808163909"|"AA00011"|""|"Year 9"
"S030840"|"AA Test Maths"|"69"|"100"|"20150808170418"|"AA00011"|""|"Year 12"
"S031748"|"AA Test Eng"|"90"|"100"|"20160903115615"|"AA00069"|""|"Year 12"
"S035164"|"AA Test Maths"|"84"|"100"|"20161112165052"|"AA00011"|""|"Year 7"
"S007444"|"AA Test Maths"|"100"|"100"|"20150810122928"|"AA00011"|""|"Year 12"
"S034888"|"AA Test Maths"|"100"|"100"|"20161008113636"|"AA00011"|""|"Year 12"
"S034740"|"AA Test Maths"|"68"|"100"|"20160831103220"|"AA00011"|""|"Year 10"
"S034810"|"AA Test Eng"|"86"|"100"|"20160903143535"|"AA00011"|""|"Year 12"
"S032786"|"AA Test Maths"|"100"|"100"|"20150810161851"|"AA00011"|""|"Year 12"
"S034744"|"AA Test Eng"|"86"|"100"|"20160903144648"|"AA00069"|""|"Year 10"
"S034582"|"AA Test Eng"|"100"|"100"|"20160903150837"|"AA00069"|""|"Year 12"
"S034960"|"AA Test Eng"|"88"|"100"|"20161012160138"|"AA00011"|""|"Year 8"
"S034811"|"AA Test Eng"|"88"|"100"|"20160903151520"|"AA00069"|""|"Year 12"
"S033227"|"AA Test Maths"|"87"|"100"|"20150811103548"|"AA00038"|""|"Year 9"
"S033375"|"AA Test Maths"|"96"|"100"|"20150811103756"|"AA00038"|""|"Year 12"
"S035086"|"AA Test Eng"|"82"|"100"|"20161119145510"|"AA00011"|""|"Year 9"
"S032169"|"AA Test Maths"|"97"|"100"|"20150811110152"|"AA00038"|""|"Year 9"
"S034668"|"AA Test Eng"|"40"|"100"|"20160903152648"|"AA00069"|""|"Year 11"
"S030163"|"AA Test Maths"|"65"|"100"|"20150811114252"|"AA00038"|""|"Year 9"
"S012055"|"AA Test Maths"|"50"|"100"|"20150811114327"|"AA00038"|""|"Year 12"
"S033351"|"AA Test Maths"|"85"|"100"|"20150811115700"|"AA00038"|""|"Year 12"
"S033389"|"AA Test Maths"|"71"|"100"|"20150815172906"|"AA00011"|""|"Year 9"
"S034739"|"AA Test Eng"|"78"|"100"|"20160903163019"|"AA00011"|""|"Year 8"
"S033377"|"AA Test Maths"|"82"|"100"|"20150811145134"|"AA00044"|""|"Year 10"
"S032087"|"AA Test Maths"|"96"|"100"|"20150826105350"|"AA00011"|""|"Year 12"
"S034812"|"AA Test Eng"|"82"|"100"|"20160903164625"|"AA00069"|""|"Year 11"
"S035681"|"AA Test Eng"|"76"|"100"|"20170401132826"|"AA00069"|""|"Year 9"
"S033343"|"AA Test Maths"|"65"|"100"|"20150811171614"|"AA00038"|""|"Year 8"
"S033133"|"AA Test Maths"|"88"|"100"|"20150817124120"|"AA00011"|""|"Year 12"
"S035685"|"AA Test Eng"|"80"|"100"|"20170401164605"|"AA00069"|""|"Year 9"
"S034756"|"AA Test Eng"|"72"|"100"|"20160903170829"|"AA00011"|""|"Year 12"
"S033350"|"AA Test Maths"|"96"|"100"|"20150811174113"|"AA00038"|""|"Year 12"
"S034813"|"AA Test Eng"|"90"|"100"|"20160903171153"|"AA00069"|""|"Year 10"
"S030369"|"AA Test Eng"|"94"|"100"|"20160903182943"|"AA00069"|""|"Year 12"
"S033344"|"AA Test Maths"|"73"|"100"|"20150813153102"|"AA00011"|""|"Year 12"
"S033393"|"AA Test Maths"|"97"|"100"|"20150817154306"|"AA00011"|""|"Year 9"
"S034630"|"AA Test Maths"|"84"|"100"|"20160723124324"|"AA00069"|""|"Year 9"
"S034333"|"AA Test Maths"|"54"|"100"|"20160425173649"|"AA00011"|""|"Year 10"
"S035554"|"AA Test Eng"|"86"|"100"|"20170805153602"|"AA00011"|""|"Year 12"
"S008007"|"AA Test Maths"|"85"|"100"|"20150813175005"|"AA00011"|""|"Year 12"
"S032049"|"AA Test Maths"|"82"|"100"|"20150814102122"|"AA00038"|""|"Year 10"
"S033379"|"AA Test Maths"|"82"|"100"|"20150814113524"|"AA00044"|""|"Year 10"
"S030297"|"AA Test Maths"|"94"|"100"|"20150814121041"|"AA00038"|""|"Year 9"
"S033380"|"AA Test Maths"|"69"|"100"|"20150814124642"|"AA00038"|""|"Year 12"
"S033831"|"AA Test Maths"|"48"|"100"|"20151201175628"|"AA00038"|""|"Year 9"
"S033339"|"AA Test Maths"|"92"|"100"|"20150814155114"|"AA00038"|""|"Year 12"
"S033382"|"AA Test Maths"|"73"|"100"|"20150814172714"|"AA00038"|""|"Year 12"
"S032015"|"AA Test Maths"|"48"|"100"|"20150814173115"|"AA00038"|""|"Year 9"
"S034518"|"AA Test Maths"|"81"|"100"|"20160930123852"|"AA00069"|""|"Year 7"
"S034943"|"AA Test Maths"|"100"|"100"|"20161008114336"|"AA00069"|""|"Year 12"
"S033331"|"AA Test Maths"|"92"|"100"|"20150815112207"|"AA00038"|""|"Year 12"
"S033384"|"AA Test Maths"|"23"|"100"|"20150815112554"|"AA00011"|""|"Year 12"
"S033279"|"AA Test Maths"|"69"|"100"|"20150815114448"|"AA00011"|""|"Year 12"
"S033265"|"AA Test Maths"|"93"|"100"|"20150815115740"|"AA00038"|""|"Year 10"
"S033385"|"AA Test Maths"|"81"|"100"|"20150815122316"|"AA00011"|""|"Year 7"
"S034792"|"AA Test Eng"|"86"|"100"|"20160905145408"|"AA00069"|""|"Year 8"
"S033396"|"AA Test Maths"|"31"|"100"|"20150818124648"|"AA00038"|""|"Year 11"
"S033328"|"AA Test Maths"|"75"|"100"|"20150818150605"|"AA00038"|""|"Year 10"
"S033329"|"AA Test Maths"|"84"|"100"|"20150818150623"|"AA00038"|""|"Year 8"
"S010057"|"AA Test Maths"|"93"|"100"|"20150818151733"|"AA00038"|""|"Year 10"
"S034816"|"AA Test Eng"|"90"|"100"|"20160905174215"|"AA00069"|""|"Year 12"
"S033524"|"AA Test Maths"|"92"|"100"|"20151010122116"|"AA00044"|""|"Year 12"
"S033551"|"AA Test Maths"|"79"|"100"|"20151017114419"|"AA00011"|""|"Year 10"
"S032061"|"AA Test Maths"|"82"|"100"|"20150818155115"|"AA00038"|""|"Year 10"
"S034761"|"AA Test Eng"|"94"|"100"|"20160905175103"|"AA00069"|""|"Year 12"
"S034977"|"AA Test Eng"|"86"|"100"|"20161015112546"|"AA00069"|""|"Year 12"
"S033397"|"AA Test Maths"|"92"|"100"|"20150818162115"|"AA00038"|""|"Year 12"
"S030704"|"AA Test Eng"|"76"|"100"|"20160905182423"|"AA00069"|""|"Year 12"
"S033343"|"AA Test Maths"|"94"|"100"|"20150818170250"|"AA00044"|""|"Year 8"
"S031412"|"AA Test Maths"|"85"|"100"|"20150827112930"|"AA00038"|""|"Year 12"
"S010868"|"AA Test Maths"|"92"|"100"|"20150818171656"|"AA00038"|""|"Year 12"
"S033366"|"AA Test Maths"|"92"|"100"|"20150819111212"|"AA00044"|""|"Year 12"
"S030783"|"AA Test Maths"|"88"|"100"|"20150819115956"|"AA00044"|""|"Year 12"
"S032102"|"AA Test Maths"|"74"|"100"|"20150819121554"|"AA00044"|""|"Year 9"
"S033269"|"AA Test Maths"|"96"|"100"|"20150819122857"|"AA00044"|""|"Year 12"
"S033161"|"AA Test Maths"|"57"|"100"|"20150902162332"|"AA00044"|""|"Year 10"
"S010945"|"AA Test Maths"|"96"|"100"|"20150819180308"|"AA00044"|""|"Year 12"
"S033193"|"AA Test Maths"|"68"|"100"|"20150820112254"|"AA00038"|""|"Year 8"
"S031791"|"AA Test Maths"|"81"|"100"|"20150820130048"|"AA00038"|""|"Year 12"
"S034978"|"AA Test Eng"|"80"|"100"|"20161022112319"|"AA00069"|""|"Year 12"
"S033367"|"AA Test Maths"|"100"|"100"|"20150820135921"|"AA00011"|""|"Year 12"
"T003846"|"AA Test Maths"|"90"|"100"|"20150820152755"|"AA00011"|""|"Year 9"
"S033168"|"AA Test Maths"|"46"|"100"|"20150820153233"|"AA00038"|""|"Year 12"
"S032081"|"AA Test Eng"|"92"|"100"|"20160825174947"|"AA00069"|""|"Year 12"
"S033123"|"AA Test Maths"|"64"|"100"|"20150820154159"|"AA00038"|""|"Year 10"
"S033341"|"AA Test Maths"|"93"|"100"|"20150820155530"|"AA00038"|""|"Year 10"
"S035006"|"AA Test Maths"|"32"|"100"|"20161105114745"|"AA00069"|""|"Year 9"
"S032793"|"AA Test Maths"|"88"|"100"|"20150820171048"|"AA00038"|""|"Year 12"
"S033474"|"AA Test Eng"|"88"|"100"|"20160826121255"|"AA00011"|""|"Year 12"
"S033261"|"AA Test Maths"|"88"|"100"|"20150820172742"|"AA00038"|""|"Year 12"
"S034555"|"AA Test Eng"|"86"|"100"|"20160826144944"|"AA00069"|""|"Year 9"
"S033262"|"AA Test Maths"|"100"|"100"|"20150820173019"|"AA00038"|""|"Year 12"
"S033404"|"AA Test Maths"|"84"|"100"|"20150820174823"|"AA00038"|""|"Year 9"
"S031365"|"AA Test Eng"|"90"|"100"|"20160827102822"|"AA00069"|""|"Year 12"
"S034767"|"AA Test Eng"|"82"|"100"|"20160827103515"|"AA00069"|""|"Year 8"
"S033463"|"AA Test Maths"|"90"|"100"|"20151017114928"|"AA00038"|""|"Year 9"
"S032926"|"AA Test Maths"|"85"|"100"|"20150821144549"|"AA00038"|""|"Year 12"
"S030746"|"AA Test Maths"|"81"|"100"|"20150821150841"|"AA00044"|""|"Year 12"
"S034766"|"AA Test Eng"|"94"|"100"|"20160827112456"|"AA00069"|""|"Year 12"
"S031848"|"AA Test Maths"|"15"|"100"|"20150821155854"|"AA00044"|""|"Year 12"
"S039019"|"AA Test Eng"|"90"|"100"|"20191022165324"|"AA00027"|""|"Year 8"
"S033414"|"AA Test Maths"|"92"|"100"|"20150824122634"|"AA00011"|""|"Year 12"
"S031618"|"AA Test Maths"|"73"|"100"|"20150821160631"|"AA00044"|""|"Year 12"
"S034665"|"AA Test Eng"|"80"|"100"|"20160827122350"|"AA00069"|""|"Year 11"
"S034680"|"AA Test Eng"|"92"|"100"|"20160827124627"|"AA00069"|""|"Year 12"
"S034397"|"AA Test Eng"|"76"|"100"|"20160827125408"|"AA00011"|""|"Year 9"
"S009939"|"AA Test Eng"|"88"|"100"|"20160827134438"|"AA00069"|""|"Year 12"
"S034769"|"AA Test Eng"|"90"|"100"|"20160827141845"|"AA00011"|""|"Year 9"
"S033194"|"AA Test Maths"|"100"|"100"|"20160620172454"|"AA00011"|""|"Year 8"
"S034909"|"AA Test Eng"|"86"|"100"|"20161012153750"|"AA00011"|""|"Year 12"
"S033406"|"AA Test Maths"|"54"|"100"|"20150821170505"|"AA00038"|""|"Year 12"
"S034771"|"AA Test Eng"|"88"|"100"|"20160827151220"|"AA00069"|""|"Year 12"
"S032880"|"AA Test Maths"|"90"|"100"|"20150821172603"|"AA00038"|""|"Year 9"
"S034903"|"AA Test Maths"|"22"|"100"|"20160930140533"|"AA00069"|""|"Year 7"
"S034440"|"AA Test Maths"|"84"|"100"|"20161008115031"|"AA00069"|""|"Year 8"
"S012320"|"AA Test Maths"|"100"|"100"|"20150822104323"|"AA00038"|""|"Year 9"
"S033095"|"AA Test Maths"|"79"|"100"|"20150822110527"|"AA00042"|""|"Year 10"
"S034823"|"AA Test Eng"|"82"|"100"|"20160926172405"|"AA00069"|""|"Year 11"
"S034137"|"AA Test Eng"|"78"|"100"|"20160827153659"|"AA00011"|""|"Year 12"
"S033523"|"AA Test Maths"|"77"|"100"|"20151003115845"|"AA00038"|""|"Year 12"
"S033315"|"AA Test Maths"|"96"|"100"|"20150824125303"|"AA00038"|""|"Year 12"
"S033974"|"AA Test Eng"|"78"|"100"|"20160827155459"|"AA00011"|""|"Year 12"
"S034772"|"AA Test Eng"|"76"|"100"|"20160827160432"|"AA00011"|""|"Year 8"
"S031412"|"AA Test Maths"|"65"|"100"|"20150822124549"|"AA00044"|""|"Year 12"
"S032847"|"AA Test Eng"|"90"|"100"|"20160827160822"|"AA00069"|""|"Year 8"
"S034773"|"AA Test Eng"|"84"|"100"|"20160827171942"|"AA00069"|""|"Year 12"
"S034203"|"AA Test Eng"|"68"|"100"|"20161005112155"|"AA00011"|""|"Year 12"
"S032604"|"AA Test Maths"|"32"|"100"|"20150822133221"|"AA00038"|""|"Year 10"
"S033187"|"AA Test Maths"|"79"|"100"|"20150822145647"|"AA00038"|""|"Year 6"
"S034774"|"AA Test Eng"|"82"|"100"|"20160827174309"|"AA00069"|""|"Year 11"
"S034737"|"AA Test Eng"|"90"|"100"|"20160827174924"|"AA00069"|""|"Year 10"
"S033410"|"AA Test Maths"|"69"|"100"|"20150822152653"|"AA00011"|""|"Year 12"
"S030335"|"AA Test Maths"|"84"|"100"|"20150822153238"|"AA00011"|""|"Year 9"
"S033462"|"AA Test Maths"|"81"|"100"|"20151017120221"|"AA00038"|""|"Year 9"
"S033912"|"AA Test Maths"|"92"|"100"|"20160517160212"|"AA00038"|""|"Year 12"
"S034776"|"AA Test Eng"|"84"|"100"|"20160829113313"|"AA00011"|""|"Year 9"
"S008060"|"AA Test Maths"|"86"|"100"|"20150822161825"|"AA00011"|""|"Year 10"
"S033411"|"AA Test Maths"|"94"|"100"|"20150822165825"|"AA00011"|""|"Year 9"
"S034778"|"AA Test Eng"|"92"|"100"|"20160829114050"|"AA00069"|""|"Year 8"
"S034779"|"AA Test Eng"|"88"|"100"|"20160829114248"|"AA00011"|""|"Year 11"
"S033296"|"AA Test Maths"|"73"|"100"|"20150827122535"|"AA00038"|""|"Year 12"
"S034780"|"AA Test Eng"|"92"|"100"|"20160829114515"|"AA00069"|""|"Year 9"
"S032292"|"AA Test Maths"|"46"|"100"|"20151024054745"|"30012"|""|"Year 10"
"S032775"|"AA Test Maths"|"100"|"100"|"20150827145357"|"AA00038"|""|"Year 12"
"S009796"|"AA Test Maths"|"85"|"100"|"20150827150149"|"AA00038"|""|"Year 12"
"S033360"|"AA Test Maths"|"92"|"100"|"20150827152126"|"AA00038"|""|"Year 12"
"S033349"|"AA Test Maths"|"90"|"100"|"20150827153612"|"AA00038"|""|"Year 8"
"S032919"|"AA Test Maths"|"65"|"100"|"20150827160736"|"AA00038"|""|"Year 12"
"S034787"|"AA Test Eng"|"90"|"100"|"20160901162929"|"AA00069"|""|"Year 12"
"S034799"|"AA Test Eng"|"94"|"100"|"20160901174131"|"AA00069"|""|"Year 12"
"S007363"|"AA Test Maths"|"93"|"100"|"20150827174743"|"AA00044"|""|"Year 10"
"S033388"|"AA Test Maths"|"90"|"100"|"20150827191759"|"AA00042"|""|"Year 9"
"S031007"|"AA Test Eng"|"94"|"100"|"20160926181135"|"AA00069"|""|"Year 12"
"S031717"|"AA Test Maths"|"97"|"100"|"20150828113845"|"AA00011"|""|"Year 8"
"S033310"|"AA Test Maths"|"90"|"100"|"20150828152749"|"AA00011"|""|"Year 9"
"S033008"|"AA Test Maths"|"62"|"100"|"20150828153948"|"AA00011"|""|"Year 12"
"S034800"|"AA Test Eng"|"60"|"100"|"20160902113418"|"AA00069"|""|"Year 12"
"S033201"|"AA Test Maths"|"96"|"100"|"20150828155021"|"AA00011"|""|"Year 12"
"S033425"|"AA Test Maths"|"82"|"100"|"20150828161253"|"AA00011"|""|"Year 10"
"S033333"|"AA Test Maths"|"87"|"100"|"20150828161829"|"AA00044"|""|"Year 9"
"S035153"|"AA Test Eng"|"52"|"100"|"20161110171342"|"AA00011"|""|"Year 11"
"S033424"|"AA Test Maths"|"81"|"100"|"20150828161849"|"AA00011"|""|"Year 11"
"S007511"|"AA Test Maths"|"77"|"100"|"20150828164313"|"AA00044"|""|"Year 12"
"S033412"|"AA Test Maths"|"96"|"100"|"20150828165734"|"AA00011"|""|"Year 12"
"S032729"|"AA Test Maths"|"74"|"100"|"20150917111507"|"AA00007"|""|"Year 9"
"S033421"|"AA Test Maths"|"88"|"100"|"20150829104340"|"AA00044"|""|"Year 12"
"S031901"|"AA Test Maths"|"86"|"100"|"20150829110545"|"AA00044"|""|"Year 10"
"S032604"|"AA Test Maths"|"46"|"100"|"20150829111405"|"AA00011"|""|"Year 10"
"S033836"|"AA Test Maths"|"50"|"100"|"20151223173835"|"AA00011"|""|"Year 12"
"S035009"|"AA Test Eng"|"94"|"100"|"20161022112955"|"AA00069"|""|"Year 9"
"S034775"|"AA Test Eng"|"74"|"100"|"20160902164702"|"AA00011"|""|"Year 12"
"S033424"|"AA Test Maths"|"85"|"100"|"20150829120353"|"AA00044"|""|"Year 12"
"S033896"|"AA Test Maths"|"100"|"100"|"20151228123652"|"AA00011"|""|"Year 9"
"S030817"|"AA Test Maths"|"68"|"100"|"20150904113532"|"AA00038"|""|"Year 10"
"S033174"|"AA Test Maths"|"71"|"100"|"20150829121017"|"AA00011"|""|"Year 8"
"S035168"|"AA Test Eng"|"92"|"100"|"20161115171709"|"AA00069"|""|"Year 9"
"S033370"|"AA Test Maths"|"69"|"100"|"20150829121204"|"AA00044"|""|"Year 12"
"S034804"|"AA Test Eng"|"94"|"100"|"20160902173955"|"AA00069"|""|"Year 8"
"S031578"|"AA Test Maths"|"87"|"100"|"20150829122056"|"AA00044"|""|"Year 9"
"S033623"|"AA Test Maths"|"89"|"100"|"20151116171358"|"AA00011"|""|"Year 10"
"S032833"|"AA Test Maths"|"35"|"100"|"20151019113514"|"AA00038"|""|"Year 9"
"S035385"|"AA Test Maths"|"87"|"100"|"20170120155131"|"AA00011"|""|"Year 8"
"S034975"|"AA Test Eng"|"80"|"100"|"20161014174457"|"AA00069"|""|"Year 10"
"S012064"|"AA Test Eng"|"76"|"100"|"20161110162622"|"AA00069"|""|"Year 12"
"S032933"|"AA Test Eng"|"76"|"100"|"20160818171742"|"AA00011"|""|"Year 12"
"S033297"|"AA Test Eng"|"86"|"100"|"20160819105721"|"AA00011"|""|"Year 8"
"S034737"|"AA Test Eng"|"86"|"100"|"20160819123154"|"AA00069"|""|"Year 10"
"S033935"|"AA Test Eng"|"84"|"100"|"20160819141410"|"AA00011"|""|"Year 12"
"S033260"|"AA Test Maths"|"55"|"100"|"20150829125904"|"AA00044"|""|"Year 9"
"S034738"|"AA Test Eng"|"72"|"100"|"20160819141955"|"AA00011"|""|"Year 10"
"S033392"|"AA Test Maths"|"88"|"100"|"20150829130559"|"AA00044"|""|"Year 12"
"S033376"|"AA Test Maths"|"77"|"100"|"20150829133540"|"AA00011"|""|"Year 9"
"S031786"|"AA Test Maths"|"23"|"100"|"20150829141216"|"AA00011"|""|"Year 12"
"S034687"|"AA Test Eng"|"78"|"100"|"20160819153813"|"AA00011"|""|"Year 12"
"S033508"|"AA Test Eng"|"86"|"100"|"20160819171818"|"AA00011"|""|"Year 8"
"S034740"|"AA Test Eng"|"84"|"100"|"20160819173432"|"AA00069"|""|"Year 10"
"S033209"|"AA Test Maths"|"52"|"100"|"20150829145116"|"AA00044"|""|"Year 9"
"S033537"|"AA Test Maths"|"92"|"100"|"20151010140852"|"AA00011"|""|"Year 12"
"S035100"|"AA Test Eng"|"74"|"100"|"20161119134114"|"AA00069"|""|"Year 10"
"S032782"|"AA Test Eng"|"100"|"100"|"20160820113643"|"AA00069"|""|"Year 9"
"S032311"|"AA Test Eng"|"86"|"100"|"20160820115222"|"AA00069"|""|"Year 12"
"S033432"|"AA Test Maths"|"96"|"100"|"20150829153514"|"AA00044"|""|"Year 10"
"S034741"|"AA Test Eng"|"86"|"100"|"20160820120340"|"AA00011"|""|"Year 12"
"S007208"|"AA Test Maths"|"65"|"100"|"20150904130333"|"AA00003"|""|"Year 12"
"S031515"|"AA Test Maths"|"85"|"100"|"20150829154059"|"AA00044"|""|"Year 12"
"S035001"|"AA Test Eng"|"78"|"100"|"20161019143913"|"AA00027"|""|"Year 9"
"S034743"|"AA Test Eng"|"90"|"100"|"20160820152018"|"AA00069"|""|"Year 12"
"S033254"|"AA Test Maths"|"94"|"100"|"20160620182714"|"AA00011"|""|"Year 9"
"S034902"|"AA Test Eng"|"82"|"100"|"20161012150256"|"AA00011"|""|"Year 9"
"S033413"|"AA Test Maths"|"87"|"100"|"20150829162633"|"AA00011"|""|"Year 9"
"S032012"|"AA Test Maths"|"90"|"100"|"20150904134243"|"AA00011"|""|"Year 9"
"S033182"|"AA Test Maths"|"84"|"100"|"20150829163605"|"AA00044"|""|"Year 8"
"S034975"|"AA Test Eng"|"66"|"100"|"20170609162054"|"AA00069"|""|"Year 11"
"S012260"|"AA Test Eng"|"88"|"100"|"20160820160144"|"AA00069"|""|"Year 9"
"S032593"|"AA Test Maths"|"74"|"100"|"20150829163823"|"AA00011"|""|"Year 8"
"S033773"|"AA Test Maths"|"50"|"100"|"20151110170810"|"AA00038"|""|"Year 9"
"S033204"|"AA Test Maths"|"75"|"100"|"20150829164811"|"AA00044"|""|"Year 7"
"S034727"|"AA Test Eng"|"80"|"100"|"20160820170806"|"AA00069"|""|"Year 12"
"S010210"|"AA Test Maths"|"96"|"100"|"20150829165526"|"AA00044"|""|"Year 12"
"S034745"|"AA Test Eng"|"86"|"100"|"20160820174806"|"AA00069"|""|"Year 12"
"S034658"|"AA Test Eng"|"62"|"100"|"20160820180917"|"AA00011"|""|"Year 12"
"S033394"|"AA Test Maths"|"96"|"100"|"20150829173921"|"AA00044"|""|"Year 12"
"S033427"|"AA Test Maths"|"94"|"100"|"20150831103522"|"AA00011"|""|"Year 9"
"S034747"|"AA Test Eng"|"88"|"100"|"20160822121458"|"AA00011"|""|"Year 11"
"S034748"|"AA Test Eng"|"94"|"100"|"20160822121555"|"AA00011"|""|"Year 9"
"S033434"|"AA Test Maths"|"100"|"100"|"20150831113729"|"AA00011"|""|"Year 12"
"S033278"|"AA Test Maths"|"87"|"100"|"20150831140129"|"AA00011"|""|"Year 9"
"S034794"|"AA Test Eng"|"78"|"100"|"20160831160037"|"AA00027"|""|"Year 10"
"S034749"|"AA Test Eng"|"82"|"100"|"20160822151641"|"AA00065"|""|"Year 12"
"S033436"|"AA Test Maths"|"87"|"100"|"20150831150151"|"AA00011"|""|"Year 9"
"S034121"|"AA Test Eng"|"84"|"100"|"20160822151522"|"AA00011"|""|"Year 12"
"S032769"|"AA Test Maths"|"86"|"100"|"20150831152929"|"AA00044"|""|"Year 10"
"S035152"|"AA Test Eng"|"76"|"100"|"20161110162712"|"AA00069"|""|"Year 12"
"S033437"|"AA Test Maths"|"94"|"100"|"20150831154705"|"AA00011"|""|"Year 9"
"S034750"|"AA Test Eng"|"92"|"100"|"20160822154740"|"AA00065"|""|"Year 12"
"S034751"|"AA Test Eng"|"86"|"100"|"20160822162837"|"AA00065"|""|"Year 12"
"S034717"|"AA Test Maths"|"19"|"100"|"20160813113630"|"AA00069"|""|"Year 11"
"S033418"|"AA Test Maths"|"100"|"100"|"20150831170307"|"AA00011"|""|"Year 9"
"S042676"|"AA Test Maths"|"83"|"100"|"20240906171012"|"AA00007"|"B"|"Year 9"
"S033699"|"AA Test Maths"|"93"|"100"|"20151116180842"|"AA00011"|""|"Year 10"
"S033222"|"AA Test Eng"|"92"|"100"|"20160822175445"|"AA00011"|""|"Year 10"
"S030628"|"AA Test Maths"|"85"|"100"|"20150831172056"|"AA00044"|""|"Year 12"
"S034928"|"AA Test Eng"|"90"|"100"|"20161004181928"|"AA00069"|""|"Year 9"
"S033441"|"AA Test Maths"|"46"|"100"|"20150831175813"|"AA00011"|""|"Year 10"
"S034754"|"AA Test Eng"|"70"|"100"|"20160823112333"|"AA00011"|""|"Year 11"
