"school_id"|"banktype"|"currency"|"bankname"|"bankacc"|"bankaddress"|"ibankacc"|"swift"|"sortcode"|"ibanno"|"remarks"|"lastupdate"|"staffid"|"billingname"
336|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"02291006"|"6 Park Row, Leeds LS1 1NX"|"Notre Dame 6th Form College"|"LOYDGB21007"|"30-00-05"|"GB40LOYD30000502291006"|""|"20130525"|""|"Notre Dame Catholic Sixth Form College"
341|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"02532104"|"1 Market Place, Reading, Berkshire, RG1 2EQ"|"The Oratory School"|"LOYDGB21011"|"30-96-96"|"GB56LOYD30969602532104"|""|"20130525"|""|"Oratory Prep school"
342|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"02532104"|"1 Market Place, Reading, Berkshire, RG1 2EQ"|"The Oratory School"|"LOYDGB21011"|"30-96-96"|"GB56LOYD30969602532104"|""|"20130525"|""|"Oratory School"
628|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"03235008"|"82 High Street, Lewes, East Sussex, BN7 1XW"|"St. George's England Ltd"|"LOYDGB21103"|"30-95-01"|"GB42LOYD30950103235008"|"Bank transfer:
- Please make sure the STUDENT'S NAME is clearly marked on the bank transfer.
- Please make sure you pay ALL the transfer charges so that the college receives the full amount of the payment due.
Cheque: 
- A cheque in UK £ Sterling please make payable to St George’s England"|"20150127161530"|"AA00032"|"Buckswood St George's England"
395|"Course"|"GBP"|"Barclays Bank Plc"|"30726508"|"PO Box 544, 54 Lombard Street, London EC3V 9 EX"|"Regents Business School London Ltd"|""|"20-65-82"|""|""|"20130525"|""|"Regents Business School"
411|"Course"|"GBP"|"HSBC"|"30713805"|"Poultry & Princes Street, London EC2P 2BX"|"Royal Alexandra and Albert School"|"MIDLGB2141W"|"40-05-30"|"GB33MIDL40053030713805"|""|"20130525"|""|"Royal Alexandra And Albert School"
247|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00548066"|"106 High Street, Scunthorpe, DN15 6HG"|"John Leggott College"|"LOYDGB21263"|"30-97-44"|"GB34LOYD30974400548066"|""|"20130525"|""|"John Leggott College"
256|"Course"|"GBP"|"Bank of Scotland"|"00476958"|"10-16 King Edward Street, Perth, Scotland, PH1 5UT"|"Kilgraston School"|"BOFSGB21129"|"80-91-28"|"GB78BOFS80912800476958"|""|"20130525"|""|"Kilgraston School"
15|"Course"|"GBP"|"Barclays Bank"|"80809381"|"Croydon Business Centre, The Croydon Group, PO Box 95, 1 North End, Croydon, Surrey CR9 1RN, UK"|"Woldingham School"|"BARCGB22"|"20-24-87"|"GB84 BARC 202487 80809381"|""|"20180427165149"|"AA00078"|"Woldingham School"
292|"Course"|"GBP"|"National Westminster Bank Plc"|"21635072"|"Bristol City Office, Po Box No 238, 32 Corn Street, BS1 1HQ"|"LIVING LEARNING ENGLISH LTD"|"NWBKGB2L"|"56-00-05"|"GB63NWBK56000521635072"|"(All bank charges must be paid by the student's own bank), Please quote the invoice number with all payments"|"20130525"|""|"Living Learning English"
470|"Course"|"GBP"|"Lloyds Bank Plc"|"01617078"|"University of Cambridge Branch, England CB2 3HQ"|"St. Andrew's Tutorial Services Ltd."|"LOYDGB2L"|"LOYDGB21018"|"GB57LOYD30915601617078"|"20210303: By enclosing a sterling cheque or bank draft made payable to 'St. Andrew's Tutorial Services Ltd'"|"20210303100841"|"AA00078"|""
155|"Course"|"GBP"|"Barclays Bank Plc"|"00355194"|"6/7 Market Place"|"Durham School"|"BARCGB22"|"20-27-41"|"GB49BARC20274100355194"|""|"20130525"|""|"Durham School"
172|"Course"|"GBP"|"Barclays Bank Plc"|"80008893"|"46 North Street, Taunton, Somerset, TA1 1LZ"|"Etherton Education Ltd."|"BARCGB22"|"20-85-26"|"GB44BARC20852680008893"|"Payment Message: Please put the STUDENT'S NAME. This is very important!"|"20130525"|""|"Etherton Education"
478|"Course"|"GBP"|"Barclays Bank Plc"|"60785881"|"Plymouth"|"St Dunstan's Abbey School"|""|"20-68-10"|""|""|"20130525"|""|"St. Dunstan's Abbey School -The Plymouth College Junior School"
87|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"02740507"|"82 High Street, Lewes, East Sussex, BN7 1XW"|"Buckswood School Limited"|"LOYDGB21103"|"30-95-01"|"GB04LOYD30950102740507"|""|"20130525"|""|"Buckswood School"
670|"Course"|"GBP"|"Barclays Bank PLC"|"73100030"|"27 Soho Square, London W1D 3QR"|"Discovery Summer Ltd"|"BARCGB22"|"20 78 98"|"GB16 BARC 2078 9873 1000 30"|""|"20140718172328"|"AA00044"|""
680|"Course"|"GBP"|"HSBC Bank plc"|"11076698"|"60 Queen Victoria Street, London, EC4N 4TR, UK."|"Earlscliffe"|"HBUKGB4B"|"40-11-60"|"GB34HBUK40116011076698"|"Please make sure the student's name is clearly marked on the bank transfer"|"20200522163847"|"AA00078"|""
42|"Course"|"GBP"|"National Westminster Bank Plc"|"51437813"|"Harrow Town Centre Branch,315 Station Road,Harrow,Middlesex,HA1 2AD"|"HSEL Client Account"|"NWBKGB2L"|"60-10-10"|"GB52NWBK60101051437813"|""|"20130525"|""|"BABSSCo (Harrow School Enterprises Ltd)"
44|"Course"|"GBP"|"Barclays Bank Plc"|"50881767"|"Knightsbridge Corporate Centre London"|"Bath Academy"|"BARCGB22"|"20-06-05"|"GB93BARC20060550881767"|""|"20130525"|""|"Bath Academy"
48|"Course"|"GBP"|"Co-operative Bank"|"65060072"|"London City Office, 80 Cornhill, London, EC3V 3NJ"|"Bedford Charity The Harpur Trust"|""|"08-02-28"|"GB62CPBK08022865060072"|""|"20130525"|""|"Bedford Girls' School"
72|"Course"|"GBP"|"Allied Irish Bank"|"55000064"|"9/10 Angel Court, London EC2R 7AB"|"Bradfield College"|"AIBKGB2L"|"23-84-82"|"GB41AIBK23848255000064"|""|"20130525"|""|"Bradfield College"
107|"Course"|"GBP"|"Allied Irish Bank"|"1302 7585"|"9 Waterloo Road, Wolverhampton, WV1 4NB"|"Chase Grammar School Ltd"|"AIBKGB2L"|"23-85-85"|"GB30AIBK23858513027585"|"Please make sure you write the student's name on the transfer document so that fees can be allocated to the correct account."|"20131015103858"|"AA00025"|"Chase Grammar School"
30018|"Course"|"GBP"|"Barclays Bank"|"Barclays Bank plc"|"99 Hatton Garden London, EC1N 8DN England, UK"|"International School of Creative Arts"|"BARCGB22"|"20-41-41"|"GB38BARC20414120055115"|""|"20141215110055"|"AA00032"|"International School of Creative Arts"
84|"Course"|"GBP"|"HSBC"|"01514962"|"1 Middle Street, Yeovil, Somerset, BA20 1LR"|"Bruton School for Girls"|"MIDLGB2165H"|"40-47-28"|"GB57MIDL40472801514962"|""|"20130525"|""|"Bruton School For Girls"
92|"Course"|"GBP"|"National Westminster Bank Plc"|"59812796"|"23 Market Street, Cambridge, CB2 3PU"|"Cambridge Arts & Sciences Limited"|"NWBKGB2L"|"60-04-23"|"GB42NWBK60042359812796"|"Bank transfer to the following account. An additional GBP 12 must be transferred with the fees to cover bank charges"|"20130525"|""|"Cambridge Arts And Sciences (CATS)"
24|"Course"|"GBP"|"Co-operative Bank"|"70742686"|"42 Greengate Street, Stafford, ST16 2BU"|"Abbotsholme School"|"CPBKGB22"|"08-90-08"|"GB76CPBK08900870742686"|""|"20130525"|""|"Abbotsholme School"
30|"Course"|"GBP"|"HSBC"|"11709232"|"33 High Street, Shrewsbury, Shropshire, SY1 1SL"|"Adcote School Educational Trust Limited"|"MIDLGB2154T"|"40-41-30"|"GB02MIDL40413011709232"|""|"20130525"|""|"Adcote School For Girls"
31|"Course"|"GBP"|"HSBC"|"31307568"|"21 King's Mall, King's Street, Hammersmith, London, W6 0QF"|"Albemarle Education Limited"|"MIDLGB22"|"40-03-21"|"GB29 MIDL40032131307568"|""|"20130525"|""|"Albemarle College"
187|"Course"|"GBP"|"HSBC"|"01511270"|"33 The Borough, Farnham Surrey GU9 7NJ"|"Frensham Heights Educational Trust Ltd"|"HBUKGB4112U"|"40-21-05"|"GB80HBUK40210501511270"|""|"20180608114908"|"AA00078"|"Frensham Heights"
35|"Course"|"GBP"|"Barclays Bank"|"03744795"|"1-3 Parliament Street, York, YO1 1XD, UK"|"St Laurence Education Trust"|"BARCGB22"|"20-99-15"|"GB49 BARC 2099 1503 7447 95"|"20191126: This account is for parents not using a UK bank account."|"20191126094633"|"AA00078"|""
467|"Course"|"GBP"|"Barclays Bank Plc"|"90542725"|"Po Box 6, Portsmouth, PO6 3DH"|""|""|"20-69-34"|"GB72BARC20693490542725"|""|"20130525"|""|"St. Michael's College"
40|"Course"|"GBP"|"Barclays Bank"|"70307807"|"Market Place Town, Leicester, Leicestershire, UK,  LE87 2BB"|"United Church Schools Trust"|"BARCGB22"|"20-46-50"|"GB54BARC20465070307807"|"Please include the PUPIL NAME on the transfer reference"|"20230616134746"|"AA00078"|"Ashford School"
650|"Course"|"GBP"|"National Westminster Bank Plc"|"77912438"|"Kensington Royal Garden Branch, Po Box 2341, 55 Kensignton High Street , London W8 5ZG"|""|"NWBKGB2L"|"50-30-10"|"GB40NWBK50301077912438"|"There will be a charge of ￡10 for each such transfer"|"20130525"|""|"Project International"
30002|"Course"|"CH"|"UBS S.A."|"255-101628.01D"|"Avenue su Casino 41, 1820 Montreux, Switzerland"|""|"UBSWCHZH 80A"|"-"|"CH370025525510162801D"|""|"20130606151249"|"AA00025"|"Surval Montreux"
211|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00095828"|"18 Monnow Street, Monmouth NP25 3XH"|"Monmouth School for Girls"|"LOYDGB21493"|"30-95-71"|"GB54LOYD30957100095828"|"[17May14] Cheque- Payment with either ‘Haberdashers’ Monmouth School for Girls’ or ‘HMSG’ is acceptable by the bank. School usually finds it easier for parents to just write ‘HMSG’"|"20201016180644"|"AA00078"|"Monmouth School Enterprises Ltd, Almshouse Street, Monmouth, NP25 3XP"
261|"Course"|"GBP"|"NatWest"|"70884811"|"49 North Street, Taunton, Somerset, TA1 1NB"|"King's College Scholars Account"|"NWBKGB2L"|"60-80-06"|"GB06 NWBK 608006 70884811"|"20151230: Billing name was WST Enterprises Ltd, changed to King’s Schools Taunton Ltd
20160122: send all invoices to Anya Rowley, Finance Manager, King's College and King's Hall School, t:  01823 328106, e: afrowley@kings-taunton.co.uk"|"20200108144642"|"AA00078"|"King’s Schools Taunton Ltd"
303|"Course"|"GBP"|"National Westminster Bank Plc"|"67743811"|"5 Broad Street, Wokingham, RG40 1AX"|"Luckley House School"|"NWBKGB2L"|"60-24-21"|"GB61NWBK60242167743811"|""|"20131120104635"|"AA00025"|"Luckley House School"
504|"Course"|"GBP"|"Barclays Bank"|"50830763"|"46-49 Broad Street, Stamford, Lincolnshire, PE9 1PZ"|"Stamford School"|"BARCGB22"|"208120"|"GB79 BARC 20812050830763"|"The pupil’s name MUST also be added otherwise our Finance Department will be unable to trace the transaction.

pupil’s name MUST be displayed on all documents."|"20131128094310"|"AA00025"|""
543|"Course"|"GBP"|"HSBC"|"22477017"|"1 Corn Market, High Wycombe, Bucks HP11 2AY"|"Royal Grammar School"|"MIDLGB2104S"|"40 24 17"|"GB47MIDL40241722477017"|""|"20131203094635"|"AA00025"|""
259|"Course"|"GBP"|"HSBC PLC"|"12795388"|"PO Box 20, HSBC House, Ridgeway Street, Douglas, IM99 1AU"|"King William's College"|"MIDLBG22"|"40-19-38"|"GB61MIDL40193812795388"|"BIC: MIDLIM21XXX"|"20150109181406"|"AA00032"|"King William's College"
547|"Course"|"GBP"|"Barclays Bank plc"|"93367665"|"Farnham, Surrey"|"The Royal School Haslemere"|"BARCGB22"|"20-31-06"|"GB80 BARC 2031 0693 3676 65"|"Use your student’s name for reference"|"20131210104057"|"AA00025"|""
577|"Course"|"GBP"|"National Westminster Bank Plc"|"06112870"|"26 Broad Street, South Molton, Devon EX36 3AJ"|"West Buckland School"|"NWBKGB2L"|"55 50 29"|"GB41NWBK5550 2906112870"|"Please ask the family to ensure their family name is in the reference, so we know who the deposit is from."|"20131211163719"|"AA00025"|""
642|"Summer"|"GBP"|"-"|"-"|"-"|"-"|"-"|"-"|"-"|""|"20140220095302"|"AA00025"|""
496|"Course"|"GBP"|"National Westminster Bank Plc"|"22595813"|"York Street, Clitheroe, Lancashire, BB7 2DN"|"Stonyhurst"|"NWBKGB2L"|"01 02 14"|"GB16NWBK01021422595813"|"PLEASE ALWAYS QUOTE YOUR ACCOUNT REFERENCE OR NAME"|"20140722114727"|"AA00044"|""
322|"Course"|"GBP"|"National Westminster Bank Plc"|"57158320"|"Old Bank Branch, 15 High Street, Bath, BA1 5AH"|"Monkton Combe School"|"NWBKGB2L"|"56-00-34"|"GB40NWBK56003457158320"|""|"20210803121918"|"AA00078"|"Monkton Combe School"
21|"Course"|"GBP"|"National Westminster Bank Plc"|"04275977"|"Churchill Square, 56 Churchill Square, Brighton BN1 2ES"|"Brighton College"|"NWBKGB2L"|"01-01-23"|"GB66NWBK01012304275977"|"To assist us with tracing your payment, when making a bank transfer, please use the child's full name and date of birth as the ‘Transaction Reference or Payment Details'."|"20140307095426"|""|"Brighton College"
213|"Registration Fee"|"GBP"|"Barclays Bank Plc"|"20470929"|"8 Market Place, Kettering, Northants, NN16 0AX"|"United Church schoolbank Trust Hampshire Collegiate"|"BARCGB22"|"20-45-77"|"GB12BARC20457720470929"|"Reg Fees and Deposit only"|"20140109163904"|"AA00025"|"Hampshire Collegiate School"
213|"Course"|"GBP"|"Barclays Bank Plc"|"90576506"|"8 Market Place, Kettering, Northants, NN16 0AX"|"UCS TRUST"|"BARCGB22"|"20-45-77"|"GB61 BARC 2045 7790 5765 06"|"*******SCHOOL FEES ONLY******
The bank details is different from paying the reg fee and deposit."|"20140109163945"|"AA00025"|""
218|"Course"|"GBP"|"Barclays Bank plc"|"-"|"-"|"Heathfield School"|"BARCGB88"|"-"|"GB88BARC20028760459690"|"Payment may be made by Flywire – www.flywire.com/pay/heathfieldschool

Or

Beneficiary bank: Barclays Bank plc
Swift: BARCGB88
Beneificiary: Heathfield School
IBAN: GB88BARC20028760459690"|"20191218095658"|"AA00078"|""
611|"Course"|"GBP"|"Barclays Bank Plc"|"20800759"|"Oxford City Office, PO Box 333, 54 Cornmarket Street, Oxford, OX1 3HB"|"St Edward's School"|"BARCGB22"|"20-65-26"|"GB 83 BARC 2065 2620 8007 59"|""|"20240406174610"|"AA00078"|"St. Edward's School"
30009|"Course"|"GBP"|"Barclays Bank"|"63736660"|"1 CHURCHILL PLACE Leicestershire, LE87 2BB"|"DLD Belgravia"|"BARC GB22"|"20-00-00"|"GB42 BARC 2000 0063 736660"|""|"20140121095743"|"AA00025"|""
389|"Course"|"GBP"|"National Westminster Bank"|"52707865"|"Market Place, Loughborough, LE11 3NZ"|"Ratcliffe College"|"NWBKGB2L"|"60-14-10"|"GB34NWBK60141052707865"|"20180427: If paying fees direct to the School's bank account, please put the pupil’s account number in the reference field on the paying-in slip."|"20230404114333"|"AA00078"|"Ratcliffe Enterprises"
574|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"66197260"|"31 Fore Street, Taunton, Somerset, TA1 1HN"|"Wellington School"|"LOYDGB21113"|"30-98-45"|"GB17 LOYD 3098 4566 1972 60"|"Please use the name of your son/daughter as the bank reference."|"20180505172856"|"AA00078"|"Wellington School"
124|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00045001"|"Blandford Branch, Market Place, Blandford Forum, Dorset, DT11 7EE"|"Clayesmore School Ltd"|"LOYDGB21343"|"30-90-92"|"GB97LOYD30909200045001"|"Please contact the Finance department regarding any queries dayles@clayesmore.com or billing@clayesmore.com. Tel +44 (0) 1747 813207."|"20240409182025"|"AA00078"|"Clayesmore School"
507|"Course"|"GBP"|"Lloyds Banking Group"|"59597468"|"-"|"NACE Educational Services Limited – Stonar School"|"LOYDGB2L"|"30-96-96"|"GB09LOYD30969659597468"|""|"20140128095358"|"AA00025"|""
641|"Course"|"GBP"|"LloydsTSB"|"59806160"|"-"|"Montague Place W1 Ltd"|"LOYDGB21217"|"30-96-91"|"GB29LOYD30969159806160"|""|"20140204120425"|"AA00025"|""
260|"Course"|"GBP"|"Barclays Bank plc"|"00581011"|"1 Bank Court, Hemel Hempstead, Herts, HP1 1BX"|"Kingham Hill School"|"BARCGB22"|"20-39-07"|"GB13BARC20390700581011"|""|"20140215162241"|"AA00025"|""
101|"Summer"|"GBP"|"Lloyd TSB"|"41362860"|"514 Cowbridge Road East, Victoria Park, Cardiff, CF5 1BL"|"Ayass Ltd"|"LOYDGB21454"|"30-98-94"|"GB43LOYD30989441362860"|"For Summer Course"|"20140220095332"|"AA00025"|""
30011|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00406805"|"PO Box 1000, BX1 1LT"|"Lansdowne Tutors Ltd"|"LOYDGB21027"|"30-95-74"|"GB30-LOYD-3095-7400-4068-05"|""|"20150331191023"|""|"Astrum Colleges - Lansdowne College"
30003|"Course"|"GBP"|"Lloyds"|"00493859"|"High Street, Exeter, Devon, United Kingdom"|"Exeter College"|"LOYDGB21073"|"30-93-14"|"GB82 LOYD 3093 1400 4938 59"|""|"20150413122605"|"AA00044"|""
30030|"Course"|"GBP"|"Bank of Scotland"|"00170860"|"300 Lawnmarket, Royal Mile, Edinburgh, EH1 2PH"|"West London College"|"BOFSGB21248"|"12-12-68"|"GB36BOFS12126800170860"|""|"20150423145743"|"AA00044"|""
273|"Course"|"GBP"|"Barclays Bank"|"00997269"|"."|"Kingswood School Trustee Limited"|"BARCGB22"|"20 05 38"|"GB29BARC20053800997269"|"Bank transfer account"|"20180706141247"|"AA00078"|""
694|"Course"|"GBP"|"Barclays Bank plc"|"93284301"|"9-11 St Andrews Street, Cambridge CB2 3AA, UK"|"Bell Educational Services Ltd"|"BARCGB22"|"20-17-19"|"GB08BARC20171993284301"|"[24Mar14] A copy of the bank transfer documents must be included with booking form. Please quote the student’s full name on all bank transfer documents."|"20140324133610"|"AA00044"|""
686|"Course"|"GBP"|"Barclays Corporate Banking"|"60274054"|"PO Box 165, Crawley, RH10 1YX"|"Collyer’s College Account"|"BARCGB22"|"20-42-58"|"GB06 BARC 2042 5860 2740 54"|""|"20140324182418"|"AA00044"|""
33|"Course"|"GBP"|"Barclays Bank PLC"|"70937533"|"One Churchill Place, London, E14 5HP"|"Aldro School Educational Trust Limited"|"BARCGB22"|"20-00-00"|"GB70 BARC 2000 0070 9375 33"|""|"20140401160519"|"AA00044"|""
30210|"Deposit"|"GBP"|"Handelsbanken"|"69052797"|"3 Thomas More Square, London, E1W 1WY"|"Cranleigh School"|"HANDGB22"|"40-51-62"|"GB48HAND40516269052797"|"As a reference please use your child's name and state deposit on the transaction"|"20240516123311"|"AA00078"|""
435|"Course"|"GBP"|"Lloyds Bank PLC"|"01884627"|"75 Cheap Street, Sherborne, Dorset   DT9 3BD"|"SHERBORNE SCHOOL"|"LOYDGB2L"|"30-99-98"|"GB12 LOYD 3099 9801 8846 27"|"Recognised Credit Card (VISA, MASTERCARD, AMEX).  
Please note there is a 4% surcharge if paying by credit card.

***PLEASE QUOTE THE STUDENT’S NAME ON ALL PAYMENTS***"|"20180425170846"|"AA00078"|"Sherborne International"
526|"Course"|"GBP"|"."|"."|"."|"."|"."|"."|"."|"Payment can be made either online, by credit/debit card or by bank transfer."|"20141216155423"|"AA00032"|"Thames Valley Summer Schools"
544|"Registration Fee"|"GBP"|"National Westminster Bank"|"24060518"|"Knightsbridge Branch, PO Box  6037, Brompton Road, London  SW3 1XJ"|"Royal High School Bath"|"NWBKGB2L"|"60-04-04"|"GB80 NWBK 6004  0424 0605 18"|""|"20161025103249"|"AA00044"|""
312|"Course"|"GBP"|"NatWest"|"61049360"|"64 High Street, New Malden, Surrey, KT3 4HB"|"Marymount International School"|"NWBK GB2L"|"60-15-03"|"GB10 NWBK 6015 0361 0493 60"|"[4Apr14] Please mark the student name and / or student account code clearly on the bank transfer."|"20140404110917"|"AA00044"|""
459|"Course"|"GBP"|"St Joseph’s College Ltd."|"90782378"|"."|"St Joseph’s College Ltd."|"."|"20-44-51"|"."|""|"20150112164151"|"AA00032"|"St Joseph’s College Ltd."
384|"Registration Fee"|"GBP"|"Natwest"|"49403362"|"-"|"Radley College"|"NWBKGB2L"|"60-01-01"|"GB67NWBK60010149403362"|"20231013: We changed the account details this year so that all admissions and entry fees are paid into the same account, hence the difference on your system.



20180220: This account is for electronic/BACS transfer"|"20240703125838"|"AA00078"|""
673|"Registration Fee"|"GBP"|"-"|"-"|"-"|"-"|"-"|"-"|"-"|"Fees can be paid online using the following details:
Account name: Moyles Court School
Sort code: 12-23-11
Account number: 10013668
IBAN: GB78 BOFS 1223 1110 0136 68
SWIFTBIC: BOFSGB21BWS
Ref: Pupil’s name"|"20180118121540"|"AA00078"|""
288|"Course"|"GBP"|"Metro Bank PLC"|"29275718"|"2‐24 Farnham Road, Slough SL1 3TA"|"LVS Ascot"|"MYMBGB2L"|"23‐05‐80"|"GB69 MYMB 2305 8029 2757 18"|""|"20180824095714"|"AA00078"|""
4|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00144268"|"49 High Street, Godalming, Surrey GU7 1AT"|"Charterhouse"|"LOYDGB21195"|"30-93-49"|"GB54LOYD30934900144268"|"When make bank transfer, the bank account name is ""Charterhouse"". 
Payment by cheque and bankers draft should be made payable to ""GBC General"""|"20151210184248"|"AA00007"|"Charterhouse"
18|"Others"|"GBP"|"National Westminster Bank Plc"|"05509483"|"Cheap Street, Sherborne, Dorset, DT9 3BH"|"Sherborne School for Girls"|"NWBKGB2L"|"60-19-12"|"GB02NWBK60191205509483"|"[9Oct15] for deposit and fees

Please make sure pupils full name is listed as a reference when transferring the money."|"20151009115357"|"AA00044"|"Sherborne School for Girls"
30025|"Course"|"GBP"|"."|"."|"."|"."|"."|"."|"."|"Billing address: 

Ross Moss

Experio Life Ltd
---------------------------
rob@experiolife.com
T. +44 (0) 203 553 5700
F. +44 (0) 203 553 5701
---------------------------
Admin Office
PO Box 55, The Street, Furneux Pelham
Herts. SG9 0LJ
UK"|"20151031103221"|""|"Admin Office, PO Box 55, The Street, Furneux Pelham,  Herts. SG9 0LJ"
85|"Registration Fee"|"GBP"|"HSBC Bank plc"|"61218093"|"-"|"Bryanston School Inc"|"-"|"40 12 18"|"GB13MIDL40121861218093"|""|"20160115115842"|"AA00044"|""
323|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00095828"|"18 Monnow Street, Monmouth NP25 3XH"|"Monmouth School"|"LOYDGB21493"|"30-95-71"|"GB54LOYD30957100095828"|"Quoting the pupils name as reference"|"20210415150514"|""|"Monmouth School Enterprises Ltd, Almshouse Street, Monmouth, NP25 3XP"
524|"Course"|"GBP"|"HSBC"|"81781235"|"17 North Street, Taunton, Somerset TA1 1NA"|"Taunton School (TSI)"|"MIDLGB2112B"|"40-44-04"|"GB15MIDL40440481781235"|""|"20191218162832"|"AA00007"|"Taunton School"
320|"Course"|"GBP"|"National Westminster Bank Plc"|"57977259"|"Address 96 Terminus Road, Eastbourne, East Sussex, BN21 3AA"|"Moira House School"|"NWBKGB2L"|"52-41-00"|"GB35NWBK52410057977259"|"[28Jan16]Cheque-Full payment in advance of the start of term. The pupil’s name must be written on the back of the cheque."|"20160128153224"|"AA00044"|"Moira House School"
30035|"Course"|"GBP"|"Svenska Handelsbanken"|"87597180"|"7th Floor Seacourt Tower, West Way, Oxford, OX2 0JJ"|"TUDOR HALL SCHOOL"|"HANDGB22"|"40-51-62"|"GB90HAND40516287597180"|"Cheque enclosed / Paid by BACs (please include your daughters’ name as a reference)"|"20160212184137"|"AA00044"|""
52|"Course"|"GBP"|"Santander UK plc"|"10612392"|"2 Triton Square, Regent's Place, London, NW1 3AN, United Kingdom"|"Bedstone Educational Limited"|"ABBYGB2L"|"09-02-22"|"GB70 ABBY 0902 2210 6123 92"|"All accounts are due to be paid on or before the first day of term, unless pre-arranged by monthly installment. First day of term is 7 Sept. 2017."|"20170801105942"|"AA00032"|""
598|"Course"|"GBP"|"Lloyds TSB Bank plc"|"00172263"|"31 White Hart Street,HIGH WYCOMBE, Buckinghamshire, HP11 2HL, England"|"Wycombe Abbey"|"LOYDGB21010"|"30-94-28"|"GB94LOYD30942800172263"|""|"20160421101140"|"AA00044"|""
534|"Course"|"GBP"|"Svenska Handelsbanken AB (publ)"|"69165142"|"Byron House, Cambridge Business Park, Cowley Roa, Cambridge CB4 0UZ"|"The Leys School"|"HANDGB22"|"40-51-62"|"GB20HAND40516269165142"|"Please ensure that the following information is included in the transfer of money to this account:
- The name of the pupil
- The name of the parent making the transfer
- The name and sort code of the bank making the transfer
(It is not possible for us to accept any payment by credit card or by Eurocheque.)"|"20221025102553"|"AA00078"|"The Leys School"
533|"Course"|"GBP"|"Barclays Bank Plc"|"50651591"|"London Corporate Banking, 1 Churchill Place, London E14 5HP"|"The King’s School, Canterbury"|"BARCGB22"|"20-00-00"|"GB13BARC20000050651591"|"Reference: Pupil's name/ Year of entry

20210127: If families do not want to pay wisepay, they can pay deposit by bank transfer with the bank details above."|"20210127101623"|"AA00078"|"King's School"
674|"Course"|"GBP"|"-"|"-"|"-"|"-"|"-"|"-"|"-"|"Do not give to parent: Finance Office, The Priory Federation of Academies, c/o The Priory City of Lincoln Academy, Skellingthorpe Road,  Lincoln,  LN6 0EP"|"20170601194041"|""|"Finance Office, The Priory Federation of Academies, c/o The Priory City of Lincoln Academy,"
472|"Registration Fee"|"GBP"|"Barclays Bank Plc"|"40794104"|"Barclays Corporate, Level 27, 1 Churchill Place, London, E14 5HP, UK"|"St Bede's School Trust Sussex"|"BARCGB22"|"20-06-05"|"GB15BARC20060540794104"|""|"20201015153235"|"AA00078"|""
415|"Deposit"|"GBP"|"First Trust Bank"|"50290750"|"First Trust Bank, English Street, Armagh, BT61 7LD"|"The Royal School Armagh"|"FTBKGB2B"|"93-81-65"|"GB27 FTBK 9381 6550 2907 50"|"For Refundable Deposits/Application Fees - Current CR Interest a/c"|"20170812112822"|"AA00032"|""
30017|"Others"|"GBP"|"Santander UK PLC"|"01433059"|"Santander UK PLC, Bridle Road, Bootle, Merseyside, L30 4GB, UK"|"Gabbitas Educational Consultants Ltd."|"ABBYGB2LXXX"|"09-07-20"|"GB67ABBY09072001433059"|"Please use your invoice number or surname as a reference for any bank transfers. Please also make sure that you pay any bank charges, so that we receive full payment of our invoice."|"20170801111927"|"AA00032"|""
415|"Course"|"GBP"|"First Trust Bank"|"50290081"|"First Trust Bank, English Street, Armagh, BT61 7LD"|"The Royal School Armagh"|"FTBKGB2B"|"93-81-65"|"GB48 FTBK 9381 6550 2900 81"|"School Fees for existing pupils - No. 1 Revenue a/c"|"20170812113208"|"AA00032"|""
483|"Course"|"GBP"|"Barclays Bank Plc"|"20774782"|"17 High Street, Ascot SL5 7DZ"|"St George’s School Ascot Trust Ltd"|"BARCGB22"|"20-02-53"|"GB08BARC20025320774782"|"[25Aug2017]
  Cheque - Made payable to ‘St George’s School Ascot Trust Limited’ and sent for the attention of the Bursary
  Bank Transfer - Please use your daughter's name as a reference for the payment.
  Payment by Credit Card(incur 2% charge) - Contact Finance Manager, Mrs Liz Foster on +44 1344 629922
  Online payment - Please refer to the file 2017-18_PaymentOptionDetails.pdf under document section for the payment link."|"20170825151311"|"AA00032"|"St George's School - Ascot"
37|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"01697259"|"99-101 South Road, Haywards Heath, West Sussex, R16 4ND"|"Ardingly College Ltd, Scholars Account"|"LOYDGB21173"|"30-18-30"|"GB03LOYD301830016972 59"|""|"20180512164855"|"AA00078"|"Ardingly College (Junior School)"
