"school_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"|"ssyear"
59|"EFL Cost"|"Years 7-11:    £580  
Years 12 -13: £290"|"20141018184148"|"AA00032"|""|"2014-15"
261|"EFL Cost"|"GBP250 per term for 1 lesson per week/ GBP385 per term for up to"|"20150204171937"|"AA00011"|""|"2014-15"
288|"EFL Cost"|"£33-£58 / hour"|"20150103151257"|"AA00032"|""|"2015-16"
197|"Parent/Student Comment"|"6 Hk students joined y12 in sep14 and with the current student there are around 12 Hk students in the year group. School seems to be fooled by agent in China accepting students who know nothing... some Hk / Chinese girls will go town to do nail and facial in free time.
P said teachers and staffs are good, environment is good.
(by ada - 3/10/2014)"|"20141003172310"|"AA00019"|""|"2014-15"
68|"Extras"|"Incidental costs:  Approx. £400 per term include airport transfers, books, stationery, laundry, internet charges, storage, school trips (optional)

Additional EFL lessons or IELTS preparation: £500 per term (for A2 students)

Individual tuition: £40 per lesson"|"20141115152205"|"AA00032"|""|"2015-16"
556|"Extras"|"1) EAL
    - Standard (normally compulsory for overseas students): £720 / term
    - Intensive: £1,440 / term  

2) Learning Support (Private tuition): £39.20 / hour   

3) Instrument hire: £26.50 / term"|"20141217132036"|"AA00032"|""|"2014-15"
68|"Extras"|"Additional costs for selected subjects:
GCSE: Art, Biology, Chemistry, General Science, Music & Physics - 
£130 per subject/per year)
             
A Level: Art, Biology, Chemistry, Physics - 
£200 per subject/per year

Incidental costs:  Approx. £400 per term include airport transfers, books, stationery, laundry, internet charges, storage, school trips (optional)

Additional EFL lessons or IELTS preparation: £500 per term (for A2 students)

Individual tuition: £40 per lesson"|"20141115152933"|"AA00032"|""|"2015-16"
322|"Sibling Discount"|"Discounts available will be 5% for the second child in the School at any one time, 10% for the third and 15% for the fourth (or more) child(ren) in the School at any one time. 

Terms & conditions:

1) Applicable where a family has 2 or more children between the ages of 3 and 19 years in full-time education in the School at any one time and where also the family is not in receipt of a bursary or other fee remission assistance.

2) Such discounts will apply, however, if a family member holds an Academic, Art, Drama, Music, Sport or other Award based on merit."|"20141118172940"|"AA00032"|""|"2015-16"
262|"Extras"|"MEALS (invoiced in advance) Lunch
Year 5- Year 8: £195 per term

TRUNK STORAGE FOR BOARDERS (Including laundry and repairs)
- £57.50 per term (maximum charge of £125 per family)

TT CLUB: Pre-Prep After School Supervision (4.30 – 6.00 pm) 
- £8.40 per part or whole session (max charge of £135 per child or £205 per family per term)"|"20141120161056"|"AA00032"|""|"2014-15"
389|"Extras"|"Music tuition – £210 /term (10 x 30-min sessions) for individual tuition.
Hire of instrument – £35 /term.
Additional teaching - Where required and agreed with parents, this will be charged at £40 per lesson."|"20141120173912"|"AA00032"|""|"2014-15"
50|"Extras"|"[18Oct14]  
Music Tuition
Hour rate per individual lesson: £44
                                           Autumn           Spring            Summer
                                          (12 weeks)    (11 weeks)     (10 weeks)
Individual Lessons 
Years 3-6 (30mins)             £264.00          £198.00        £198.00
Years 7-8 (40mins)             £352.00          £264.00        £264.00
Upper (40mins)                   £352.00          £264.00        £264.00 

Shared Lessons
Years 3-6                            £158.40          £118.80         £118.80
Years 7-8                            £211.20          £158.40         £158.40
Upper                                  £211.20          £158.40         £158.40 

Instrument hire
Violin                                      £18.50            £18.50          £18.50 
Other instruments                 £54.00            £54.00          £54.00   


Prep School Speech & Drama
£160 charged per term for individual lessons (irrespective of number of weeks)

Chinese Lessons
Beginners 1         40mins        £5.15
Beginners 2/3      40mins        £6.75
GCSE                  60mins        £9.75
AS / A2                 90mins      £14.65
Individual tuition   40mins       £52.75"|"20141018122929"|"AA00032"|""|"2014-15"
50|"EFL Cost"|"[18Oct14]  
EFL & Academic Support
Hourly rate per individual lesson  £39.00

                                 Autumn           Spring            Summer
                                (12 weeks)    (11 weeks)     (10 weeks)
Individual Lessons 
One per week           £420.00          £385.00         £350.00
Two per week            £840.00         £770.00         £700.00
Three per week       £1260.00        £1155.00       £1050.00
Four per week         £1680.00        £1540.00       £1400.00

Joint Lessons
One per week           £252.00          £231.00         £210.00
Two per week           £504.00          £462.00         £420.00
Three per week         £756.00          £693.00         £630.00
Four per week         £1008.00          £924.00         £840.00"|"20141018121318"|"AA00032"|""|"2014-15"
50|"Extras"|"[18Oct14]  
Music Tuition
Hour rate per individual lesson: £44
                                           Autumn            Spring          Summer
                                          (12 weeks)     (9 weeks)      (9 weeks)
Individual Lessons 
Years 3-6 (30mins)             £264.00          £198.00        £198.00
Years 7-8 (40mins)             £352.00          £264.00        £264.00
Upper (40mins)                   £352.00          £264.00        £264.00 

Shared Lessons
Years 3-6                            £158.40          £118.80         £118.80
Years 7-8                            £211.20          £158.40         £158.40
Upper                                  £211.20          £158.40         £158.40 

Instrument hire
Violin                                      £18.50            £18.50          £18.50 
Other instruments                 £54.00            £54.00          £54.00   


Prep School Speech & Drama
£160 charged per term for individual lessons (irrespective of number of weeks)

Chinese Lessons
Beginners 1         40mins        £5.15
Beginners 2/3      40mins        £6.75
GCSE                  60mins        £9.75
AS / A2                 90mins      £14.65
Individual tuition   40mins       £52.75"|"20141121114152"|"AA00032"|""|"2014-15"
50|"Extras"|"[18Oct14]  
Music Tuition  
Hourly rate per individual lesson: £44.00

                                           Autumn            Spring          Summer
                                          (12 weeks)     (9 weeks)      (9 weeks)
Individual Lessons 
Years 3-6 (30mins)             £264.00          £198.00        £198.00
Years 7-8 (40mins)             £352.00          £264.00        £264.00
Upper (40mins)                   £352.00          £264.00        £264.00 

Shared Lessons
Years 3-6                            £158.40          £118.80         £118.80
Years 7-8                            £211.20          £158.40         £158.40
Upper                                  £211.20          £158.40         £158.40 

Instrument hire
Violin                                      £18.50            £18.50          £18.50 
Other instruments                 £54.00            £54.00          £54.00   


Prep School Speech & Drama
£160 charged per term for individual lessons (irrespective of number of weeks)

Chinese Lessons
Beginners 1         40mins        £5.15
Beginners 2/3      40mins        £6.75
GCSE                  60mins        £9.75
AS / A2                 90mins      £14.65
Individual tuition   40mins       £52.75"|"20141121114544"|"AA00032"|""|"2014-15"
30|"Teacher/Pupil Ratio"|"Day Students	140   
Boarding Students	130   

Total Students	270"|"20141121122051"|"AA00032"|""|"2014-15"
480|"Extras"|"Curriculum support 
Senior School (per lesson):  £28.00
Junior School (per lesson):  £17.25

Touch Type, Read and Spell (TTRS)
Senior School (per lesson):  £10.60
Junior School (per lesson):  £25

Additional charges for exam fees
GCSE:  £200
A Level:  £150

Insurance: Personal accident insurance: £4

Music Tuition:
Individual private instrumental lessons per instrument:  £240.00
Group private instrumental lessons per instrument:  £137.00
Theory lessons (average 4 per class):  £60.00
Instrument hire:  £45.50

Uniform:
Junior School/Fifth Form:  £350
Sixth Form (excluding suits/shirts for school day wear): £150

Visa:
Visa admin fee for Students from outside the European Economic Area:  £25"|"20140920191804"|"AA00032"|""|"2014-15"
522|"Accommodation"|"Taunton School International has its own garden leading on to playing fields, two recreation halls, a laundry, IT room, classrooms with interactive boards and a language laboratory. Wireless access is also available throughout the School campus.

Good telephone and wireless access throughout the campus. Taunton School International boarding houses (Foxcombe House) accommodates 54 boys and 30 girls."|"20141124161212"|"AA00032"|""|"2014-15"
524|"Accommodation Remark"|"Taunton School has its own medical centre providing 24-hour nursing care."|"20141124160527"|"AA00032"|""|"2014-15"
522|"Accommodation"|"• Taunton School International has its own garden leading on to playing fields, two recreation halls, a laundry, IT room, classrooms with interactive boards and a language laboratory. Wireless access is also available throughout the School campus.

• Good telephone and wireless access throughout the campus. Taunton School International boarding houses (Foxcombe House) accommodates 54 boys and 30 girls."|"20141124161320"|"AA00032"|""|"2014-15"
524|"Leavers' Destination"|"2014 leavers include 68% to Russell Group Universities

(Achieving places at the University of their choice, including Oxford and Cambridge (over 50 students in last 10 years))."|"20141124162558"|"AA00032"|""|"2014-15"
509|"EFL Cost"|"£242 per term"|"20141124182312"|"AA00032"|""|"2014-15"
22|"Extras"|"Music Lessons (40 minutes) per term 
First of any subject or instrument £365 
Subsequent subjects or instruments £299 
Instrument Hire and Maintenance £26 
30 lessons per instrument per academic year are usually taken. 
Private Tuition in an Academic Subject 
 Charges vary according to the amount given   
 The normal charge for individual tuition per hour is  £38.70"|"20141124183933"|"AA00032"|""|"2014-15"
574|"EFL Cost"|"(I) maximum costs per term: £460

Additional Maths and English:
(a) Individual Lessons - £45.00 per hour
(b) Paired Lessons - £22.50 per hour
(c) Group Lessons - £14.50 per hour

(II) EAL for Yr 12 & 13 - £395 per term.

* A deposit of £1000 is required for all overseas students.  This is refunded when the student leaves the School, less any payments due to the School at that time."|"20141127103635"|"AA00032"|""|"2014-15"
575|"Extras"|"The school offers 3 categories of musical opportunity, for:

(1) Specialist Musicians (pupils follow a tailored timetable and curriculum)  
      a) £11,367 per annum 
(1) Special Provision Musicians (slightly less intensive course and tailored timetable)  
      b) Tuition: £59 per hour 

(2) General Musicians  
      - Tuition:  £50 per hour 
    
(3) Consultants/Master classes   
      - Tuition £95 per hour 

* Instrument hire (percussion holiday hire at separate rates - pls refer to the Music Dept.):     £126 per annum"|"20141127105745"|"AA00032"|""|"2014-15"
575|"Extras"|"The school offers 3 categories of musical opportunity, for:

(1) Specialist Musicians (pupils follow a tailored timetable and curriculum)  
      a) £11,367 per annum 
(1) Special Provision Musicians (slightly less intensive course and tailored timetable)  
      b) Tuition: £59 per hour 

(2) General Musicians  
      - Tuition:  £50 per hour 
    
(3) Consultants/Master classes   
      - Tuition £95 per hour 

* Instrument hire (percussion holiday hire at separate rates - pls refer to the Music Dept.): £126 per annum"|"20141127105802"|"AA00032"|""|"2014-15"
597|"Extras"|"Music Lessons:
a) Instrumental lessons: £195 / term (10 lessons) 
b) Hire of School instruments: £31 / term
c) Use of School instruments Piano and drums £18 / term; Organ £31 / term

Academic Coaching
Individual learning support lessons for children with special educational needs is £39 for 50 mins (£27.30 for 35 mins). Any other extra tuition by the School staff outside the normal timetable is charged at the same rate. Teaching of English for Speakers of Other Languages is a maximum of £39 for 50 mins for individual tuition. Group rates are available on request.

Laundry: £28 (all laundry by Houses)"|"20141127153458"|"AA00032"|""|"2014-15"
597|"EFL Cost"|"Maximum of £39 for 50 mins for individual tuition. 
Group rates are available on request."|"20141127154037"|"AA00032"|""|"2014-15"
597|"EFL Cost"|"Individual tuition: max. £39 for 50 mins

(Group rates are available on request)"|"20141127154125"|"AA00032"|""|"2014-15"
597|"Extras"|"Music Lessons:  
a) Instrumental lessons: £195 / term (10 lessons) 
b) Hire of School instruments: £31 / term
c) Use of School instruments Piano and drums £18 / term; Organ £31 / term

Academic Coaching
1) £39 for 50 mins (£27.30 for 35 mins)
    - Individual learning support lessons for children with special educational needs
    -  Same rate for any other extra tuition by the School staff outside the normal timetable

Laundry: £28 (all laundry by Houses)"|"20141127154006"|"AA00032"|""|"2014-15"
68|"Airport Pickup Remark"|"Nearest airport: Heathrow (GBP105), Birmingham International (GBP85)"|"20140215103327"|"AA00025"|""|"2013-00"
58|"Extras"|"(1) Study skills/extra tuition (depending upon subject, where taken outside the curriculum): 
     - from £ 35 / hour

(2) Individual instrument tuition 
     (piano, organ, strings, woodwind, brass, percussion, singing and guitar)
      - Senior £285
      - Prep £258
      - Class instrument tuition Prep £142
      - Class music theory tuition £ 71
      - Instrument hire (exclusive of insurance) £ 40

(3) Individual drama tuition Senior £215
      - Class speech and drama tuition Senior £127
      - Prep £100"|"20141127171516"|"AA00032"|""|"2014-15"
250|"Extras"|"Individual Tuition - £49.00 /hr
Paired Tuition - £28.50 /hr
Shared Tuition - £20.00 /hr
Individual Learning Support Assistant - £28.50 /hr
Shared Learning Support Assistant - £15.00 /hr"|"20141018155416"|"AA00032"|""|"2014-15"
251|"Extras"|"Subject/Tuition 
Fee

Per Term                                                  Per Lesson 

 
 

Piano, other instruments & singing*  
 
Individual £258.65  £28.75 
Shared £172.45  £19.15 
Hire of Instrument (other than piano) £75.20  n/a  
Speech/Drama Training  
 
Individual £258.65  £28.75 
Shared £172.45  £19.15 
Group £103.45  £11.50 
English as a Foreign Language/Dyslexia  
 
Individual £232.75  £25.85 
Shared £155.20  £17.25 
Group £93.10  £10.34"|"20141128111110"|"AA00032"|""|"2014-15"
251|"EFL Cost"|"English as a Foreign Language/Dyslexia  


Individual       £232.75  £25.85 
Shared £155.20  £17.25 
Group £93.10  £10.34"|"20141128111609"|"AA00032"|""|"2014-15"
376|"School Results Information"|"QE COLLEGE (Y2014):
- Overall pass rate: 100%
- Average UCAS points per student: 501 (Y2013: 499)
- Equivalent to more than four A grades at A-Level


THE FACULTY OF QUEEN ETHELBURGA’S (Y2014):
- Overall pass rate: 100%
- Average UCAS points per student 481 (Y2013: 469)
- Equivalent to more than four A grades at A-Level
   ~ 74% of A-Level grades at A*/A
   ~ 90% of A-Level grades at A*-B
- BTEC – 95% of grades at Distinction * / Distinction (equivalent in UCAS points to an A* / A grade at A-Level)"|"20141204165921"|"AA00032"|""|"2014-15"
258|"Extras"|"(1) Learning Support – for pupils who have a specific learning difficulty - £210 per half-term for one individual session per week.
(2) House Funds - £18 /term
(3) King Edward’s School Parent’s Association (KESPA) - £3 /term
(4) 6th Form Society - £21 /term
(5) Personal Accident Insurance* - £5.20 /term
(6) The music department aims to offer thirty lessons in each study over each academic year. The charges for individual music tuition will be £23 per 35 minute lesson.
(7) Music instrument hire will be £40 /term.
      (The School currently offers Grade V theory lessons as an activity without charge.       Individual lessons will be charged on the same scale as above.)"|"20141120183957"|"AA00032"|""|"2014-15"
533|"Extras"|"(1) School Fees Protection Scheme (Boarders): £111.20 /term  
(2) Personal Effects Insurance: 10.00 /term
     (Sch fees included the Personal Accident Insurance and Dental Protection Scheme)
(3) BUPA: 67.50 /term
(4) Music Tuition: 278.50 /term
(5) Instrument Hire: 72.50 /term"|"20141128121320"|"AA00032"|""|"2014-15"
533|"Extras"|"(1) School Fees Protection Scheme (Boarders): £111.20 /term (£76.35 for Yrs 7-8) 
(2) Personal Effects Insurance: 10.00 /term
     (Sch fees included the Personal Accident Insurance and Dental Protection Scheme)
(3) BUPA: 67.50 /term
(4) Music Tuition: 278.50 /term
(5) Instrument Hire: 72.50 /term"|"20141128121843"|"AA00032"|""|"2014-15"
9|"Discounts"|"A discount is offered to those parents who wish to pay one year’s fees in advance. The relevant amount would need to be paid to the College by mid-August. 
(Full details are available from the Bursar. - See more at: http://www.lancingcollege.co.uk/851/admissions/financial-information#sthash.iwp2k3KG.dpuf )"|"20141128134747"|"AA00032"|""|"2014-15"
373|"Extras"|"Instrumental Tuition £250 /term (9 x 40 mins lessons)"|"20141128164804"|"AA00032"|""|"2014-15"
464|"Extras"|"(1) MUSIC  
- Any musical instrument may be learned including voice
10 x 35 minute lessons per term: 
(Theory of music and aural classes are all free of charge)
£230 / term in 2014
£240 / term in 2015

- Hire of instruments - rates variable


(2) SPEECH AND DRAMA
- 30 lessons per year
i) individual lessons: £ 24.00 / lesson
ii) shared lessons: £ 14.50 / lesson


(3) TENNIS COACHING
- Minimum of 8 lessons per term: £70.00 / term
(May rise to 11 lessons in the autumn term)


(4) LEITHS BASIC FOOD AND WINE COURSE
5 terms beginning in the Lower VI: £410.00 per term

Others:
(6) DANCE
i) Advanced Ballet (Average 10 lessons) 
   - where 4 pupils or more take the option: £220 / term
   - where 3 pupils or fewer take the option: £260 / term
ii) Beginner/Intermediate Ballet and Modern Dance (Average 8 lessons): £100 / term


(7) DUKE OF EDINBURGH AWARD SCHEME (Lower V and upwards only)
i) Bronze: £104 / term
ii) Silver: £111 / term
iii) Gold: £182 / term
The termly fee includes all expedition fees, transport, supervisor’s salary, food and equipment hire, less personal clothing and equipment. Where pupils wish to demonstrate skills through cookery, the cost will be charged as an extra."|"20141203122607"|"AA00032"|""|"2014-15"
464|"Extras"|"(1) MUSIC  
- Any musical instrument may be learned including voice
10 x 35 minute lessons per term: 
(Theory of music and aural classes are all free of charge)
£230 / term in 2014
£240 / term in 2015

- Hire of instruments - rates variable


(2) SPEECH AND DRAMA
- 30 lessons per year
i) individual lessons: £ 24.00 / lesson
ii) shared lessons: £ 14.50 / lesson


(3) TENNIS COACHING
- Minimum of 8 lessons per term: £70.00 / term
(May rise to 11 lessons in the autumn term)


(4) LEITHS BASIC FOOD AND WINE COURSE
5 terms beginning in the Lower VI: £410.00 per term

Others:
(6) DANCE
i) Advanced Ballet (Average 10 lessons) 
   - where 4 pupils or more take the option: £220 / term
   - where 3 pupils or fewer take the option: £260 / term
ii) Beginner/Intermediate Ballet and Modern Dance (Average 8 lessons): £100 / term


(7) DUKE OF EDINBURGH AWARD SCHEME (Lower V and upwards only)
i) Bronze: £104 / term
ii) Silver: £111 / term
iii) Gold: £182 / term
The termly fee includes all expedition fees, transport, supervisor’s salary, food and equipment hire, less personal clothing and equipment. Where pupils wish to demonstrate skills through cookery, the cost will be charged as an extra.


(8) LEARNING SUPPORT LESSONS (For each lesson per week)
i) One pupil per class: £233 / term
ii) Two pupils per class: £177 / term
iii) Three or more pupils per class: £135 / term


(9) RIDING LESSONS
Riding lessons are charged individually and include transport: £ 30 / lesson


(10) HOLIDAY LAUNDRY: £25 / holiday / term"|"20141203123018"|"AA00032"|""|"2014-15"
504|"Music Tuition"|"Music per term- (1) Individual £ 238.00 (incl £5 admin charge); (2) In pairs £ 115.00 (incl. £10 admin charge)"|"20140409130112"|"AA00044"|""|"2014-15"
503|"Music Tuition"|"Music per term- (1) Individual £ 238.00 (incl £5 admin charge); (2) In pairs £ 115.00 (incl. £10 admin charge)"|"20140409130028"|"AA00044"|""|"2014-15"
503|"Music Tuition"|"(1) Music 
- 10 lessons per term: 
i) Individual £238 (incl £10 per term admin charge)
ii) In pairs £119 (incl. £5 per term admin charge)

- Hire of Instruments:
i) Year 8: £34 
ii) Year 9+: £68

(2) Speech and Drama (per term): £69"|"20141203140722"|"AA00032"|""|"2014-15"
503|"Music Instrument"|"Hire of instruments per term - (1)Years 7 and 8- £ 34.00; (2) Years 9 + -£ 68.00"|"20140409130232"|"AA00044"|""|"2014-15"
503|"Music Instrument"|"Hire of Instruments (per term):
i) Year 7-8: £34 
ii) Year 9+: £68"|"20141203141012"|"AA00032"|""|"2014-15"
504|"Music Instrument"|"Hire of instruments per term - (1)Years 7 and 8- £ 34.00; (2) Years 9 + -£ 68.00"|"20140409130212"|"AA00044"|""|"2014-15"
510|"Others"|"Overseas pupils are asked to supply a summary of medical history and vaccina􀆟on history from their current family doctor."|"20141203142816"|"AA00032"|""|"2014-15"
323|"Music Tuition"|"(1) Individual Tuition- £23.15 per 35 min. session (2) Shared Tuition (with 1 other) - £14.50 per 35 min. session"|"20140409182527"|"AA00044"|""|"2014-15"
9|"Extras"|"Music Fees:
First Instrument: £265 / term.
Second Instrument: £225 / term"|"20141128134511"|"AA00032"|""|"2014-15"
376|"School Results Information"|"QE COLLEGE:
- Overall pass rate: 100%
- Average UCAS points per student: 501 (Y2013: 499)
- Equivalent to more than four A grades at A-Level


THE FACULTY OF QUEEN ETHELBURGA’S:
- Overall pass rate: 100%
- Average UCAS points per student 481 (Y2013: 469)
- Equivalent to more than four A grades at A-Level
   ~ 74% of A-Level grades at A*/A
   ~ 90% of A-Level grades at A*-B
- BTEC – 95% of grades at Distinction * / Distinction (equivalent in UCAS points to an A* / A grade at A-Level)"|"20141204164934"|"AA00032"|""|"2014-15"
88|"Admissions Info"|"The School can only accept right age students now as stated below for entry in Sep 2015.  

YEAR	DATE OF BIRTH

7	01/09/03 – 31/08/04

8	01/09/02 – 31/08/03

9	01/09/01 – 31/08/02

10	01/09/00 – 31/08/01

11	01/09/99 – 31/08/00

12	01/09/98 – 31/08/99"|"20141216115503"|"AA00032"|""|"2015-16"
292|"Others"|"A Wide Range of Courses:
• General English 
• Young Learner Courses A fully supervised course of
General English plus a programme of activities for under 18s.
• Business English This course is aimed at the English you
need for your work. It focuses specifically on communication
skills and the language you need in your professional life.
• Academic English Prepare for study at school or university in
the UK or revision for GCSE, A/S or A level examinations.
• English for Examinations Intensive preparation for the
Cambridge exams (PET, FCE, CAE, CPE), TOEFL, TOEIC or
English examinations in your country.
• IELTS Exam preparation Prepare for the IELTS test with an
experienced tutor and take the IELTS test at a local IELTS
test centre.
• English Plus A great way to combine studying with a holiday
- General English lessons plus activity sessions with your
teacher. Choose from: guided sightseeing (historic houses,
cathedrals, castles and Roman Britain); walking; cookery; art
and design; flower arranging; gardening and visiting English
gardens; literature, poetry, theatre and creative writing.
• English for Teachers An advanced English course to brush
up on your communication skills, vocabulary and use of English
for the classroom.
• Crash Course (4 Days) Designed for busy professionals
who need to learn the maximum amount of English in the
shortest possible time."|"20141209104123"|"AA00032"|""|"2014-15"
292|"Others"|"A Wide Range of Courses:
• General English 
• Young Learner Courses  
• Business English 
• Academic English  
• English for Examinations 
• IELTS Exam preparation 
• English Plus 
• English for Teachers 
• Crash Course (4 Days)

See more details at Filing System"|"20141209104305"|"AA00032"|""|"2014-15"
292|"Extras"|"Private bathroom: £140 / week
1) Additional 1:1 tutorial (e.g. maths, science): £50 / hour
2) Additional night homestay: £80 / night
3) Accompanying adult or child (no tuition): £480 / week
4) Airport transfers: As advised
    - Supplement for flights arriving after 9pm and departing before 9am £50 each transfer
    - Supplement for Young Learners 1:1 aged under 14 £230 per week
    - Supplement for Young Learners 2:1 aged under 14 £180 per week
    - Christmas and New Year £125 supplement per week
5) Visa Fee (Express Mail) £65"|"20141209110135"|"AA00032"|""|"2015-16"
82|"Admissions Info"|"• All academic programmes - Sep and Jan – flexible starts throughout the year
• English Summer School – throughout Jul and Aug
• Intensive English – All year 
• Tailored short programmes – All year by arrangement"|"20141209120854"|"AA00032"|""|"2014-15"
211|"Extras"|"1) Music fees are currently: £266.60 for 10 lessons of 30 mins   
2) LAMDA Speech and Drama lessons: 
    - £175 per term for solo lessons
    - £120 for duo
    - £105 for groups
3) Dance lessons (booked termly): 
    - £7.00 / hour
    - £4.70 / 40 mins 
    - £3.50 / 30 mins"|"20141209130553"|"AA00032"|""|"2015-16"
652|"Scholarship Info"|"These are awarded for entry into our A level programme and for academic excellence.
A scholarship is awarded to a student who shows outstanding potential as shown in the School's scholarship process. The School expects the academic scholars to be aiming for the very best universities and almost certain to attain A/A* grades at A2.

The scholarships may be worth up to 35% of the tuition fees."|"20141210183039"|"AA00032"|""|"2014-15"
55|"Scholarship Info"|"asd"|"20141211104157"|"AA00032"|""|"2015-16"
55|"Scholarship Info"|"1) A Level Scholarships ~ Case by case only (Jan & Apr 2015)
   - £3,268 (40% of £8,170/term) x 5 terms = £16,340
   - £1,634 (20% of £8,170/term) x 5 terms = £8,170

2) GCSE Pathway Programme (Y9 or Y10) ~ Scholarship Exam (Jan 2015)
   - £3,790 (50% of £7,580/term) x 3 terms = £11,370
   - £1,895 (25% of £7,580/term) x 3 terms = £5,685

3) Foundation Bursary
    i) Oxford: Art & Design, Humanities, Law, Media (Jan 2015)
    ii) London: Business (Jan & Apr 2015)
    iii) Cambridge: Engineering (Jan 2015)
     - £1,300 (£6,915/term) x 3 terms = £3,900

4) Undergraduate Year 1 Bursary (Jan 2015)
    London: Business and Management
    - £553 (10% of £5,530) x 3 terms = £1,659

* These special prices are valid until 31 Mar 2015 unless notified otherwise.

(See more details at Filing System / BellerbysCollege / Special Offer)"|"20141211111401"|"AA00032"|""|"2015-16"
55|"School Results Information"|"(1) Outstanding A Level Success:
     - 50% of the A level students graduated to the top 20 UK universities

(2) Outstanding Foundation Success:
      - 78% of the Foundation students graduated to the top 50 UK universities

(3) Outstanding UK Universities:
      - 130 of the students graduated to Oxford, St. Andrews, LSE, Imperial College, Durham, Exeter, Warwick, University College and Bath - the UK's top 10 universities

See more details at Filing System / BellerbysCollege / ExamResults&UniDest"|"20141211112609"|"AA00032"|""|"2013-14"
15|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
55|"Scholarship Info"|"1) A Level Scholarships ~ Case by case only (Jan & Apr 2015)
   - £3,268 (40% of £8,170/term) x 5 terms = £16,340
   - £1,634 (20% of £8,170/term) x 5 terms = £8,170

2) GCSE Pathway Programme (Y9 or Y10) ~ Scholarship Exam (Jan 2015)
   - £3,790 (50% of £7,580/term) x 3 terms = £11,370
   - £1,895 (25% of £7,580/term) x 3 terms = £5,685

3) Foundation Bursary
    i) Oxford: Art & Design, Humanities, Law, Media (Jan 2015)
    ii) London: Business (Jan & Apr 2015)
    iii) Cambridge: Engineering (Jan 2015)
     - £1,300 (£6,915/term) x 3 terms = £3,900

4) Undergraduate Year 1 Bursary
    London: Business and Management (Jan 2015)
    - £553 (10% of £5,530) x 3 terms = £1,659

* These special prices are valid until 31 Mar 2015 unless notified otherwise.

(See more details at Filing System / BellerbysCollege / Special Offer)"|"20141211111656"|"AA00032"|""|"2015-16"
431|"Extras"|"1) Music Tuition:
    - £23.50 /30mins lesson (£634.50 of 27 lessons)

2) Hire of musical instruments:
     - £50.00 per term."|"20141211124735"|"AA00032"|""|"2014-15"
7|"Others"|"Storage Policy: - 
Personal possessions storage during the Christmas, Easter and Summer holidays - 
1) Christmas -Those girls not required to move will be able to leave all of their personal possessions in their rooms.
2) Easter - As the school facilities are being used by commercial lettings and outside agencies, we will use an external storage facility to store the students's personal possessions. (No charge is required.)
3) Summer - All boarders not able to leave their belongings at School. Arrangements for a private company to collect those items that cannot be taken home and store them at a secure external facility for those girls who live overseas. (A charge will be made for those girls that wish to use this service.)

See more details at Filing System"|"20141216104949"|"AA00032"|""|"2014-15"
200|"Others"|"A media coverage from Independent can be found in Filing System, Media Coverage"|"20141216111344"|"AA00032"|""|"2014-15"
556|"Sibling Discount"|"5%
15"|"20141217133059"|"AA00032"|""|"2014-15"
431|"Admissions Info"|"20200721: SEP-2022 Registration deadline - 1 October 2020"|"20200721095203"|"AA00078"|""|"2020-21"
241|"Extras"|"Lunch & Breakfast

Lunches (Years 4-13): £3.58 / day
Breakfast: £3.25 / day (supervised Breakfast Club from Sep 2014) 
Paid for on a daily basis (in Dining Hall)"|"20141217165446"|"AA00032"|""|"2014-15"
30011|"Extras"|"Insurance:  £420 per annum arranged by Endsleigh Insurance"|"20141217183715"|"AA00032"|""|"2015-16"
65|"Extras"|"Insurance Charges (charged in advance on an opt out basis) :  

- School Fees Protection Insurance:  1% of fee payable
- Personal Accident Insurance:  £3.75 / term
- Personal Effects Insurance:  £10.00 / term
- BUPA (charged on an opt in basis):  £67.50 / term


Standard Extras (charged termly in arrears):  

- House Subs (School House):  Set by House Parents
- Chapel Subscription:  £13.50 
- Stationery: Years 7 & 8:  £36.00 
- IT Facilities:  £21.00 
- Examinations:  at cost 


Optional Extras (charged in arrears):

- DT, Art & Photographic Materials:  pro rata for additional materials 
- Excess Computer Printing:  pro rata beyond allocated budget
- Music Tuition:  £28.50 / lesson 
- Drama Lessons (LAMDA):   £197.50 / term 
- Additional Language Tuition:  £26.00 / lesson 
- TESOL Tuition:  varying support levels 
- Individual Learning Support: 	 by arrangement
- Haircuts:  at cost


Annual Charges (per family):
- Blundellian magazine:  £20.00
- Friends of Blundell’s Subscription:  £15.00 on an “opt-out” basis"|"20141219110531"|"AA00032"|""|"2014-15"
