"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
6|"Year 10"|""|"20130426164928"|"AA00028"|""|"2013-14"|"20130901"|""|""
6|"Year 12"|"For Sept 2012 Entry: 

Each student has to complete papers in 
3 of their 4 A level subjects [23 Sep 2011]

Biology - YES Calculator & use Black Ball Pen (1hr30mins)  [23 Sep 2011]
Chemistry  - Periodic Table is provided (1hr30mins)  [23 Sep 2011]
Economics  (1hr30mins)  [23 Sep 2011]
English  (1hr30mins)  [27 Sep 2011]
Geography  (1hr30mins)  [23 Sep 2011]
History (1hr) [23 Sep 2011]
Mathematics - YES Calculator & need squared paper (1hr30mins) [23 Sep 2011]
Physics - YES Calculator (1hr30mins) [23 Sep 2011]
Politics (1hr30mins) [23 Sep 2011]
Religious Studies (1hr) [27 Sep 2011]
Business Studies (30mins) [23 Sep 2011]
French (1hr30mins) [23 Sep 2011]
Spanish (1hr30mins) [23 Sep 2011]
German (1hr30mins) [23 Sep 2011]
Latin (1hr30mins) [23 Sep 2011]
Self-Appraisal Form [22 Sep 2010]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
6|"Year 12"|""|"20130426165331"|"AA00028"|""|"2013-14"|"20130901"|""|""
6|"Year 12"|"Each student has to complete optional papers in 3 of their 4 A level subjects"|"20130426165413"|"AA00028"|""|"2013-14"|"20130901"|""|""
7|"Year 7"|"For Sept 2012 Entry:

English (1hr) [15 Dec 2011]
Mathematics - NO Calculator (1hr) [15 Dec 2011]

Interview with Mrs. Sharron Herrmann"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
7|"Year 8"|"For Sept 2012 Entry:

English (1hr) [15 Dec 2011]
Mathematics - NO Calculator (1hr) [15 Dec 2011]
Science - YES Calculator (1hr) [15 Dec 2011]
French (1hr) [15 Dec 2011]

Interview with Mrs. Sharron Herrmann"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
7|"Year 8"|"3 Compulsory Papers"|"20130426171351"|"AA00028"|""|"2013-14"|"20130101"|""|""
7|"Year 9"|"For Sept 2012 Entry:

English (1hr) [13 Dec 2011]
Mathematics - NO Calculator (1hr) [13 Dec 2011]
Science - YES Calculator (1hr) [13 Dec 2011]

Interview with Mrs. Sharron Herrmann"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
7|"Year 9"|""|"20130426171818"|"AA00028"|""|"2013-14"|"20130901"|""|""
7|"Year 6"|"Spelling Test (20mins) [7 Apr 2011]
Free Writing (30mins) [7 Apr 2011]
Sentence Completion (No time limit) [7 Apr 2011]
Progress in Maths 10 (1hr) [7 Apr 2011]
Verbal Test (55mins = 20mins practice + 35mins test) [7 Apr 2011]
Art Task [7 Apr 2011]

"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
7|"Year 6"|""|"20130426172226"|"AA00028"|""|"2013-14"|"20130101"|""|""
7|"Year 10"|"For Sept 2012 Entry:

English (1hr) *Need to print the newspaper article ""The Day I Quit Driving"" in separated file [17 Nov 2011]
Mathematics - YES Calculator (1hr) [17 Nov 2011]
Science YES Calculator (1hr) [17 Nov 2011]
-Section A Chemistry
-Section B Physics
-Section C Biology

Interview with Mrs. Sharron Herrmann"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
394|"Year 12"|"1 Compulsory Paper and 2 Optional Papers"|"20130823151240"|"AA00040"|""|"2014-15"|"20140901"|""|""
394|"Year 12"|"1 Compulsory Paper and 2 Optional Papers"|"20130823151334"|"AA00040"|""|"2014-15"|"20140901"|""|"If English is a candidate’s second language, he/she is strongly advised to choose Maths and Science subjects."
154|"Year 10"|""|"20130619150655"|"AA00028"|""|"2013-14"|"20130101"|""|""
7|"Year 12"|"For Sept 2012 Entry:

School Assign exam papers to students

General Paper *for ALL Candidates (45mins) [28 Oct 2011] 

Subject papers: 
Biology - YES Calculator (45mins) [28 Oct 2011] 
Chemistry - YES Calculator (45mins) *print periodic table in separated file [28 Oct 2011]
Drama & Theatre Studies (1hr) [28 Oct 2011]
English Literature (45mins) [28 Oct 2011]
Food Technology (45mins) [28 Oct 2011]
Geography (45mins) *print in colour [28 Oct 2011]
History (45mins) [28 Oct 2011]
Latin (45mins) [28 Oct 2011]
Law (45mins) [28 Oct 2011]
Mathematics Section A - YES Calculator (30mins) [28 Oct 2011] 
Mathematics  Section B - NO Calculator (30mins) [28 Oct 2011] 
Mathematics Section C - YES Calculator (30mins) [28 Oct 2011] 
Physics - YES Calculator (45mins) [28 Oct 2011]
Politics (45mins) [28 Oct 2011]
Psychology (45mins) [28 Oct 2011]
Religious Studies (45mins) [28 Oct 2011]

Interview with Mrs. Sharron Herrmann"|"20130408204032"|"AA00007"|""|"2013-14"|"20130101"|""|"Law"
7|"Year 12"|""|"20130426173550"|"AA00028"|""|"2013-14"|"20130101"|""|""
7|"Year 12"|""|"20130426173558"|"AA00028"|""|"2013-14"|"20130901"|""|""
7|"Year 12"|"Dictionaries and any form of electronic translators is NOT be allowed in ANY examination"|"20130426174807"|"AA00028"|""|"2013-14"|"20130901"|""|""
533|"Year 9"|"For Sept 2012 Entry:

English (1hr) [20 Jan 2012]
Maths - YES Calculator (1hr) [20 Jan 2012]
Science - YES Calculator (1hr) [20 Jan 2012]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
533|"Year 10"|"For Sept 2012 Entry:

English (1hr) [20 Jan 2012]
Maths - YES Calculator (1hr) [20 Jan 2012]
Science - YES Calculator (1hr) [20 Jan 2012]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
135|"Year 7"|"English Writing Test"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
9|"Year 10"|"For Sept 2012 Entry:

English (Test 5 Paper) - YES Dictionary (1hr) [24 Sept 2010]
Mathematics (Paper 2) - NO Calculator & YES Dictionary (1hr) [24 Sept 2010]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
9|"Year 10"|"3 Compulsory Papers"|"20130426181527"|"AA00028"|""|"2013-14"|"20130101"|""|""
9|"Year 12"|"For Sept 2013 Entry:

School is now asking for IELTS 5.5 as their English exam. 

Only Year 12 applicants (Lower Sixth) need to sit IELTS as their English exam. If they only manage to achieve 5.0 school might still consider them.  

They do need to take a Maths paper.  School will send us a copy in September.


For Sept 2012 Entry:

English (for Non-Scholarship)
- Test 9 Paper - NO Dictionary (1hr) [24 Sept 2010]
English (for Scholarship)
- Scholarship Paper - NO Dictionary (1hr) [13 Oct 2011]
Maths (for both Scholarship & Non-Scholarship)  (1 hr)
- Paper B - NO Calculator & YES Dictionary [24 Sept 2010]
- Answer Sheet for Paper B & Formula Sheet [25 Sept 2010]

Additional Papers for Scholarship
- Verbal Reasoning Adult 1 Paper (45mins) [24 Sept 2010]
- either General Science or Humanities Essay Paper - NO Dictionary (1hr) [13 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
9|"Year 12"|"2 Compulsory Papers"|"20130426182555"|"AA00028"|""|"2013-14"|"20130901"|""|""
9|"Year 12"|"2 Compulsory Papers"|"20130426182746"|"AA00028"|"School is now asking for IELTS 5.5 as their English exam. Only Year 12 applicants (Lower Sixth) need to sit IELTS as their English exam. If they only manage to achieve 5.0 school might still consider them. They do need to take a Maths paper. [29 June 2012]"|"2013-14"|"20130901"|""|""
11|"Year 9"|"For Sept 2012 Entry:

Mathematics - YES Calculator (1hr) [9 Nov 2011]
English (1hr) [9 Nov 2011] 

English - For Retest (1hr) [5 Apr 2012]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
11|"Year 10"|"For Sept 2012 Entry:

Mathematics - YES Calculator (1hr) [9 Nov 2011]
English (1hr) [9 Nov 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
11|"Year 10"|"2 Compulsory Papers"|"20130427113534"|"AA00028"|""|"2013-14"|"20130101"|""|""
11|"Year 12"|"Past papers are now available online:
http://www.shrewsbury.org.uk/page/specimen-papers-sixth-form

For Sept 2012 Entry:

COMPULSORY:
English EAL (45mins) 
Mathematics - YES Calculator (1hr15mins)[9 Nov 2011]

2 subjects of student's choice: 
should be as near as subjects to be taken at AS/A2

Biology (1hr) [9 Nov 2011]
Business Studies (1hr) [9 Nov 2011]
Chemistry - YES Calculator (1hr) [9 Nov 2011]
Computing and ICT (1hr) [9 Nov 2011]
Design and Technology (1hr) [9 Nov 2011]
Economics (1hr) [9 Nov 2011]
Geography (1hr) *print in colour[9 Nov 2011]
History (1hr) [9 Nov 2011]
Music (1hr) [9 Nov 2011]
Physics (1hr) [9 Nov 2011]
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
11|"Year 12"|"Past papers are now available online:
http://www.shrewsbury.org.uk/page/specimen-papers-sixth-form

2 Compulsory Papers and 2 Optional Papers"|"20130427113709"|"AA00028"|""|"2013-14"|"20130101"|""|""
12|"Year 9"|"For Sept 2012 Entry:

English Paper 1 (Comprehension) - NO Dictionary (1hr30mins) [20 Oct 2011]
English Paper 2 (Writing) - NO Dictionary (45mins) [26 Oct 10]
Mathematics (Lower Level) - NO Calculator (1hr) 
(For UK Students) [20 Oct 2011]
Mathematics (Higher Level) - NO Calculator (1hr) 
(For Hong Kong Local & Internaltional School Students ONLY) [20 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
12|"Year 9"|"3 Compulsory Papers"|"20130427115106"|"AA00028"|"The pre test is an hour long computer based test combining Maths, English and Non verbal reasoning. Quite a bit of it is multiple choice, and the during the Maths they are allowed to use paper and pencil (provided). 
Tonbridge does not ask for any preparation really but there is a simple example on www.intuproject.org/demos/entrance
If student would like to take a look. There is also an interview with a member of staff for about 10 minutes."|"2013-14"|"20130101"|""|""
154|"Year 10"|""|"20130827101300"|"AA00025"|"Year 9 reg form can also be used for Year 10 applicants. There are no scholarships for entry to Year 10."|"2013-14"|"20130101"|""|""
12|"Year 9"|"3 Compulsory Papers"|"20130427115116"|"AA00028"|"The pre test is an hour long computer based test combining Maths, English and Non verbal reasoning. Quite a bit of it is multiple choice, and the during the Maths they are allowed to use paper and pencil (provided). 
Tonbridge does not ask for any preparation really but there is a simple example on www.intuproject.org/demos/entrance
If student would like to take a look. There is also an interview with a member of staff for about 10 minutes."|"2013-14"|"20130901"|""|""
12|"Year 10"|"For Sept 2012 Entry:

English Paper 1 (Comprehension) - NO Dictionary (1hr30mins) [20 Oct 2011]
English Paper 2 (Writing) - NO Dictionary (45mins) [26 Oct 10]
Maths - YES Calculator (1hr) [20 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
12|"Year 12"|"Message from school for Sep 2013 Entry:-

This year, there will be ONE Maths exam for all Year 12 entrants, which will last for 1 hour 15 minutes, and will be designed to test all mathematical abilities. [11 July 2012]


For Sept 2012 Entry [26 Oct 2011]:

Mathematics Option 1 (45mins) (YES Calculator, NO Correction Fluid)
Mathematics Option 2 (1hr) (NO Calculator, NO Correction Fluid)
Mathematics Option 3 (45mins) (NO Calculator, NO Correction Fluid)
Mathematics Option 4 (45mins) (YES Calculator, NO Correction Fluid)
*Please refer to ""Mathematics Examination Options""

EAL - NO Dictionary (20mins for Reading & 40 mins for Writing)
English - NO Dictionary & Correction Fluid (45mins) 
Biology - NO Correction Fluid (45mins)
Business Studies - YES Calculator, NO Correction Fluid  (45mins)
Chemistry - NO Correction Fluid (45mins)
Economics - YES Calculator (45mins)
Geography - NO Correction Fluid (45mins)
Government & Politics - NO Correction Fluid (45mins)
History - NO Correction Fluid (45mins)
Music (45mins)
Physics - YES Calculator (45mins)
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
12|"Year 12"|"2 Compulsory Papers and Optional Papers"|"20130427121036"|"AA00028"|""|"2013-14"|"20130101"|""|""
12|"Year 12"|"2 Compulsory Papers and Optional Papers"|"20130427121045"|"AA00028"|""|"2013-14"|"20130901"|""|""
22|"Year 9"|"For Sept 2012 Entry:

Section 1: Mathematics - NO Calculator and YES Dictionary (40mins) [23 Oct 2011]
Section 2: English - NO Dictionary (40mins) [23 Oct 2011]
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
22|"Year 9"|""|"20130427121841"|"AA00028"|""|"2013-14"|"20130101"|""|""
22|"Year 10"|"For Sept 2012 Entry:

Section A: English Reading OR Section B: English Writing - NO Dictionary, NO NEED TO DO BOTH SECTION (40mins) [29 Feb 2012]
Mathematics - NO Calculator and YES Dictionary (40mins) [29 Feb 2012]
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
36|"Year 11"|"For Sept 2011 Entry:

English Fifth Level (1hr) (No Dict) [08 Dec 10]
Maths Fifth Level (1hr) (No Calculator) [08 Dec 10]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
288|"Year 6"|""|"20131219165706"|"AA00003"|""|"2014-15"|""|""|""
22|"Year 12"|"For Sept 2012 Entry:

Section 1: Mathematics - YES Calculator (30mins) [23 Oct 2011]
Section 2: English - NO Dictionary (30mins) [23 Oct 2011]

Third paper of student's own choice:
Biology - YES Calculator & Dictionary (30mins) [23 Oct 2011]
Chemistry - YES Calculator & Dictionary (30mins) [23 Oct 2011]
French (30mins) - NO Dictionary [23 Oct 2011]
Geography - YES Calculator & Dictionary (30mins) [23 Oct 2011]
German - NO Dictionary (30mins) [23 Oct 2011]
History - YES Dictionary (30mins) [23 Oct 2011]
Economics - YES Calculator & Dictionary (30mins) [23 Oct 2011]
Music (30mins) [23 Oct 2011]
Physics - YES Calculator & Dictionary (30mins) [23 Oct 2011]
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 10"|"Please courier Reg form, fee, exam paper to Warwick School after student has completed, no need to wait for 3 to send, no need to scan and email to Pauline, the school only mark original.

If there is exceptional case, consultant pls check with school if scan copy will be marked. [17 Mar 2012]


For Sept 2012 Entry:

EAL (1hr) [08 Sept 10]
Mathematics - YES Calculator (1hr) [16 Sept 2011]
Science (1hr) [12 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 12"|"Please courier Reg form, fee, exam paper to Warwick School after student has completed, no need to wait for 3 to send, no need to scan and email to Pauline, the school only mark original.

If there is exceptional case, consultant pls check with school if scan copy will be marked. [17 Mar 2012]


For Sept 2012 Entry:

EAL (1hr) [08 Sept 2010]
Mathematics - YES Calculator (1hr30mins) [16 Sept 2011]
Science - YES Calculator (1hr30mins) - Candidates can choose one of Biology, Physics or Chemistry.  If they have not been taught the subjects separately they may take the Science Double Award paper [12 Oct 2011]
Geography (1hr30mins) [14 Oct 2011]
Economics - YES Calculator (1hr30mins) [14 Oct 2011]
Business Studies (1hr30mins) [14 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 7"|"Please courier Reg form, fee, exam paper to Warwick School after student has completed, no need to wait for 3 to send, no need to scan and email to Pauline, the school only mark original.

If there is exceptional case, consultant pls check with school if scan copy will be marked. [17 Mar 2012]


For Sept 2012 Entry:

EAL (1hr) [08 Sept 2010]
Mathematics - NO Calculator (45mins) [16 Sept 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 8"|"Please courier Reg form, fee, exam paper to Warwick School after student has completed, no need to wait for 3 to send, no need to scan and email to Pauline, the school only mark original.

If there is exceptional case, consultant pls check with school if scan copy will be marked. [17 Mar 2012]


For Sept 2012 Entry:

EAL (1hr) [08 Sept 2010]
Mathematics - NO Calculator (45mins) [16 Sept 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 9"|"Please courier Reg form, fee, exam paper to Warwick School after student has completed, no need to wait for 3 to send, no need to scan and email to Pauline, the school only mark original.

If there is exceptional case, consultant pls check with school if scan copy will be marked. [17 Mar 2012]


For Sept 2012 Entry:

EAL (1hr) [08 Sept 10]
Mathematics - NO Calculator (1hr) [16 Sept 2011]
Science (45mins) [12 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
13|"Year 12"|""|"20130427141952"|"AA00028"|""|"2013-14"|"20130901"|""|""
13|"Year 10"|""|"20130427141933"|"AA00028"|""|"2013-14"|"20130901"|""|""
13|"Year 12"|""|"20130427142113"|"AA00028"|"School only require Year 12 applicants to sit Maths and English papers ONLY. Mrs. Pauline Norton doesn't recall that they have ever required Year 12 applicants to take an additional paper [31 May 2012]"|"2013-14"|"20130901"|""|""
13|"Year 7"|""|"20130427142010"|"AA00028"|""|"2013-14"|"20130901"|""|""
13|"Year 8"|""|"20130427142022"|"AA00028"|""|"2013-14"|"20130901"|""|""
13|"Year 9"|""|"20130427142034"|"AA00028"|""|"2013-14"|"20130901"|""|""
21|"Year 12"|"1 Compulsory Papers and 2 Optional Papers
Total papers: 3 Papers
Four papers totally if English Literature is to be studied at A Level"|"20130425181925"|"AA00028"|""|"2013-14"|"20130901"|""|""
21|"Year 12"|"1 Compulsory Papers and 2 Optional Papers
Total papers: 3 Papers
Four papers totally if English Literature is to be studied at A Level"|"20130427144943"|"AA00028"|"FOR 2013 Entry 2nd Batch Assessment:

16+ Non-native English Speaking Candidates:

1. English as an Additional Language (EAL) - NO Dictionary (1hr) [15 Feb 2013]

16+ Native English Speaking Candidates:

1. Verbal Reasoning Test (45mins) [15 Feb 2013]

2. Applicants must select two optional papers, from a choice of five: 
Mathematics - NO Calculator & Dictionary (1hr) [15 Feb 2013] 
Physics - YES Calculator, NO Dictionary (1hr) [22 Mar 2013]
Biology - YES Calculator, NO Dictionary (1hr) [15 Feb 2013]
Chemistry - YES Calculator, NO Dictionary (1hr) [15 Feb 2013] 
General Humanities - NO Dictionary (1hr) [15 Feb 2013]. If an applicant wishes to study a humanities subject at A Level they must sit the General Humanities Paper as one of their two optional papers."|"2013-14"|"20130901"|""|""
7|"Year 12"|"Dictionaries and any form of electronic translators are NOT be allowed in ANY examination"|"20130426174820"|"AA00028"|""|"2013-14"|"20130901"|""|""
7|"Year 12"|"Dictionaries and any form of electronic translators are NOT allowed in ANY examination"|"20130427154634"|"AA00028"|""|"2013-14"|"20130901"|""|""
603|"Year 10"|""|"20130309110341"|""|""|"2013-14"|""|""|""
28|"Year 7"|"English Tests (1 hr) 
Non Verbal Reasoning (50 mins)
AA Maths (45 mins)"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
28|"Year 7"|"4 Compulsory Papers"|"20130429112101"|"AA00028"|""|"2013-14"|"20130101"|""|""
29|"Year 9"|"For Sept 2013 Entry:

NEED to use original papers, cannot use copies!

TWO 45mins listening papers which test numeracy, literacy and problem solving - NO Calculator, USE Pencil [14 Dec 2012]"|"20130309110322"|""|""|"2013-14"|""|""|""
29|"Year 9"|""|"20130429113541"|"AA00028"|""|"2013-14"|"20130429"|""|""
29|"Year 10"|"For Sept 2013 Entry:

NEED to use original papers, cannot use copies!

TWO 45mins listening papers which test numeracy, literacy and problem solving - NO Calculator, USE Pencil [14 Dec 2012]"|"20130309110322"|""|""|"2013-14"|""|""|""
29|"Year 10"|""|"20130429114524"|"AA00028"|""|"2013-14"|"20130429"|""|""
29|"Year 12"|""|"20130309110326"|""|""|"2013-14"|""|""|""
36|"Year 9"|"For Sept 2012 Entry:

English Shell Test - NO Dictionary (1hr) [17 Nov 2011]
Mathematics Shell Test - NO Calculator (45mins) [17 Nov 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
36|"Year 10"|"For Sept 2012 Entry:

English - NO Dictionary & Use ball pen (1hr) [7 Nov 2011]
Mathematics - NO Calculator (1hr) [7 Nov 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
288|"Year 7"|""|"20131219165706"|"AA00003"|""|"2014-15"|""|""|""
36|"Year 12"|"For Sept 2012 Entry:

English - NO Dict (1hr) [28 Oct 2011]
IB Maths - NO Calculator (1hr) [28 Oct 2011]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
36|"Year 7"|"English (45min)
Maths (1 hr)"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
40|"Year 9"|"For Sept 2012 Entry:

Mathematics - NO Calculators (1hr) [26 Mar 2012]
Oxford Online Test - NO Dictionary (1hr) [19 Jan 2012]
English Written Test - NO Dictionary (40mins) [19 Apr 2012]
Non Verbal Reasoning (45mins = 15mins Practice + 30mins Test) [19 Jan 2012]
Science - NO Dictionary (1hr) [19 Jan 2012]
Confirmation of Invigilation [4 June 2012]

"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
40|"Year 10"|"For Sept 2012 Entry:

Mathematics - NO Calculators (1hr) [19 Nov 2011]
Oxford Online Test - NO Dictionary (1hr) [19 Nov 2011]
English Written Test - NO Dictionary (45mins) [24 May 2012]
Non Verbal Reasoning (45mins = 15mins Practice + 30mins Test) [19 Nov 2011]
Science - NO Dictionary (1hr) [19 Nov 2011]
Confirmation of Invigilation [4 June 2012]


For Sept 2011 Entry: 

Mathematics (1hr) - NO Calculators [9 Feb 2010]
English (Online and Written Tests) - NO Dict [13 Apr 2011]
Non Verbal Reasoning (45mins = 15mins Practice + 30mins Test) [9 Feb 2010]
Science - NO Dict (1hr) [9 Feb 2010]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
40|"Year 10"|""|"20130429122700"|"AA00028"|""|"2013-14"|"20130901"|""|""
40|"Year 12"|"For Sept 2013 Entry: (Use Black Ink Pen for ALL Papers)

Oxford English Online Test - NO Dictionary (max. 1hr) [30 July 2012]
English Written Test - NO Dictionary (45mins) [30 July 2012]
Mathematics - YES Calculator (1hr) [30 July 2012]
Geography (1hr5mins) [30 July 2012]
Business Studies and Economics (1hr) [30 July 2012]
Physics - YES Calculator (1hr) [30 July 2012]
Confirmation of Invigilation [30 July 2012]


For Sept 2012 Entry: (Use Black Ink Pen for ALL Papers)

Oxford English Online Test - NO Dictionary (max. 1hr) [16 Oct 2011]
English Written Test - NO Dictionary (45mins) [16 May 2012]
Mathematics - YES Calculator (1hr) [16 Oct 2011]
Biology - YES Calculator (1hr) [16 Oct 2011]
Chemistry (1hr) [16 Oct 2011]
Geography (1hr5mins) [16 Oct 2011]
Business Studies and Economics (1hr) [23 Oct 2011]
Physics - YES Calculator (1hr) [2 Dec 2011]
English - NO Dictionary (1hr30mins) [10 Dec 2011]
Psychology  (1hr) [12 Mar 2012]
History (1hr) [23 May 2012]
Confirmation of Invigilation [4 June 2012]
"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
41|"Year 7"|"English (1hr15mins) [28 Oct 09]
*There is an information sheet enclosed with the english paper for the student to complete [28 Oct 09]
Maths Assessment for Int'l Students age 9-11 or 11-14 *depending on how old the student is (1.5hrs) [28 Oct 09]"|"20120806190414"|""|""|"2013-14"|"20130101"|""|""
