"aa_id"|"event"|"lastupdate"|"staffid"|"remarks"|"email_sent"
"S036874"|"TOP SCHOOLS WEEKEND 2023"|"20230910225307"|"AA00007"|"20230910: can send (TB invited)
20230905: booked
20230803: reged Brighton
BI done
interested in TB"|"N"
"S043934"|"TOP SCHOOLS WEEKEND 2023"|"20230905130556"|"AA00098"|"20230905: booked
20230831: Lancing and Uppingham - can book talented artist, aim art scholarship"|"N"
"S042323"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230908153552"|"AA00098"|"20230908: booked
Harrow want 24/9 first time slot"|"N"
"S038049"|"TOP SCHOOLS WEEKEND 2023"|"20230908133035"|"AA00098"|"20230908: booked
aim TB"|"N"
"S038049"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230908133653"|"AA00098"|"20230908: booked TB
20230628: interested in MA"|"N"
"S042717"|"TOP SCHOOLS WEEKEND 2023"|"20230905135548"|"AA00098"|"20230905: booked bri
Tonbridge, Brighton: passed benchmark - can proceed, book interview for Brighton first - 20230818  
BI done"|"N"
"S043704"|"TOP SCHOOLS WEEKEND 2023"|"20230905135556"|"AA00098"|"20230905: booked
20230801: charterhouse, King's cant - passed bm, can arrange interview  separate date for MA and interview"|"N"
"S043704"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230905153536"|"AA00098"|"20230905: booked MA
20230826: Charterhouse and Kings - separate date for MA and interview"|"N"
"S043690"|"TOP SCHOOLS WEEKEND 2023"|"20230905135603"|"AA00098"|"20230905: booked
20230807: can book 23/9 :Uppingham, Rugby 24/9 Harrow School (Boys), Radley College (Boys),"|"N"
"S041986"|"TOP SCHOOLS WEEKEND 2023"|"20230909114508"|"AA00098"|"20230909: booked
20230905: st swithun, brighton -can book - can send"|"N"
"S042249"|"TOP SCHOOLS WEEKEND 2023"|"20230905130608"|"AA00098"|"20230905: booked
20230820: can book interview 23/9 1. Rugby 2. Uppingham 24/9: 1. Harrow 2. Abingdon

reged  Abingdon, Harrow
20230808: Rugby, Uppingham"|"N"
"S040586"|"TOP SCHOOLS WEEKEND 2023"|"20230909171203"|"AA00098"|"20230909: booked by B
Brighton - reged"|"N"
"S042986"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230905153555"|"AA00098"|"20230905: booked MA
20230828: TB pre-audition 24/9 morning
BI done"|"N"
"S043292"|"TOP SCHOOLS WEEKEND 2023"|"20230907103742"|"AA00098"|"20230907: booked
20230905: king cant - can book"|"N"
"S043293"|"TOP SCHOOLS WEEKEND 2023"|"20230907103733"|"AA00098"|"20230907: booked
20230905: king cant, Badminton- can book don't give ukiset"|"N"
"S043742"|"TOP SCHOOLS WEEKEND 2023"|"20230905130616"|"AA00098"|"20230905: booked
reged headington - can book"|"N"
"S043382"|"TOP SCHOOLS WEEKEND 2023"|"20230908134728"|"AA00098"|"20230908: booked TB
20230905: booked
20230905: can book - BI done
23/9:  Shrewsbury, Uppingham, 
24/9: Rugby, Charterhouse, Tonbridge (if invited)"|"N"
"S044022"|"TOP SCHOOLS WEEKEND 2023"|"20230908133400"|"AA00098"|"20230908: booked
aim Tonbridge Y10"|"N"
"S043121"|"TOP SCHOOLS WEEKEND 2023"|"20230905130625"|"AA00098"|"20230905: booked
20230811: met BM for harro, can book 
20230120: aim harrow"|"N"
"S043944"|"TOP SCHOOLS WEEKEND 2023"|"20230905135614"|"AA00098"|"20230905: booked
20230815: aim harrow, BM ok"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911183206"|"AA00098"|""|"N"
"S043989"|"TOP SCHOOLS WEEKEND 2023"|"20230908150536"|"AA00098"|"20230908: all booked
20230906:      - Harrow School - booked
                      - Radley College - booked
                      - Brighton College 
                      - Charterhouse
                     - Tonbridge School (TBC)"|"N"
"S042617"|"TOP SCHOOLS WEEKEND 2023"|"20230905135621"|"AA00098"|"20230905: booked
20230904: aim Harrow BM met"|"N"
"S043014"|"TOP SCHOOLS WEEKEND 2023"|"20230910212836"|"AA00007"|"20230509: booked (reged Upp)
20230910: harrow - need to check with school first, pending video from p"|"N"
"S043694"|"TOP SCHOOLS WEEKEND 2023"|"20230905130633"|"AA00098"|"20230905: booked
reged Badminton - can book
King and Bromsgrove - can book
BI done"|"N"
"S043780"|"TOP SCHOOLS WEEKEND 2023"|"20230905130643"|"AA00098"|"20230905: booked
20230830: - Caterham, - Uppingham - King's School, Canterbury - Lancing - can book"|"N"
"S041214"|"TOP SCHOOLS WEEKEND 2023"|"20230905135634"|"AA00098"|"20230905: booked
reged brighton"|"N"
"S042386"|"TOP SCHOOLS WEEKEND 2023"|"20230905135651"|"AA00098"|"20230905: booked
20230818: aim Harrow - 80% math - book int"|"N"
"S043143"|"TOP SCHOOLS WEEKEND 2023"|"20230905135700"|"AA00098"|"20230905: booked
20230109: reged Kings and Brighton"|"N"
"S043897"|"TOP SCHOOLS WEEKEND 2023"|"20230627110551"|"AA00098"|"aim Harrow"|"N"
"S038259"|"TOP SCHOOLS WEEKEND 2023"|"20230905001520"|"AA00007"|"aim Rugby, Shrewsbury, Caterham 
reged Brighton"|"N"
"S043475"|"TOP SCHOOLS WEEKEND 2023"|"20230907202440"|"AA00007"|"shrewsbury, bromsgrove, lancing"|"N"
"S042813"|"TOP SCHOOLS WEEKEND 2023"|"20230910223015"|"AA00007"|"20230910: can send - pls remind the family that it is an online interview, pls ask Jiff to arrange to set up zoom for the interviews
20230905:booked
reg brighton, caterham (online interview)
20230828: book int at TS, then online interview"|"N"
"S044046"|"TOP SCHOOLS WEEKEND 2023"|"20230909215904"|"AA00100"|""|"N"
"S043679"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230908134419"|"AA00098"|"20230908: booked TB"|"N"
"S043679"|"TOP SCHOOLS WEEKEND 2023"|"20230910215116"|"AA00007"|"20230910: can send 
20230908: booked
reged Brighton
interested in Tonbridge, Radley-Music scholarship
can send"|"N"
"S044046"|"TOP SCHOOLS WEEKEND 2023"|"20230911101951"|"AA00100"|"Can book (Headington School, King’s High Warwick, Lancing College, Uppingham School, Bromsgrove School, Shrewsbury School)"|"N"
"S042779"|"TOP SCHOOLS WEEKEND 2023"|"20230901183437"|"AA00082"|"can book
Headington"|"N"
"S041914"|"TOP SCHOOLS WEEKEND 2023"|"20230804151336"|"AA00082"|""|"N"
"S043582"|"TOP SCHOOLS WEEKEND 2023"|"20230809153526"|"AA00084"|"Harrow, Abingdon"|"N"
"S043582"|"TOP SCHOOLS WEEKEND 2023"|"20230911123857"|"AA00080"|"can send - confirmed by Jesse (11 Sep)

Harrow, Abingdon"|"N"
"S043182"|"TOP SCHOOLS WEEKEND 2023"|"20230908145322"|"AA00084"|"can send
booked - KL (6 Sep)

Lancing, Bromsgrove, Warwick (registered at Feb Expo 2023)"|"N"
"S043927"|"TOP SCHOOLS WEEKEND 2023"|"20230802004406"|"AA00082"|""|"N"
"S043868"|"TOP SCHOOLS WEEKEND 2023"|"20230911145558"|"AA00007"|""|"N"
"S043867"|"TOP SCHOOLS WEEKEND 2023"|"20230815110833"|"AA00007"|"MA"|"N"
"S039521"|"TOP SCHOOLS WEEKEND 2023"|"20230807193716"|"AA00084"|"NQ"|"N"
"S043841"|"TOP SCHOOLS WEEKEND 2023"|"20230908145933"|"AA00084"|"can send

booked - KL (5Sep)

Caterham, Lancing, King's"|"N"
"S041918"|"TOP SCHOOLS WEEKEND 2023"|"20230910215036"|"AA00007"|"20230910: can send
20230905: booked
reged Shrewsbury, Caterham"|"N"
"S041918"|"TOP SCHOOLS WEEKEND 2023"|"20230910215036"|"AA00007"|"20230910: can send
20230905: booked
reged Shrewsbury, Caterham"|"N"
"S043679"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230911103721"|"AA00098"|"20230908: booked TB
cant do 23 pm"|"N"
"S043679"|"TOP SCHOOLS WEEKEND 2023"|"20230911103727"|"AA00098"|"20230910: can send 
20230908: booked
reged Brighton
interested in Tonbridge, Radley-Music scholarship
can send
cant do 23 pm"|"N"
"S042730"|"TOP SCHOOLS WEEKEND 2023"|"20230910215353"|"AA00007"|"20230910: can send 
20230905: booked
20230824: Upp & Ab"|"N"
"S043035"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230825202550"|"AA00007"|"20230825: aim Headington and Caterham, since schools have no MD, submit videos"|"N"
"S043035"|"TOP SCHOOLS WEEKEND 2023"|"20230910221306"|"AA00007"|"20230910: can send
20230905: booked
20230807: reged Head and Caterham - BI done - can book"|"N"
"S042187"|"TOP SCHOOLS WEEKEND 2023"|"20230910221653"|"AA00007"|"20230910: can send
20230905: booked
aim harrow, rugby
20230826: can book, prefer 24/9 PM, BM met, BI done"|"N"
"S042813"|"TOP SCHOOLS WEEKEND 2023"|"20230910234532"|"AA00007"|"20230910: can send - pls remind the family that it is an online interview, pls ask Jiff to arrange to set up zoom for the interviews
20230905:booked
reg brighton, caterham, Lancing (online interview)
20230828: book int at TS, then online interview"|"N"
"S041460"|"TOP SCHOOLS WEEKEND 2023"|"20230910223038"|"AA00007"|"20230910: can send
20230905: booked
20230825: harrow BM met, prefer 23/9 AM interview."|"N"
"S042602"|"TOP SCHOOLS WEEKEND 2023"|"20230910223227"|"AA00007"|"20230910: can send
20230905: booked
20230823: can book 23/9 Rugby then Harrow"|"N"
"S043896"|"TOP SCHOOLS WEEKEND 2023"|"20230910224148"|"AA00007"|"20230910: can send (TB invited)
20230905: booked
20230819: 
can book int in the order below:
23/9: Charterhouse, Abingdon, Radley
24/9: Tonbridge (TBC after school reviews the details), Brighton"|"N"
"S041650"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230910224036"|"AA00007"|"20230910: can send
20230905: booked MA
20230727: Charterhouse and Kings - separate days for int and MA"|"N"
"S041650"|"TOP SCHOOLS WEEKEND 2023"|"20230910224027"|"AA00007"|"20230910: can send
20230905: booked
20230727: Charterhouse and Kings - separate days for int and MA"|"N"
"S042631"|"TOP SCHOOLS WEEKEND 2023"|"20230910224049"|"AA00007"|"20230910: can send
20230905: booked
20230828: Abingdon, Harrow - can book prefer 24/9 AM 11am"|"N"
"S043936"|"TOP SCHOOLS WEEKEND 2023"|"20230910224128"|"AA00007"|"20230910: can send (TB invited)
20230905: booked
23/9 PM: Caterham first then Charterhouse
24/9 PM: Abingdon > Brighton > Tonbridge (if invited)
20230830: can book"|"N"
"S040953"|"TOP SCHOOLS WEEKEND 2023"|"20230910224238"|"AA00007"|"20230910: can send
20230905: booked
reged Abingdon
interested in Harrow, Rugby
20230828: can book"|"N"
"S042329"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230905153411"|"AA00098"|"20230905: booked MA
20230719: for harrow and rugby - B - can book"|"N"
"S042329"|"TOP SCHOOLS WEEKEND 2023"|"20230910224308"|"AA00007"|"20230910: can send
20230905: booked
20230831: can book
24/9: (AM : Abingdon, Uppingham, PM: Rugby, Harrow)
reged Abingdon, Uppingham
interested in Rugby
BI done"|"N"
"S043575"|"TOP SCHOOLS WEEKEND 2023"|"20230910224326"|"AA00007"|"20230910: can send
20230905: booked  abi
aim harrow /
abingdon, reged"|"N"
"S041698"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230910224405"|"AA00007"|"20230910: can send
20230905: booked MA
20230728:
23/9: PM: audition King, Shrew, Charterhouse."|"N"
"S041698"|"TOP SCHOOLS WEEKEND 2023"|"20230910224343"|"AA00007"|"20230910: can send
20230905: booked
20230728:can book
23/9: AM int (Lancing then Uppingham). PM: audition
24/9: PM int - King, Shrew, Charterhouse."|"N"
"S042447"|"TOP SCHOOLS WEEKEND 2023"|"20230910224457"|"AA00007"|"20230910: can send
20230905: booked
20230801: reged Brighton"|"N"
"S042840"|"TOP SCHOOLS WEEKEND 2023"|"20230910224645"|"AA00007"|"20230910: can send
20230905: booked
20230817: can book First interview-Uppingham, Second-Headington, third- St Swithun book Sunday 24/9 (cannot do sat)  - not taking math, BI done"|"N"
"S040257"|"TOP SCHOOLS WEEKEND 2023"|"20230910224658"|"AA00007"|"20230910: can send
20230908: booked
20230906: aim tonbridge"|"N"
"S040932"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230905153520"|"AA00098"|"20230905: booked MA
20230627: interested to apply MA for Rugby - can book"|"N"
"S040932"|"TOP SCHOOLS WEEKEND 2023"|"20230910224715"|"AA00007"|"20230910: can send
20230905: booked
reged Caterham, brighton, Abingdon - can book
20230825: BI done
arrange interview with Rugby (not yet reged)"|"N"
"S042208"|"TOP SCHOOLS WEEKEND 2023"|"20230910224958"|"AA00007"|"20230910: can send
20230905: booked
reged Abingdon Uppingham - can book int, BM not met but reged"|"N"
"S043816"|"TOP SCHOOLS WEEKEND 2023"|"20230910225037"|"AA00007"|"20230910: can send
20230905: booked
Brighton, St Swithun - reged - can book , use Ukiset instead of AA test"|"N"
"S036874"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230908133511"|"AA00098"|"20230809: booked TB"|"N"
"S036874"|"TOP SCHOOLS WEEKEND 2023"|"20230910225528"|"AA00007"|"20230910: can send (TB invited)
20230905: booked
20230803: reged Brighton, radley
BI done
interested in TB"|"N"
"S043934"|"TOP SCHOOLS WEEKEND 2023"|"20230910225604"|"AA00007"|"20230910: can send 
20230905: booked
20230831: Lancing and Uppingham - can book talented artist, aim art scholarship"|"N"
"S038259"|"TOP SCHOOLS WEEKEND 2023"|"20230910231907"|"AA00007"|"20239010: can send 
20230910: booked Brighton and Caterham - now only aims these 2 schools from TS2023

aim Rugby, Shrewsbury, Caterham 
reged Brighton"|"N"
"S042717"|"TOP SCHOOLS WEEKEND 2023"|"20230910225724"|"AA00007"|"20230910: can send 
20230905: booked bri
Tonbridge, Brighton: passed benchmark - can proceed, book interview for Brighton first - 20230818  
BI done"|"N"
"S043704"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230910225810"|"AA00007"|"20230910: can send 
20230905: booked MA
20230826: Charterhouse and Kings - separate date for MA and interview"|"N"
"S043704"|"TOP SCHOOLS WEEKEND 2023"|"20230910225803"|"AA00007"|"20230910: can send 
20230905: booked
20230801: charterhouse, King's cant - passed bm, can arrange interview  separate date for MA and interview"|"N"
"S041986"|"TOP SCHOOLS WEEKEND 2023"|"20230910225933"|"AA00007"|"20230910: can send 
20230909: booked
20230905: st swithun, brighton -can book - can send"|"N"
"S042249"|"TOP SCHOOLS WEEKEND 2023"|"20230910225949"|"AA00007"|"20230910: can send 
20230905: booked
20230820: can book interview 23/9 1. Rugby 2. Uppingham 24/9: 1. Harrow 2. Abingdon

reged  Abingdon, Harrow
20230808: Rugby, Uppingham"|"N"
"S040586"|"TOP SCHOOLS WEEKEND 2023"|"20230910230026"|"AA00007"|"20230910: can send 
20230909: booked by B
Brighton - reged"|"N"
"S043742"|"TOP SCHOOLS WEEKEND 2023"|"20230910230331"|"AA00007"|"20230910: can send 
20230905: booked
reged headington - can book"|"N"
"S043382"|"TOP SCHOOLS WEEKEND 2023"|"20230910230345"|"AA00007"|"20230910: can send 
20230908: booked TB
20230905: booked
20230905: can book - BI done
23/9:  Shrewsbury, Uppingham, 
24/9: Rugby, Charterhouse, Tonbridge (if invited)"|"N"
"S043121"|"TOP SCHOOLS WEEKEND 2023"|"20230910230428"|"AA00007"|"20230910: can send 
20230905: booked
20230811: met BM for harrow, can book 
20230120: aim harrow"|"N"
"S043944"|"TOP SCHOOLS WEEKEND 2023"|"20230910230442"|"AA00007"|"20230910: can send 
20230905: booked
20230815: aim harrow, BM ok"|"N"
"S043989"|"TOP SCHOOLS WEEKEND 2023"|"20230910230502"|"AA00007"|"20230910: can send 
20230908: all booked
20230906:      - Harrow School - booked
                      - Radley College - booked
                      - Brighton College 
                      - Charterhouse
                     - Tonbridge School (TBC)"|"N"
"S042617"|"TOP SCHOOLS WEEKEND 2023"|"20230910230513"|"AA00007"|"20230910: can send 
20230905: booked
20230904: aim Harrow BM met"|"N"
"S043014"|"TOP SCHOOLS WEEKEND 2023"|"20230910230543"|"AA00007"|"20230910: can send without Harrow 
20230509: booked (reged Upp)
20230910: harrow - need to check with school first, pending video from p"|"N"
"S043694"|"TOP SCHOOLS WEEKEND 2023"|"20230910230604"|"AA00007"|"20230910: can send 
20230905: booked
reged Badminton - can book
King and Bromsgrove - can book
BI done"|"N"
"S043780"|"TOP SCHOOLS WEEKEND 2023"|"20230910230615"|"AA00007"|"20230910: can send 
20230905: booked
20230830: - Caterham, - Uppingham - King's School, Canterbury - Lancing - can book"|"N"
"S041214"|"TOP SCHOOLS WEEKEND 2023"|"20230910230643"|"AA00007"|"20230910: can send 
20230905: booked
reged brighton"|"N"
"S042386"|"TOP SCHOOLS WEEKEND 2023"|"20230910230654"|"AA00007"|"20230910: can send 
20230905: booked
20230818: aim Harrow - 80% math - book int"|"N"
"S041335"|"TOP SCHOOLS WEEKEND 2023"|"20230908170936"|"AA00084"|"can book Tonbridge and send

booked except Tonbridge - KL  (5 Sep)

Tonbridge, Brighton, Abingdon, Caterham"|"N"
"S043575"|"TOP SCHOOLS WEEKEND 2023"|"20230911173106"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked  abi
aim harrow /
abingdon, reged"|"N"
"S042249"|"TOP SCHOOLS WEEKEND 2023"|"20230911173343"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230905: booked
20230820: can book interview 23/9 1. Rugby 2. Uppingham 24/9: 1. Harrow 2. Abingdon

reged  Abingdon, Harrow
20230808: Rugby, Uppingham"|"N"
"S042840"|"TOP SCHOOLS WEEKEND 2023"|"20230911173141"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
20230817: can book First interview-Uppingham, Second-Headington, third- St Swithun book Sunday 24/9 (cannot do sat)  - not taking math, BI done"|"N"
"S042730"|"TOP SCHOOLS WEEKEND 2023"|"20230911172831"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230905: booked
20230824: Upp & Ab"|"N"
"S042602"|"TOP SCHOOLS WEEKEND 2023"|"20230911172923"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
20230823: can book 23/9 Rugby then Harrow"|"N"
"S041650"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230911172944"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked MA
20230727: Charterhouse and Kings - separate days for int and MA"|"N"
"S041650"|"TOP SCHOOLS WEEKEND 2023"|"20230911172952"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
20230727: Charterhouse and Kings - separate days for int and MA"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911183238"|"AA00098"|"20230911: aim Shrewsbury"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911183344"|"AA00098"|"20230911: aim Shrewsbury, Kings,"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911183507"|"AA00098"|"20230911: aim Shrewsbury, Kings, Caterham"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911183607"|"AA00098"|"20230911: aim Shrewsbury, Kings, Caterham
23/9 ok"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911184054"|"AA00098"|"20230911: aim Shrewsbury, Kings, Caterham, brighton, bromsgrove"|"N"
"S043868"|"TOP SCHOOLS WEEKEND 2023"|"20230911151819"|"AA00007"|"20230911: booked can send"|"N"
"S043867"|"TOP SCHOOLS WEEKEND 2023"|"20230911151828"|"AA00007"|"20230911: booked can send
MA"|"N"
"S043965"|"TOP SCHOOLS WEEKEND 2023"|"20230911190839"|"AA00007"|""|"N"
"S043965"|"TOP SCHOOLS WEEKEND 2023"|"20230911201034"|"AA00007"|"Day 1 Charterhouse, St Swithun, Bromsgrove
Day 2: Caterham, Headington, Lancing"|"N"
"S042741"|"TOP SCHOOLS WEEKEND 2024"|"20240917125421"|"AA00080"|"Tonbridge"|"N"
"S043965"|"TOP SCHOOLS WEEKEND 2023"|"20230911201842"|"AA00007"|"20230911: booked and can send - not taking AL math 
Day 1 Charterhouse, St Swithun, Bromsgrove
Day 2: Caterham, Headington, Lancing"|"N"
"S038259"|"TOP SCHOOLS WEEKEND 2023"|"20230911173259"|"AA00098"|"20230911: int schedule sent
20239010: can send 
20230910: booked Brighton and Caterham - now only aims these 2 schools from TS2023

aim Rugby, Shrewsbury, Caterham 
reged Brighton"|"N"
"S039521"|"TOP SCHOOLS WEEKEND 2023"|"20230911153944"|"AA00084"|"Headington, Badminton"|"N"
"S043638"|"TOP SCHOOLS WEEKEND 2023"|"20230908171418"|"AA00084"|"can send

booked - KL (5 Sep)

Brighton"|"N"
"S043638"|"TOP SCHOOLS WEEKEND 2023"|"20230911224938"|"AA00084"|"add Caterham

can send

booked - KL (5 Sep)

Brighton"|"N"
"S039706"|"TOP SCHOOLS WEEKEND 2023"|"20230912001925"|"AA00007"|"bromsgrove and shrewsbury"|"N"
"S040845"|"TOP SCHOOLS WEEKEND 2023"|"20230830214206"|"AA00007"|"aim harrow"|"N"
"S043897"|"TOP SCHOOLS WEEKEND 2023"|"20230910230952"|"AA00007"|"20230910: can book
aim Harrow"|"N"
"S040845"|"TOP SCHOOLS WEEKEND 2023"|"20230912003231"|"AA00007"|"20230911: can book - aim harrow - excellent footballer."|"N"
"S043638"|"TOP SCHOOLS WEEKEND 2023"|"20230911225003"|"AA00084"|"add Caterham (11Sep)

can send

booked - KL (5 Sep)

Brighton"|"N"
"S043643"|"TOP SCHOOLS WEEKEND 2023"|"20230909215128"|"AA00084"|"Abingdon, Harrow"|"N"
"S043643"|"TOP SCHOOLS WEEKEND 2023"|"20230912041730"|"AA00084"|"can book and can send
Abingdon, Harrow"|"N"
"S043841"|"TOP SCHOOLS WEEKEND 2023"|"20230911163345"|"AA00084"|"add Charterhouse, Uppingham, Shrewsbury - J (11Sep)

can send

booked - KL (5Sep)

Caterham, Lancing, King's"|"N"
"S044070"|"TOP SCHOOLS WEEKEND 2023"|"20230908164723"|"AA00080"|"can't send - by Jesse (8 Sep)

booked - KL (8 Sep)

Badminton, Brighton, Caterham"|"N"
"S043768"|"TOP SCHOOLS WEEKEND 2023"|"20230911182532"|"AA00084"|"st. swithun's, Rugby"|"N"
"S041698"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230911173114"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked MA
20230728:
23/9: PM: audition King, Shrew, Charterhouse."|"N"
"S041698"|"TOP SCHOOLS WEEKEND 2023"|"20230911173119"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
20230728:can book
23/9: AM int (Lancing then Uppingham). PM: audition
24/9: PM int - King, Shrew, Charterhouse."|"N"
"S040257"|"TOP SCHOOLS WEEKEND 2023"|"20230911173150"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230908: booked
20230906: aim tonbridge"|"N"
"S043617"|"TOP SCHOOLS WEEKEND 2023"|"20230910223346"|"AA00007"|"20230910: can send
20230909: booked
20230906: Brighton, Caterham, St Swithun, Headington (AL not taking math) - dont send yet, wait till Clayton takes test again"|"N"
"S041986"|"TOP SCHOOLS WEEKEND 2023"|"20230911173329"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230909: booked
20230905: st swithun, brighton -can book - can send"|"N"
"S041460"|"TOP SCHOOLS WEEKEND 2023"|"20230911172914"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
20230825: harrow BM met, prefer 23/9 AM interview."|"N"
"S043944"|"TOP SCHOOLS WEEKEND 2023"|"20230911173452"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230905: booked
20230815: aim harrow, BM ok"|"N"
"S042386"|"TOP SCHOOLS WEEKEND 2023"|"20230911173551"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230905: booked
20230818: aim Harrow - 80% math - book int"|"N"
"S042208"|"TOP SCHOOLS WEEKEND 2023"|"20230911173214"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
reged Abingdon Uppingham - can book int, BM not met but reged"|"N"
"S043679"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230911172816"|"AA00098"|"20230911: int schedule sent
20230908: booked TB
cant do 23 pm"|"N"
"S043679"|"TOP SCHOOLS WEEKEND 2023"|"20230911172820"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230908: booked
reged Brighton
interested in Tonbridge, Radley-Music scholarship
can send
cant do 23 pm"|"N"
"S039706"|"TOP SCHOOLS WEEKEND 2023"|"20230912002326"|"AA00007"|"20230911: booked - can send 
bromsgrove and shrewsbury"|"N"
"S040845"|"TOP SCHOOLS WEEKEND 2023"|"20230912005227"|"AA00007"|"20230911: can book - aim harrow - excellent footballer. - booked"|"N"
"S043897"|"TOP SCHOOLS WEEKEND 2023"|"20230912005123"|"AA00007"|"20230911: can send - booked
20230910: can book
aim Harrow"|"N"
"S040845"|"TOP SCHOOLS WEEKEND 2023"|"20230912124201"|"AA00098"|"20230912: int schedule sent
20230911: can book - aim harrow - excellent footballer. - booked"|"N"
"S041922"|"TOP SCHOOLS WEEKEND 2023"|"20230911184119"|"AA00098"|"20230911: aim Shrewsbury, Kings, Caterham, brighton, bromsgrove. booked"|"N"
"S043841"|"TOP SCHOOLS WEEKEND 2023"|"20230912042008"|"AA00084"|"add Charterhouse, Uppingham, Shrewsbury....can send - J (11Sep)

can send

booked - KL (5Sep)

Caterham, Lancing, King's"|"N"
"S043643"|"TOP SCHOOLS WEEKEND 2023"|"20230912041805"|"AA00084"|"can book and can send
Abingdon, Harrow
if monday, make it as late as possible"|"N"
"S044070"|"TOP SCHOOLS WEEKEND 2023"|"20230912042116"|"AA00084"|"dd shrewsbury and acan send la - J (12 Sep)

can't send - by Jesse (8 Sep)

booked - KL (8 Sep)

Badminton, Brighton, Caterham"|"N"
"S043638"|"TOP SCHOOLS WEEKEND 2023"|"20230912041612"|"AA00084"|"add Caterham then can send - J (11Sep)

can send

booked - KL (5 Sep)

Brighton"|"N"
"S042617"|"TOP SCHOOLS WEEKEND 2023"|"20230911173510"|"AA00098"|"20230911: int schedule sent
20230910: can send 
20230905: booked
20230904: aim Harrow BM met"|"N"
"S042817"|"TOP SCHOOLS WEEKEND 2023"|"20230816163711"|"AA00080"|""|"N"
"S036874"|"TOP SCHOOLS WEEKEND 2023"|"20230911173242"|"AA00098"|"20230911: int schedule sent
20230910: can send (TB invited)
20230905: booked
20230803: reged Brighton, radley
BI done
interested in TB"|"N"
"S040932"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2023"|"20230911173200"|"AA00098"|"20230911: int schedule sent
20230905: booked MA
20230627: interested to apply MA for Rugby - can book"|"N"
"S043837"|"TOP SCHOOLS WEEKEND 2023"|"20230919103020"|"AA00080"|"no need up AA test

booked and sent by Jesse - 18 Sep

Shrewsbury, Uppingham, Lancing"|"N"
"S040932"|"TOP SCHOOLS WEEKEND 2023"|"20230911173206"|"AA00098"|"20230911: int schedule sent
20230910: can send
20230905: booked
reged Caterham, brighton, Abingdon - can book
20230825: BI done
arrange interview with Rugby (not yet reged)"|"N"
"S037015"|"TOP SCHOOLS WEEKEND 2023"|"20230909212105"|"AA00084"|"Can book and Can send

St. Swithun's, Headington, Brighton"|"N"
"S043050"|"TOP SCHOOLS WEEKEND 2023"|"20230911101913"|"AA00080"|""|"N"
"S043768"|"TOP SCHOOLS WEEKEND 2023"|"20230912042137"|"AA00084"|"can send

st. swithun's, Rugby"|"N"
"S043904"|"TOP SCHOOLS WEEKEND 2023"|"20230908150205"|"AA00084"|"can send

booked - KL (5 Sep)

Brighton"|"N"
