"school_id"|"visitdate"|"lastupdate"|"staffid"|"remarks"|"schoolcontact"|"visitlog"|"result"
2|"20160505"|"20180322181459"|"AA00042"|"Consultant's visit by Flora 05052016

Badminton School is located within a safe and residential area in Bristol. It takes around 1.5 hours from Heathrow, the school is 30 mins away from Bristol International Airport. There are a few shops within 5-8 mins walk from the school.

Badminton School has three age-based boarding houses

-The self-contained Sixth Form centre has study-bedrooms for all boarders, together with computer facilities and attractive recreation areas. 
-can accommodate 90 girls
-Upper sixth formers have their own study-bedroom with sink
-hv kitchen where they can get some social life
-Sixth form day girls have study rooms here and share the recreational facilities during the school day

-Sanderson House opened in 2008, it is a big housex2 house mistress, can accommodate 96 girls here is a modern boarding house designed for Y9-Y11 with excellent study and social facilities 
-Y9-Y10 Max 4 in a room
-Y11 2-3 share a room
-the furniture are brand new 
-hv elevator 

-Bartlett House 
A homely and cosy junior boarding house, can accommodate 30 girls, which situated right next to the main school for Y5-Y8 
-home from home atmosphere with rooms accommodating between 3-4 girls
-share room up to 6 students with the same year
-has its own common rooms equipped with games, DVD and Wii 
-no desks in the room

I see the boarding areas a secure, warm , clean and comfortable environment for girls. Computers and wireless access are available in all the houses enabling boarders to make contact with families and friends.

Badminton School offers good facilities to students. The size of the campus is not big but it gives a homely and vibrant feel. As I walk around the school, I see good relationships between girls as well as between girls and teachers. 
The quality if pastoral care is excellent, the staffs give individual support to students.
When I look into the classrooms, pupils’ attitude to learning are excellent. They were very focused in their individual tasks. 
I was told by a student that teachers at Badminton School have excellent subject knowledge. And teachers offer a great deal of help beyond the classroom. 

Facilities
-The school has an outstanding and creative sky-lighted Arts centre , a wide range of Art on display 
- Fully equipped Science centre and Music school with its own recording studio. Sport facilities include a 25m indoor swimming pool, 7 tennis courts and netball courts, and fitness suite.
-Gymnasium is marked out for volleyball and badminton. Can also be used for sports such as fencing, dance, basketball and yoga.
-An advantage of the school’s location in Bristol is that students also have easy access to other facilities for more specialist sport for example riding and climbing.
-School Hall. A beautiful hall which seats up to 250 people for performance space or dance hall.
-The music and drama departments provide the pupils with many opportunities for public performance
-There are many visitors and speakers come to the school to speak to pupils
-Dining hall offers a wide range of dishes and healthy options to students"|""|""|""
192|"20180726"|"20180806162926"|"AA00061"|"201806 Visited by Battie:

•	In a valley
•	Open campus
•	Retired valley (active, walking)
•	Ethos: participation, have a go, drama, music and sports
•	Everyone involved 
•	Respect and understand others, understand why they want to do
•	Everyone plays one team sports 
•	Sport day: everyone takes part
•	360 pupils seniors 80-90 junior
•	Strong CCF
•	New Gym and drama
•	Boarding House: Vertical
•	Girls 70 boarders 
•	Visited Style House
•	Can go back to house for break
•	Residential tutor 
•	While B visited the house, music is on, quite noisy 
•	Uniform shop in campus 
•	6th: suits
•	Y10& 11: 2 shares
•	Shampoo left in bathroom 
•	Y9: 4 share
•	L6 & U6: single

Per Vien (AA student)
•	There are 2 HK Girls and 5 HK boys
•	A lot of mainland 
•	Sat AM lessons 

Boy house: Parley House
•	A bit smelly 
•	Y9: 3 share
•	Head boy: ensuite 
•	Matron does amendment in 1/2 hour
•	Good bonding culture 
•	A bit old and messy 
•	50% boarders stay in weekends 
•	Pool: 20 metres
•	Pupils can join Settle United for football
•	Old gym now dance studio 
•	Art: residential artist
•	Art studio: music is on while B visited, quite relaxed 
•	Residential drama 
•	DT: very creative 
•	School is moving to iPad for lessons 
•	School teachers write GCSE drama curriculum 
•	Sarah Fox, opera singer is OG
•	school hope to: bring potential out from each child, all pupils participate in school, participation is key to school 
•	HK families: want more care
•	Creative: strong 
•	Astronomy: school has observatory 
•	Teacher gives pupil one to one help 
•	Theatre: local students can use, 250 seats
•	6th form centre: career guidance office 

Note from Helen Miller:

This was our first school visit south of the Border and the weather continued to be fantastic with lovely sunshine and warm temperatures.  I have known Giggleswick for over 30 years and have visited on a couple of occasions.
-	“Participation for All”.
-	All felt a little flat really and we seemed to be waiting around quite a lot.
-	A little disappointed with Head in that he did not seem to recall that I had spent quite a bit of time helping him with his marketing planning and it was only three years ago!
-	Distinct casual manner from students who even seemed a little unruly on a couple of occasions, namely in the Library area and outside when we were on our way to the boarding house.
-	Very good Art and Technology.
-	Impressive Sixth Form Centre and Theatre.
-	Strange decision by admissions staff not to engage re AA student who is clearly not happy at all at the school – Battie to investigate further.
-	Disappointing that they had made no provision for a packed lunch when they knew we were not able to stay for lunch."|""|""|""
342|"20180726"|"20180806163210"|"AA00061"|"201806 Visited by Battie:

•	High church

•	Mainland Chinese remain stable
•	HK students dropped 
•	Music tour to HK in 2017
•	A staff can speak Mandarin 
•	Reception in 2017 with head
•	Y12 and 9 Sep 2018 vacancy 
•	60% Full boarders 
•	Weekly and flexi coming in 2019
•	250 pupils 50% boarders 
•	Coed upto Y8
•	Y7&8 overlap senior and prep
•	Y7-13, separate boarding house
•	12 mainland 
•	3 HK
•	25% international, 14 nationalities 
•	Sat AM lessons till 12.20
•	6 Full days programme 
•	Sunday activities: outings
•	Weekly boarders return on Sunday 

USP:
•	Closely net community 
•	Size of school 
•	Everyone know each other by staff and students 
•	Class size small
•	Balance 
•	Creative

•	2014, 2015, 2016: AL , GCSE, Pre-U Art, Top in country 

•	EFL group includes ESOL, IGCSE, free group but 1 to 1 will charge
•	9 holes golf course in school 
•	100 acres
•	Art: in house artist was a teacher of St Bees
•	Rugby strong and big
•	Campus: calm
•	Classrooms are in good condition 
•	5 boarding houses, 4 senior 1 junior 
•	Day and boarder mix in house

•	Science: double and separate available 
•	GCSE Religious Studies, Catholic syllabus, all students do exam 
•	Shooting range in school 
•	Rowing is big
•	School have boat house
•	Have indoor real tennis court Royal family Prince Edward come to play
•	Central dining hall
•	Fingers print lock in house
•	5th and 6th - single + sink 
•	Roll call at morning, lunch and night
•	Y9+: do laundry themselves 
•	Houses are vertical
•	Single/ 2/4 share
•	Sports centre : open to public 
•	Students said good afternoon and smile
•	Pool: 4x25m
•	3 indoors squash courts
•	Gym: exercise classrooms 
•	6 tennis courts 
•	Enclosed campuses 
•	Head boy: from Y7, English dad, Chinese mum
•	Teachers live in school 
•	School finishes 6pm
•	Met some coloured boys at common room in boarding house 
•	FABER

Note from Helen Miller:

This very much had an “old school” feel.  Up to now have relied on traditional recruitment methods and have obviously not needed to “sell” themselves.  With numbers of 250, it would appear they are waking up to realise that they will need to sharpen up if they want to stay in the market.  They have a lot to learn and are way behind the competition in terms of strategies, particularly international strategies.

-	Nice setting with boarding accommodation close to the main school buildings.
-	“High” church feel – only really appropriate for Catholic families.
-	Good location – M4 corridor and only 45 minutes from Heathrow.
-	Quality Art Department with best results in the UK for the last three years – has to be a major selling point.
-	Host joint events with Queen Anne’s which is closest girls’ school.
-	Introducing weekly boarding option in 2019 for local boys but will only mean allowing them to go home on a Saturday night as they would have to return on the Sunday evening – committed to having Saturday school."|""|""|""
430|"20221124"|"20221126124241"|"AA00007"|"20221124: From Helen

Just thought I would send you a summary of my visit to Sedbergh School yesterday.  It is actually 10 years since I was last at the school and it was good to meet up with a few familiar faces.  David Milner, the Director of Marketing & Admissions , met me when I arrived and I then had a meeting with the Deputy Head, Dr Jenny Burns, who joined the school in 2021 from Durham School.  The Headmaster sent his best wishes and was sorry he wouldn’t see me but he was in London at a fundraising event.

Two Hong Kong pupils accompanied me on a tour of the school.  Fione and Isaac are both 14 years old and joined the school last year in Year 9.  Fione is a little quiet but a very nice girl and she particularly enjoys her Art and Design - told me she would probably stay for the Sixth Form and she seems happy and settled.  Isaac seemed a bit more ambitious and very confident – he said his mother is a Barrister and his father a Specialist Surgeon – he said he would probably go on to another more academic school for the Sixth Form which was interesting.  Fione’s three words to sum up the school were:  Family/Sporty/Tiring and Isaac’s were:  Family/Care/Sympathy.  Good to see that they both said Family and I do think this could partly be because the school has retained the house dining system – there are only five schools left with this system in the UK as it is much more expensive than having central feeding.  I do feel it does, however, create a family atmosphere when you have all your meals in your boarding house.

It was raining quite heavy during my tour and I did not see as much as I would have liked.  The sports facilities are very good and the Hurst Centre that was opened three years ago has a multi-functional sports hall that converts for formal occasions and has seating for 1,000 – it also houses a fitness centre and very nice hospitality facilities.  The next major development is a Design/Computing and Technology Centre which will be built for September 2025.  The main school building has been refurbished and there is a very nice entrance and reception area for visitors.  The general classroom areas that I visited remain very much the same.  I only visited the communal areas of one of the boys houses which has had some refurbishment but did not see any bedrooms.  I had lunch on one of the girls houses and the food was good – I did ask to see some of the girls bedrooms and they are fine but I did think they were particularly messy and untidy.  I have read the Inspection Report from February this year and the school meets all the necessary regulations but interestingly states that the boarding accommodation is “adequate”.  I did speak to David Milner about this when I met him for coffee before I left.  I told him that I had recommended the refurbishment of the boys houses 10 years ago – he said that work was very much ongoing but with such large properties that were constantly in use it was a long process.  I asked him to send me some images as I had not seen any of the rooms during my tour.

The school is doing well and the boarding houses are full – they have been granted an increase in their numbers for next year.  I really did not see any other pupils from China as I toured the school and Fione and Isaac are the only ones from Asia on their houses.  I feel that the main reason for this, especially for the market, is that Sedbergh is still not recognised as an academic school and pupils really do need to want to embrace sport and outdoor life as part of their education.  I did discuss this with David and he fully understands.  The positive is that at the weekends the school remains full and very busy – they have refused to go down the flexi/weekly boarding route and it does seem to have paid off.  Out of 550 pupils, they only have 20 day pupils and they are the children of staff and some local scholars from the State schools in the area.

Sedbergh would really like to be part of the next physical  AA event and they have built up a good reputation for their sport in HK.   I said I would pass on this message to you and they said they would be thrilled if they were invited.  For HK families with very bright, studious children Sedbergh is not an option.  If there are families, however, with children who enjoy their sport and the outdoors and are average academically then they would certainly be getting a British boarding school experience and plenty of fresh air!!  Interesting to note that Fione said her parents chose Sedbergh so she would have the opportunity to be much more active than she had been in HK and she would be more healthy.  Isaac also said that he thought he was a bit of a wimp before joining Sedbergh and he now felt more resilient after being so active!

In summary, Sedbergh is a very busy bustling school but I still maintain that it is best suited to students who have quite strong personalities and who enjoy being very active.  I think it is quite a hard environment and more gentle students might struggle with the rough and tumble.  The housemistress that I had lunch with was going wild water swimming in the afternoon (in November!!) with pupils – I rest my case!!!!!!!!"|""|""|""
384|"20160511"|"20160728211116"|"AA00007"|"Consultant's visit: Visited by Battie  20160511
 
Campus Location:
Radley Station is within 15 mins walking distance to Radley College. Train from London Paddington to Radley take 58 min but need to change at Didcot Parkway. Alternatively, direct train from London Paddington to Oxford then half hour taxi. Drive from Heathrow takes 1 hour. 
Radley is a village, nothing much to shop, nearby town is Abingdon

Campus:
Huge! Enclosed campus.
700 acres. Registrar told me that it is very easy to remember because the school has 700 students, so 700 acres for 700 students. But I found the web stated 800 acres.
Buildings are close to each other. Most of them are what we call the ""Red Bricks"" buildings. 

Special features:
Don : school staff (tutor, teacher...etc)
Cocoa : an evening gathering in each social, Cocoa takes place every night
Uniform: All students wear gown to school

Accommodation:
Boarding House is called ""Social"", 10 Socials, each is differentiated by colour. The boarding system is Vertical, Y9 live in cubicles. Y10+ has single room. 
Cocoa Room: a don on duty will be in Cocoa Room in each house with biscuits and snacks for Cocoa. Boys can come and go as they wish. Cocoa ends at 10.30pm when boys go to bed. 
Single room is equipped with bed, desk, wardrobe and the style is very much like ikea. 

Facilities:
Sports: 9 hole golf courses, indoor swimming pool, Gym.
Teaching block: there is a huge building block like Tulou (土樓)

Academic:
School provides Sat AM lessons 
From previous exam results, at AL, more people took Eng Lit, Geog, Govt & Politics, Hist then Bio, Chem, Phys. 

AA comment:
According to the Registrar, the school is not intending to recruit a lot of overseas students, it is likely that overseas students will be the only one in that year group from the country in the Social.
The school will look for high calibre, mainly scholarship applicants.

Suitable for: 
All round, good English, self-driven, confidence, willing to immerse in school life, will not feel uncomfortable with only white faces.

Not Suitable for: timid and shy boy with weak English and confidence"|""|""|""
475|"20160511"|"20160728211224"|"AA00007"|"Consultant's visit 20160511 by B

Campus Location: 
Train from London Paddington to Oxford is 1 hour. St Clare is located north of Oxford,  15 mins drive from Oxford town centre or train station. 

Campus:
The college buildings lie along a street, one would not say the college has a campus as such. The college is formed by 28 buildings on a posh area of Oxford. Most of the buildings are red bricks buildings with some modern ones.

Accommodation:
Students taking Pre IB are accommodated in new modern building blending with a heritage building
Room facilities are in excellent condition. The view from the rooms is just amazing.
The accommodation is located along the busy road but the rooms are facing inside where environment is peaceful and quiet. I can hear bird sings.

Facilities: 
The library looks newish.
Atmosphere
Very international, lots of mixed nationalities and they do mix!
Met 2 clever students in random. They aim for medicine. Their EPQ project is impressive. They are researching for natural cure. 

AA comment:
Met a mainland Chinese girl at library, she said she enjoyed the course and the life as there are more freedom. Fee is not cheap but well spent. 
If students are thinking of doing foundation, they will be much more benefit studying in St Clare as they will meet more students from different countries rather than lots of Asian.

Suitable for:
Students not looking for traditional school environment.  Don’t mind lots of overseas students, but the overseas are not mainly Asian. The good thing of going to St Clare is that students can get to know friends from lots of different countries.

Not Suitable for:
students aiming huge campus and more British in school"|""|""|""
577|"20160509"|"20160728211337"|"AA00007"|"Visited by Consultant Battie: 20160509

Campus Location:
Train from London Paddington station to Exeter then change at Exeter to Barnstaple. Drive from Barnstaple station to school take about less than 30 min. 

Campus: 

The school is located in rural area and it is an enclosed campus,  you do feel like being in the middle of no where. The enclosed campus is a combination of a mix of old and new buildings. New buildings are art building (including art, DT, drama), Sixth Form house and common room, Sport centre, Library. 
New buildings are very impressive, modern style with lots of spaces and high technology. Each building is easy access to each other. 

Accommodation
1 Lower G: 35-40
1 Lower B: 35-40
Sixth form : 2 wings (B 35 G 35)
Sixth Form: The Parker's, day sixth form are allowed in Parker's in day time, but only confined to the common area in ground floor. The are separate girls wing and boys wing

Facilities:
New buildings are impressive
Wifi all around, switch off at night. 

Food: 
According to the students, the food quantity is sufficient, students are allowed to take second or third but not tasty

Airport pick up: school assists with airport pickup

Suitable for:
students prefer quiet and peaceful place school where teachers are friendly and helpful. looking for good art departement. But the school's academic is good, they do not take anyone, they are getting more selective these few years. 

Not suitable for: students aiming for city life and near London

AA only: 

School arranged AA students meeting with B : 6 students, 2 sixth forms and 4 lowers, 2 G 4 B, general feeling:
Like the school
Feel teachers are helpful
Food : so so
Weekend activities a bit boring, most of them said they have settled well 
No bullying
No racial discrimination

General feeling of B: 
Most of the pupils are white faces, not many Asian faces. 
Tour guide were two white guy but not so sociable 
Students are well mannered and in one class all students stood up when we entered"|""|""|""
36|"20160519"|"20160729132617"|"AA00007"|"Consultant's visit: Visited by Battie 20160519

Campus Location:
Nearest train station is Hayward Heath, journey from London Victoria to Hayward Heath takes 42 mins. Drive from Hayward Heath to Ardingly College takes 10 mins. Hayward Heath is a small town with sufficient shops and restaurants to support the residents. 

Campus: 230 acres
A combination of traditional and modern buildings. Picturesque View from main buildings. 

Wifi available 
Prep School located in the same campus as the senior, Prep School students are in green uniform. 


Accommodation:
Boarding House System:

Vertical Y9 - Y12: stay in same house, 2 students share a room
2 Girls House (1 Day 1 boarding) 4 Boys House (1 Day,2 boarding, 1 day & flexi)
Upper Sixth Form House (Woodard) : newly furbished, new and spacious. Co-ed boarding  
No full boarders in prep school

Sports:
Football major



Academic:
no sat AM lessons

Visa:
must go through Mark Taylor, all parents are charged GBP500. 
AA cannot help with visa application

Feedback from students:
Boarding houses are warm in winter, Food is good, teachers are caring and able. There are subjects clinics which help students who have difficulty in their work. 

AA Only:
Registrar has comments about AA test, she felt it is too easy.
According to the head, there are 90 places each year for Y9 entry, 45 are reserved for Prep School students. 45 open to others. Each year, head will save 12 places for Y10 entry, this is school policy. Entry in L6 is very competitive. 
In senior school, students wears a light green tweed coat, B felt it is very classy.
The present head wishes to push academic to higher level, his aim is to become Brighton College....

Suitable For:
students prefer location not too far from London but in a safe town with good facilities

Not Suitable For:
poor academic students and shy"|""|""|""
110|"20140307"|"20160907124235"|"AA00029"|"Cheltenham College

Location
The school is around 2 hours’ train from London Paddington. There is a direct train from Paddington Station and it costs around GBP35 for the train ticket. The school is very close to Cheltenham station, only around 5 minutes’ drive. Sam told me that it takes around 15-20 minutes if you walk from the station to the school.

Campus
The school has two parts, Senior School and the Junior School and with one public road separates the two schools.
The senior school campus is huge with a big grass field. The campus is an en-closed campus. All the buildings are quite close to each other.

Accommodation
I visited the girl’s boarding house which was built in 2013. The main colour of the boarding house is blue and there are many Penguin soft toys in the boarding house as decoration. It gives the boarding house a marine style. Sixth Form girls have their own room with en-suite facilities. Students in lower forms share a room in two and sharing one toilet in four.
The boys in Year9-10 live in a big dormitory-around 8-10 students in one dormitory. Each boy has a bed, one wardrobe, one small desk and a drawer unite, with a curtain separating them in between.  
A small pantry with a toaster, microwave and a kettle is available right outside the boys’ dormitory in case they are hungry at night.

Facilities
Facilities are excellent and the science block is newly renovated. The laboratories are modern and very clean too.
I did not visit the sports hall but can see from the outside that the sporting equipment is very organized and welly kept.
Art facilities are excellent too, students produce high standard of art works and some of them are being displayed in the art corridor. 

General
I really enjoyed my visit at Cheltenham College, it is the best school I have visited so far. Students are well-mannered and they stood up when they saw a member of staffs coming into their common room-even after school’s hour.
Hong Kong students are integrated very well with local British students. I did not hear any Chinese/Cantonese being spoken in the school. They even communicated with each other in English. The school staffs know their students very well and they greeted each other when passing by in the campus.

Suitable For
For students who have high level of spoken English and enjoy extra-curricular activities. Willing to be an all-rounder. 


Not Suitable For
Quiet students who focus on academic achievements only.

AA Comment
An ideal British boarding school, I guess HK parents would like the school if they visit the school.


March 2014 by Peony"|""|""|""
373|"20160620"|"20160802145403"|"AA00007"|"20160620: School visit to AA

School:
-	1894 
-	Easy access to London, Reading and Oxford by train, within 30mins
-	Good caring and pastoral
-	No sat school but have activities programme on Sat (Apps Workshop, Silk Painting and felt making, cookery etc.)
-	Sixth form can go to town or London/Oxford/ Reading alone
-	Staff accompany students aged 11-16 when they need to go out  
-	Activities: Fitting centre, hiking, ball room dancing, ice-skating, skiing
-	Sunday activities: Harry Potter Tour, fashion show, Ice Skating, bowling, cinema, etc.
-	Wi-Fi access, but limited.
-	not many international students
-	Can arrange airport transfer, 25mins drive to Heathrow Airport T5
-	New – Sixth Form centre, entry Sept 2016.
-	New – Music Centre coming soon
-	EAL need extra charges  
-	NO SAT preparation for student
-	Sixth form enrichment ( public speaking, debating, joint event with boys)
-	Encourage students to attend PE and do sport
-	2 registration nurses at school and 1 assistant
-	Every girl has tutor
-	Class size, 1:12
-	Core values : Trust ,Respect, Honest, Tolerance, Compassion 
-	University Destination: Oxford, Bristol, Exeter, Durham

Academic:
-	GCSE: A* 28%, A*/A 63%, A*-C 97%
-	Offer 1 Year GCSE course
-	Alevel: A* 21%, A*-A 50%, A*-B 77%
-	A-level new subjects: Econ, Psy, Phil, government politic
-	Subjects will be changed. It depends on students’ demand
-	For Mandarin, school can offer 1:1 teaching in need, they have Mandarin teacher 

Boarding:
-	4 Boarding houses – Every boarding house has sitting room and common room 
(2 houses for 11-16; 1 house for lower sixth; 1 house for upper sixth)
-	Own laundry for sixth form students.

Sport:
-	Mainly- Lacrosse
-	Tennis, netball, fencing, polo, horse riding, rowing (2 clubs and just 15 mins),"|""|""|""
30021|"20160429"|"20180531144334"|"AA00054"|"Consultant's Visit made on 29th April 2016 By Leon

Rockport School

Campus Location
Rockport School is located in Holywood which is around 10 mins away from Belfast City Airport. There's also a train station near the school and it takes around 15 mins to town.

It is situated in a beautiful land near the seacoast.
Campus
It is an enclose campus school. The College was founded in 1906.

The school campus is beautiful, you can see the sea from most of the places around school.

Maintenance is excellent with lots of green areas. Junior school is also located within the campus.
Accommodation
They only have one boarding house. Girls in one wing and boys in the other wing.

A very family cosy style. Very clean and tidy. Boys get an xbox and ps4. Most of them share with 4-5 people. Some senior student has their own room.

Most of the room can see the sea.

Facilities
Sports hall  - nothing special. Old style.

Really nice pitches and a running/walking track.

Golf Academy 5 miles away from the school.

2 Dyslexia Specialist

Going to develop a new dining hall in the future.

A very nice chicken farm.   


General
I think the school is very family a like. Student have really good manner. They will say good morning when teacher walk in to the classroom. They will stop and speak to teacher and greet, sometime talk about life.  

It is definitely a very caring place, it is perfect for student who need extra attention. Only 4-6 Chinese at the moment. A good place to learn english and experience the Brit/Irish culture."|""|""|""
94|"20180401"|"20180401175010"|""|"Visit to Office: 08/Nov/2017

AL. Jan start 5 terms- start in Jan 2018
25 students do AL per yr, 10-12 eligible Oxbridge 4or5 to Oxbridge, 40% successful rate
more British, 40% int't 60% local
New House . Newly built, 30 beds
4 houses: 2 mixed 1 B, I G
£ 15000-19000
Max 8 class size
Boarding: 60% intl 40% British stay in weekends
GCSE 2yr
Leonard Scholars 8 students event, workshop, seminar by Camb U, learn from environment:8 students (50 % scholarship, eligible for 14 yrs old+), the course is creative & exciting, mixed nat, All aim to go to Camb ideally, 50% include accommodation fee First intake in Sep 20l8
School has 164 total, AL: 25, Gcse: 50, Pre-programme .1yr AL: 20+
Nat mix: 25 nat
China. l0-12 Niigeria : 10 Thai : 6 Malaysia.. 4
EU : 25 HK: 2
5 term AL: start Jan 2018 New Course"|""|""|""
110|"20160427"|"20180531150343"|"AA00054"|"Consultant's Visit made on 27th April 2016 By Leon

Cheltenham College

Campus Location
Cheltenham College located in Cheltenham which is around 2-2.5 hours away from centre London. The school is not far away from Cheltenham Spa train station, around 20 mins away by foot.

It is very close to town centre too, most students will talk to town during the weekend. It takes around 5-10 mins to walk to town.

Traffic is quite busy outside the school campus.

Campus
It is an enclose campus school. But there's one public road separate the school into two parts.

School ground has been taking care very well. Junior school is on the school campus too.

Buildings are close together. Neat and tidy school campus. School is full of recency building; King George IV Era style. Sports field maintenance is excellent. . The school was founded in 1841.

Accommodation
Visited a girl hous.

Westal house, a girls' boarding house that is located across the road from the main building. It is a very new boarding house which was built in 2013. Most of the room are en-suite. There's a store room for sports kit and trainers. Also a piano/mac room in the house.

Some rooms are share with 4 people which are for lower form. A very caring housemistress. CCF seems like a big thing in the school. Every was getting reeady for CCF during the visit. Compulsory for year 10 students.


Facilities
Career advise department

A very modern sports hall.

Shooting range.  

Dance and drama studio.

Dining hall is very nice. Lots of fruits for students to grab and go.

  


General
I think the school is busy all the time. Loads of activities, CCF – can choose from Army, Navy and Royal air force. The school is very organise, very support which lots of staffs on site. For example career advise dept, invite Cheltonian for lecture talk. Can organise LAMDA exam for drama students.

Definitely a very nice place to study in suitable for students who are little bit more independent and determine to get good result.

I think drama, music and art is a big thing too at school."|""|""|""
136|"20160429"|"20180322180936"|"AA00042"|"Consultant's visit by Flora 29042016
Campus Location
Dauntsey’s School is situated in the village of Wiltshire. 
Nearby station is Westbury (25 mins away from the school). There is a direct train from Westbury to London Paddington. It takes around 1.5 hours. 

Accommodation
There are 5 boarding houses and 7 day houses. 
Lower school houses- 3 day houses,1 boarding houses-Manor (off-campus)
Upper school houses-2 day houses and 2 boarding houses for Boys, 2 day houses and 2 boarding houses for Girls
Every pupil joins either a boarding or day house, which are co-educational in the Lower School (ages11-13) and single sex in the Upper school (ages 14-18). 

The Manor is co-educational house. The boys and girls accommodation is on separate floors. It is a fabulous Victorian mansion set in 65 acres of grounds and ancient woodland. The house can accommodate approx. 70 lower school boarders. It is a very caring and friendly “home from home” atmosphere. As well as a large array of indoor leisure facilities, outside there are tennis courts, a seven-hole golf course. Boarders will have many activities and competitions in the Manor grounds.
Boarders will have breakfast and supper here and then walk with a group of 3 or take mini bus to the school.

Fitzmaurice (Upper school boarding, Boys 14-18 years)
Fitzmaurice is one of the two boys’ upper school boarding house at Dauntsey’s. The house accommodates around 60 boys, with each sixth former having his own room. 
For lower form boarders, they shared a room with 2-4. 

Evans (Upper School boarding, Girls 14-18 years)
The house has 36 single room and 12 double rooms is of high quality. Sixth formers can have ensuite bedroom. The rooms are bright and spacious. For lower form boarders, they shared a room with 2-4. 

Each house is run by a housemaster or housemistress and a team of tutors who take a close and active interest in pupils’ academic and social development, as well as encouraging them to make the most of the activities on offer. A student team in each house organises a range of activities and event throughout the year. There’s always something going on, from outdoor movie nights, themed parties, high teas, trips to the theatre, bowling etc.
Boarders and day pupils are fully integrated. Day pupils also benefit from the many events and opportunities on offer beyond the school day to which they are always welcome. Boarders often make friends with local day pupils, and are able to invite them to stay at no cost, in their boarding house at the weekend. 

Facilities
-Sport plays an important role in the school and pupils are expected and encouraged to take an active part. Sporting opportunities are everywhere. Major sports include basketball, football, cricket, hockey, netball, rugby and tennis. 
Excellent sport facilities including 8 rugby/football pitches,2 hockey pitches, 7netball/tennis courts, a huge sport hall, heated swimming pool, 2 squash courts 

-Tuck shop. Pupils can buy snacks, drinks. Cyber Café is next door, pupils keen to catch up with friends here and test the latest and hottest in computer games!

-Dining. There are always choices of two hot courses, with a vegetarian option available. Daily Salad bar offers many options! Homemade soups, hot and cold dessert, fresh fruit, yogurt etc…

-Good Art department. There is the exhibition area in the central of the Art block which hosts a wide range of pupils and guest artist’s works. Art teacher is very supportive. I can see it’s a stimulating and encouraging environment to work in. 

-Music is equally strong at Dauntsey’s. Around 400 pupils taking lessons in 20 different instruments. Pupils are participating in many concerts, competitions and master classes. 

-6 to7 drama productions every year and a major dance showcase, there is plenty of opportunity offer to pupils studying at Dauntsey’s


General
School uniform is worn by all pupils from the first to the fifth form. Sixth form pupils can wear smart casual. They are not expected to wear school uniform but their dress and appearance should be in a style that would be appropriate in a formal business environment. 
-16 pupils in GCSE class
-Max. 12 pupils in AL class
- EAL is included"|""|""|""
58|"20160522"|"20180322180721"|"AA00042"|"Consultant's visit by Flora 
Campus Location
Berkhamsted School has an innovative “diamond” structure that combines both single sex and co-educational teaching. The children are taught separately from 11-16 at Berkhamsted Boys & Berkhamsted Girls, before coming back together again in a joint 6th form Berkhamsted Sixth. 
The school is just located 40 mins from central London by train. Students can take 5 mins walk from the school to the town centre.


Accommodation

Two boarding houses are located adjacent to the main school building. In order to get to these places, boarders are required to walk for approx. 5 -10 mins crossing a couple of traffic lanes on the way. 

Boys and Girls are accommodated in a separate house but very close to each other, only within 1-2 mins walk of each other.
-most of the students have ensuite rooms
-the rooms are well- furnished 
-the standard of accommodation is high, decoration is modern
-toilets are perfectly okay
-Lower 6th – shared rooms Upper 6th –Single room

-Since the boarding no. is small at Berkhamsted, the school has 9 day houses and every boarder belongs to 1 day house also

Facilities
-	A large 500 seats professional style theatre, well equipped facilities which host professional music and drama productions.
-	40 acres playing fields
-	Sport centre
-	25m heated swimming pool
-	2 Fitness rooms
-	Tennis courts
-	Nice classrooms and laboratories, all equipped with latest technologies 
-	There have been many developments in campus. A new block containing classrooms, a 300 seat dining room, DT classrooms including a new room for food technology. The new building also including a quiet working areas for 6th form and a small chapel
-	EFL is included in the fees
-	6th former- no uniform but navy dark suit
-	Offer 27 AL subjects ie. Photography, no food tech but sch has good facilities, students can join after school club
-	School second hand shop- second hand uniform can be purchased though the shop. All uniforms are still in good condition

General
I would say the quality of the boarding houses and general facilities are quite high and I have a feeling that 6th formers are quite prestige at the school as they actually can go everywhere/ blocks, only lower need to pay attention to B/G blocks
-Probably most suitable for 6th formers who tend to need less occupation at weekends. Students who speak good level of Eng.
-Not suitable for those who wanting a full boarding school."|""|""|""
