"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S035400"|"Guardian in UK"|"FATHER'S SISTER"|"20170119100402"|"AA00011"|""
"S035400"|"Interests / Hobbies"|"MUSIC-CELLO GRADE 8, VIOLIN GRADE 8, PIANO GRADE7"|"20170119100402"|"AA00011"|""
"S035417"|"Max Budget per Term"|"around GBP 32, pa."|"20170127120235"|"AA00011"|""
"S035422"|"Other Requirement"|"hopefully he can continue to do sailing & competitive swimming"|"20170202134216"|"AA00011"|""
"S035530"|"School Preferred"|"Westmister sixth form,St Paul's Girls,Godolphin ,CLC,Guidford girls high,StephenPerse for sixth form -A levels"|"20170220120645"|"AA00069"|""
"S035531"|"Interests / Hobbies"|"Basketball,Rugby,photography,Gaming"|"20170220134113"|"AA00069"|""
"S035533"|"Interests / Hobbies"|"Art,Singing"|"20170220155341"|"AA00069"|""
"S035538"|"Relatives / Friends Studying in UK"|"Yes"|"20170221120853"|"AA00069"|""
"S035561"|"Learning Difficulties"|"No"|"20170225161200"|"AA00069"|""
"S035563"|"Other Requirement"|"Have subject of Dancing Va and class of dancing"|"20170227154001"|"AA00069"|""
"S035571"|"Interests / Hobbies"|"SCIENCE, DRAWING"|"20170223095827"|"AA00069"|""
"S035571"|"Guardian in UK"|"COUSIN"|"20170223095827"|"AA00069"|""
"S035584"|"Special Talents"|"swimming, spanish"|"20170304104103"|"AA00011"|""
"S035604"|"Character"|"Thoughtful,conscientious and deliberate type.Very observant and pays close attention"|"20170307172311"|"AA00069"|""
"S035610"|"Character"|"Confident,outgoing,inquisitive ,self-motovated"|"20170309153045"|"AA00069"|""
"S035618"|"Character"|"cheerful, talkative"|"20170308094915"|"AA00011"|""
"S033387"|"Relatives / Friends Studying in UK"|"Yes,batj"|"20170313102331"|"AA00069"|""
"S033387"|"Relatives / Friends Studying in UK"|"Yes,bath"|"20170313102336"|"AA00069"|""
"S035660"|"Religion Requirement"|"CHRISTIANITY"|"20170315095450"|"AA00011"|""
"S035636"|"Interests / Hobbies"|"Golf,Tennis,Volleyball,Hit pop dance,Korea Cultures"|"20170316104302"|"AA00069"|""
"S035675"|"Character"|"開朗，活潑，"|"20170318094524"|"AA00069"|""
"S035646"|"Interests / Hobbies"|"Drama(both actress and backstage)"|"20170318100953"|"AA00069"|""
"S035643"|"Special Talents"|"NA"|"20170223095448"|"AA00069"|""
"S035657"|"School Preferred"|"Beaumont"|"20170323103143"|"AA00069"|""
"S035658"|"Learning Difficulties"|"Yes"|"20170323104426"|"AA00069"|""
"S035658"|"Learning Difficulties"|"Yes,minor Chinese learning difficuties"|"20170323104457"|"AA00069"|""
"S035661"|"Relatives / Friends act as Guardian in UK"|"Yes,9 Tarragon Close,Lower Earlery"|"20170324103007"|"AA00069"|""
"S035661"|"Relatives / Friends act as Guardian in UK"|"Yes,9 Tarragon Close,Lower Earley"|"20170324103025"|"AA00069"|""
"S035684"|"School Preferred"|"St Catherine
Brighton
Concord"|"20170330094332"|"AA00069"|""
"S035686"|"School Preferred"|"Girls/Co-ed"|"20170403100807"|"AA00069"|""
"S035706"|"Interests / Hobbies"|"Outdoor activities,Travelling,Horse-riding,Table tennis,Playing Violin"|"20170408155041"|"AA00069"|""
"S035766"|"Interests / Hobbies"|"聽音樂"|"20170418094501"|"AA00069"|""
"S035766"|"Character"|"被動"|"20170418094501"|"AA00069"|""
"S035737"|"Interests / Hobbies"|"soccer - plays striker for 2 teams : 1) chelsea and 2) APSS
English writing - recently won 2 Arch education ""Student of Course "" awards"|"20170420110930"|"AA00011"|""
"S035737"|"Special Talents"|"very strong footballplayer, coaches tell me he will be entered to try out for Hong Kong fottball team which intakes when students turn 10 years old"|"20170420111307"|"AA00011"|""
"S035744"|"School Preferred"|"Canterbury"|"20170313095731"|"AA00069"|""
"S035737"|"School Preferred"|"Winchester, Harrow, Eaton, Tonbridge, Radley, Sevenoaks"|"20170420111343"|"AA00011"|""
"S035737"|"School Applied Before"|"Winchester, Eaton, Tonbridge, Radley, Sevenoaks would like to apply to Harrow via Academic Asia"|"20170420111428"|"AA00011"|""
"S035744"|"School Preferred"|"Ampleforthur"|"20170422133148"|"AA00069"|""
"S035744"|"Other Requirement"|"Traditional and disciplined"|"20170313095731"|"AA00069"|""
"S035772"|"Interests / Hobbies"|"drawing"|"20170504101411"|"AA00011"|""
"S035772"|"Location Preference"|"girls / co-ed"|"20170504102724"|"AA00011"|""
"S035788"|"Interests / Hobbies"|"Reading,playing the clarihet"|"20170506151003"|"AA00069"|""
"S035801"|"Character"|"pleasant, outgoing"|"20170512155632"|"AA00011"|""
"S034772"|"Preferred School Type"|"NO PREFERENCE"|"20160822104226"|"AA00011"|""
"S034035"|"Preferred School Type"|"girls"|"20160212163251"|"AA00011"|""
"S034035"|"School Preferred"|"Headington School, St. Mary School Shaltesbury"|"20160212163420"|"AA00011"|""
"S035821"|"School Preferred"|"Preparatory boarding school school : Dragon,Papplewi summer field,Horris Hill ,Cothill"|"20170516155407"|"AA00069"|""
"S031569"|"Interests / Hobbies"|"Ethan loves sports, with special interest in soccer, tennis, swimming, taekwodo, basketball"|"20140607153214"|"AA00011"|""
"S031569"|"Preferred School Type"|"boys"|"20140607153258"|"AA00011"|""
"S035838"|"School Preferred"|"Harrow,middlesex"|"20170522112530"|"AA00069"|""
"S035843"|"Interests / Hobbies"|"Violin,Piano,Orchester,Drawing,Comics"|"20170525111024"|"AA00069"|""
"S035843"|"Character"|"Cheerful,Reserved,Pragmatic,"|"20170525111433"|"AA00069"|""
"S035843"|"Interests / Hobbies"|"Violin,Piano,Orchester,Drawing,Comics"|"20170525111056"|"AA00069"|""
"S035843"|"Character"|"Cheerful,Reserved,Pragmatic"|"20170525113540"|"AA00069"|""
"S035844"|"School Preferred"|"Ou"|"20170525145127"|"AA00069"|""
"S035844"|"School Applied Before"|"Radley,"|"20170525145201"|"AA00069"|""
"S035870"|"School Applied Before"|"Marborough College Summer Program in 2016"|"20170601163032"|"AA00069"|""
"S035890"|"Location Preference"|"England"|"20170609164350"|"AA00069"|""
"S035890"|"School Preferred"|"Tonbridge,Radley"|"20170609164716"|"AA00069"|""
"S035890"|"School Preferred"|"Tonbridge,Radley,Harrow ,Charterhouse"|"20170609164807"|"AA00069"|""
"S035890"|"School Preferred"|"Tonbridge,Radley,Harrow,Charterhouse"|"20170609165310"|"AA00069"|""
"S035890"|"Reasons to Study in UK"|"Boys Boarding"|"20170609164851"|"AA00069"|""
"S035892"|"School Applied Before"|"King's Canterbury,Dulwich College,Cheltenham College,Oundle year 7 of King & Cheltenham College has acepted my son but we wish to look for year 9 when he is 13+,so we defeued."|"20170610120013"|"AA00069"|""
"S035892"|"Relatives / Friends Studying in UK"|"Yes,his edler sister in year 9 , Cheltenham"|"20170610115532"|"AA00069"|""
"S035895"|"Reasons to Study in UK"|"want to become more independent, learn in an environment that can inspire girl to think, have more extra cirricular activities"|"20170610163105"|"AA00011"|""
"S035906"|"School Applied Before"|"School School"|"20170617130441"|"AA00069"|""
"S035912"|"Special Talents"|"piano level 10, royal level 6"|"20170619102017"|"AA00011"|""
"S033327"|"Interests / Hobbies"|"Soccer, Travelling, Reading"|"20150730100136"|"AA00038"|""
"S033327"|"Character"|"Gentle, cheerful and diligent"|"20150730100136"|"AA00038"|""
"S033327"|"School Preferred"|"No particular preference for now"|"20150730100136"|"AA00038"|""
"S033327"|"Max Budget per Term"|"No particular concern in this"|"20150730100136"|"AA00038"|""
"S033327"|"Other Requirement"|"Liberal school"|"20150730100136"|"AA00038"|""
"S033327"|"School Applied Before"|"NIL"|"20150730100136"|"AA00038"|""
"S033327"|"Reasons to Study in UK"|"NA"|"20150730100136"|"AA00038"|""
"S033327"|"School Preferred"|"Surrey?  But not a must"|"20170628103650"|"AA00011"|""
"S033327"|"Location Preference"|"South West of London"|"20150730100136"|"AA00038"|""
"S033327"|"Special Talents"|"Unfortunately No"|"20150730100136"|"AA00038"|""
"S035940"|"Interests / Hobbies"|"maths, sciences, table tennis, reading, coding"|"20170628151359"|"AA00011"|""
"S035943"|"Interests / Hobbies"|"swiming, waterball"|"20170629141359"|"AA00011"|""
"S035951"|"Relatives / Friends Studying in UK"|"Yes,Queen's College,Tauntoo (Just grauduated Year 13 , await A-Levels Result)"|"20170703125443"|"AA00069"|""
"S035951"|"Relatives / Friends Studying in UK"|"Yes,Queen's College,Taunton (Just grauduated Year 13 , await A-Levels Result)"|"20170703130230"|"AA00069"|""
"S035968"|"Preferred School Type"|"girls /"|"20170710102713"|"AA00011"|""
"S035969"|"Character"|"kind, moderate, justice"|"20170710105153"|"AA00011"|""
"S035980"|"Interests / Hobbies"|"ice-skating, reading"|"20170712123856"|"AA00011"|""
"S035864"|"School Preferred"|"Harrow School, Winchester College, Uppingham School, Stowe School, Wellington School Somerset, Brighton College"|"20170529161024"|"AA00011"|""
"S036008"|"School Preferred"|"Campbell College"|"20170718102317"|"AA00069"|""
"S036008"|"School Preferred"|"Campbell College,Royal School armagh"|"20170718102332"|"AA00069"|""
"S036011"|"Interests / Hobbies"|"football, science"|"20170719170348"|"AA00011"|""
"S036014"|"English Standard"|"swimming, soccer, movie"|"20170720154201"|"AA00011"|""
"S036045"|"Special Talents"|"group leader of Boy Scout, playing cello, school's swimming team member"|"20170719110418"|"AA00011"|""
"S036045"|"School Preferred"|"Concord, Brighten, Ruthin,"|"20170719110418"|"AA00011"|""
"S036045"|"School Preferred"|"Concord, Brighten, Ruthin,Wellington"|"20170728111640"|"AA00069"|""
"S036055"|"Interests / Hobbies"|"Reading, gymnastics, singing and dancing"|"20170727094629"|"AA00069"|""
"S036055"|"Location Preference"|"Not too far from London (without 2 hours)"|"20170727094629"|"AA00069"|""
"S036082"|"Religion Requirement"|"Yes, christianity"|"20170805151751"|"AA00011"|""
"S036130"|"Character"|"silent, intravent"|"20170819141147"|"AA00011"|""
"S036144"|"Interests / Hobbies"|"football, basketball"|"20170824145626"|"AA00011"|""
"S036150"|"Interests / Hobbies"|"music, horse riding, rock climbing"|"20170825144429"|"AA00011"|""
"S036150"|"Character"|"pleasant,"|"20170825144452"|"AA00011"|""
"S036150"|"Reasons to Study in UK"|"hope to study in the Royal"|"20170825145114"|"AA00011"|""
"S036156"|"Religion Requirement"|"CHRISTIAN"|"20160321145456"|"AA00011"|""
"S036156"|"School Applied Before"|"ETON COLLEGE"|"20160321145456"|"AA00011"|""
"S036208"|"Interests / Hobbies"|"Football , Badminton,"|"20170905112833"|"AA00069"|""
"S036208"|"Interests / Hobbies"|"Football , Badminton,"|"20170905120001"|"AA00069"|""
"S036216"|"Interests / Hobbies"|"art / sport"|"20170907144802"|"AA00011"|""
"S036218"|"Relatives / Friends act as Guardian in UK"|"Yes,Gradporents-London"|"20170907145552"|"AA00069"|""
"S036218"|"Reasons to Study in UK"|"Father studied at Eton,on the student's cousin is at Harrow , we are looking for the immersive experience of a top UK boarding school."|"20170907145759"|"AA00069"|""
"S036218"|"Reasons to Study in UK"|"Father studied at Eton,on the student's cousin is at Harrow , we are looking for the immersive experience of a top UK boarding school."|"20170907150805"|"AA00069"|""
"S036225"|"Other Requirement"|"Strong motivation for Yi to do well academicelly character wise be confident to express himself in public, Yi aims at medicine/Science at under -graduate level"|"20170908171816"|"AA00069"|""
"S036225"|"School Preferred"|"Carfiffi;Westminster;Sevenoaks"|"20170908171849"|"AA00069"|""
"S036235"|"Interests / Hobbies"|"model United Nations, Dancing"|"20170909151126"|"AA00011"|""
"S036235"|"Interests / Hobbies"|"model United Nations, dancing"|"20170909151141"|"AA00011"|""
"S036254"|"School Applied Before"|"Ardingly College,Wellington College"|"20170912161429"|"AA00069"|""
"S036254"|"Reasons to Study in UK"|"Academic Rigour,Interested in Paofile of universities"|"20170912162005"|"AA00069"|""
"S036254"|"Interests / Hobbies"|"Fencing,Cello,Running,Reading,Maths"|"20170912161115"|"AA00069"|""
"S036256"|"Relatives / Friends Studying in UK"|"Yes, winchester College, brother"|"20170913113148"|"AA00011"|""
"S036256"|"Interests / Hobbies"|"reading (particularly Greek Hythology), computer, swimming, table tennis and violin"|"20170913113108"|"AA00011"|""
"S036290"|"Character"|"Enthusiasm,Outgoing,Bighearted,Proactive"|"20170918110540"|"AA00069"|""
"S036290"|"Relatives / Friends Studying in UK"|"Yes ,Southampton"|"20170918110631"|"AA00069"|""
"S036290"|"Religion Requirement"|"Christianity"|"20170918110737"|"AA00069"|""
"S036290"|"Religion Requirement"|"christianity"|"20170918110748"|"AA00069"|""
"S036294"|"Relatives / Friends Studying in UK"|"Yes, Coventry city"|"20170923153928"|"AA00011"|""
"S036301"|"Character"|"energetic, independent, thoughtfull"|"20170929100052"|"AA00011"|""
"S036303"|"Character"|"Optimism, happy, king, friendly"|"20170925100619"|"AA00069"|""
"S033402"|"Character"|"kind, responsible, diligent, happy"|"20150820112425"|"AA00011"|""
"S033402"|"Relatives / Friends Studying in UK"|"Yes, London"|"20150820112435"|"AA00011"|""
"S033402"|"Reasons to Study in UK"|"Mother studied there.  Uncle went to Winchester."|"20150820112537"|"AA00011"|""
"S033402"|"Reasons to Study in UK"|"Mother studied there.  We like the British culture and way of teaching"|"20171007111102"|"AA00011"|""
"S033402"|"Interests / Hobbies"|"maths, golf, skiing, board games, building structures, biking"|"20150820112410"|"AA00011"|""
"S036328"|"English Standard"|"ABOVE AVERAGE"|"20170411154732"|"AA00069"|""
"S036328"|"Character"|"Open, Direct, Easy Going, Forgiving, Gentle, Inquisitive"|"20170411154732"|"AA00069"|""
"S036328"|"Interests / Hobbies"|"Reading, Skiing, Playing Rugby"|"20170411154732"|"AA00069"|""
"S036328"|"School Preferred"|"Harrow London
Charterhouse London
Other Sports Centric Schools"|"20170411154732"|"AA00069"|""
"S036328"|"School Applied Before"|"ETON College
Winchester College"|"20170411154732"|"AA00069"|""
"S036328"|"School Applied Before"|"ETON College
Winchester College
Harrow"|"20171010124837"|"AA00069"|""
"S036330"|"Character"|"Pleasant, patient and adventurous"|"20171010100108"|"AA00069"|""
"S036330"|"Interests / Hobbies"|"He loves classical music and play instrument, proud to be Cub Scout"|"20171010100108"|"AA00069"|""
"S036332"|"Interests / Hobbies"|"reading, drawing"|"20171012165601"|"AA00078"|""
"S036332"|"Character"|"quiet"|"20171012165615"|"AA00078"|""
"S036346"|"Interests / Hobbies"|"swimming, ping pong, basketball"|"20171013174035"|"AA00069"|""
"S036465"|"Interests / Hobbies"|"Badminton, Running, Playing the guitar, photography, history"|"20171024111146"|"AA00069"|""
"S043911"|"English Standard"|"excellent"|"20230705120730"|"AA00011"|""
"S036535"|"Character"|"OPTIMISTIC, HARDWORKING, CONFIDENT"|"20171025103028"|"AA00011"|""
"S036535"|"Interests / Hobbies"|"SWIMMING, PLAYING SQUASH, LEGO ROBOTIC, PLAYING THE PIANO AND GUITAR,"|"20171025103028"|"AA00011"|""
"S036535"|"Reasons to Study in UK"|"FOR BETTER EDUCATION"|"20171025103028"|"AA00011"|""
"S036535"|"School Preferred"|"HARROW, ETON,"|"20171025103028"|"AA00011"|""
"S036468"|"Interests / Hobbies"|"History, Reading, Music, Piano, Singing, Martial Arts, Cooking"|"20171026122153"|"AA00069"|""
"S036606"|"School Preferred"|"Warwick university"|"20171103151038"|"AA00069"|""
"S036488"|"Interests / Hobbies"|"Saxophone"|"20171104114217"|"AA00069"|""
"S036530"|"Character"|"Humorous"|"20171117165256"|"AA00069"|""
"S008529"|"School Preferred"|"Cardiff Sixth Form College"|"20171118095835"|"AA00069"|""
"S008529"|"School Applied Before"|"The National Maths And Science College"|"20171118100537"|"AA00069"|""
"S036535"|"School Preferred"|"Harrow, Eton"|"20171025103505"|"AA00011"|""
"S036542"|"Character"|"silent,"|"20171118144431"|"AA00011"|""
"S036568"|"School Preferred"|"Cheltenham Ladies College"|"20171125171233"|"AA00069"|""
"S036578"|"Special Talents"|"gifted boy, stronge math and other learning ability"|"20171123094718"|"AA00069"|""
"S036639"|"Character"|"ACTIVE,ATHLETIC, ATTENTIVE, POLITE"|"20171218094850"|"AA00069"|""
"S036639"|"Interests / Hobbies"|"PLAYING FOOTBALL"|"20171218094850"|"AA00069"|""
"S036639"|"Reasons to Study in UK"|"TO LEARN MORE ENGLISH"|"20171218094850"|"AA00069"|""
"S036654"|"Interests / Hobbies"|"maths, violin, piano"|"20171228143458"|"AA00011"|""
"S036685"|"Relatives / Friends Studying in UK"|"Yes, Bistol"|"20180109145834"|"AA00069"|""
"S036685"|"Relatives / Friends Studying in UK"|"Yes, Bistrol"|"20180109145903"|"AA00069"|""
"S036686"|"Interests / Hobbies"|"Interested in compurt programming and English Scrabble game"|"20180109154604"|"AA00069"|""
"S036690"|"School Preferred"|"Royal Grammar School, High Wycombe"|"20180111132006"|"AA00069"|""
"S036694"|"Character"|"Hopefulness, Shy, Iventive, Pleaseant, Wise"|"20180112145304"|"AA00069"|""
"S036701"|"Reasons to Study in UK"|"Opportunity to see the world as well as taking in the allove & culture of a new lead.Good reference from parents who spend their school & university days in the UK"|"20180115104541"|"AA00069"|""
"S036704"|"Special Talents"|"Tai Kwon Do (Black Bele), Fencing (Under Champion UK)"|"20180116100157"|"AA00069"|""
"S036704"|"Reasons to Study in UK"|"Parent from UK and sister current studying in UK"|"20180116100437"|"AA00069"|""
"S036706"|"Character"|"Active, Outgoing, Discipline"|"20180116165304"|"AA00069"|""
"S036708"|"Interests / Hobbies"|"sports including running, swimming, bathlon, hockey, rugby, tennis, football"|"20180117095324"|"AA00011"|""
"S036708"|"Religion Requirement"|"We are Christian but not reouired"|"20180117095702"|"AA00011"|""
"S036708"|"Relatives / Friends act as Guardian in UK"|"Yes, Panin & Guildford"|"20180117095507"|"AA00011"|""
"S036708"|"Relatives / Friends act as Guardian in UK"|"Yes, Pann & Guildford"|"20180117101056"|"AA00011"|""
"S036731"|"Interests / Hobbies"|"#Music;Violin,Viola,Piano,Theory orchestra participation in both violin & viola
#Sports:Tennis,Ice Hockey
#ICT:Computer Coding,Programming,Apps Lab."|"20180123154039"|"AA00069"|""
"S036755"|"School Preferred"|"Tonbridge"|"20180201111509"|"AA00069"|""
"S036757"|"Interests / Hobbies"|"sports, listening to music, kind, outgoing"|"20180202155733"|"AA00011"|""
"S036765"|"School Preferred"|"Wycombe Abbey School, Cheltenham Ladies’ College, 
Benenden school, Downe House School, 
St Mary Ascot"|"20180203093504"|"AA00069"|""
"S036773"|"Relatives / Friends Studying in UK"|"Yes"|"20180209114528"|"AA00011"|""
"S036773"|"Interests / Hobbies"|"tackwondo, badminton, programming"|"20180209114410"|"AA00011"|""
"S036818"|"Relatives / Friends Studying in UK"|"London"|"20180215115753"|"AA00011"|""
"S036822"|"Character"|"Practical, Perceptive, Adaptable, Resposible"|"20180220150339"|"AA00069"|""
"S036825"|"Location Preference"|"boys"|"20180221101858"|"AA00011"|""
"S036817"|"English Standard"|"AVERAGE"|"20180213094544"|"AA00069"|""
"S036817"|"Location Preference"|"ENGLAND"|"20180213094544"|"AA00069"|""
"S036817"|"Character"|"CHEERFUL"|"20180213094544"|"AA00069"|""
"S031255"|"Interests / Hobbies"|"tennis"|"20140305165807"|"AA00011"|""
"S036842"|"Reasons to Study in UK"|"I can learn my desired professional knowlege"|"20180226115632"|"AA00011"|""
"S036842"|"Reasons to Study in UK"|"I can learn my desired professional knowlege in UK.  The degree of UK universities which is widely recognised in Hong Kong is helpful to my job application."|"20180226120348"|"AA00011"|""
"S036856"|"Interests / Hobbies"|"Graphic design, table tennis, playing the piano"|"20180303093645"|"AA00069"|""
"S036912"|"School Applied Before"|"LANCASTER UNIVERSITY,UNIVERSITY OF SHEFFIELD, NEWCASTLE UNIVERSITY, DURHAM UNIVERSITY"|"20180228095658"|"AA00011"|""
"S036867"|"Character"|"cheerful"|"20180306162945"|"AA00069"|""
"S036903"|"Interests / Hobbies"|"running, table tennis, fun shooting, card games, computer games"|"20180307180106"|"AA00011"|""
"S036903"|"Character"|"helpful, many friends, don't want people to put focus on him"|"20180307180211"|"AA00011"|""
"S036905"|"Character"|"optimistic, focus, little messy for her own stuff"|"20180307180737"|"AA00011"|""
"S036905"|"Character"|"optimistic, focus, little messy for her own stuff"|"20180307180845"|"AA00011"|""
"S036905"|"Character"|"challangeable, optimistic, focus, little messy for her own stuff"|"20180307181019"|"AA00011"|""
"S036876"|"Interests / Hobbies"|"Playing Basketball, Playing the guitar, Reading, Playing computer games (Legend of Legend) and so on"|"20180309125215"|"AA00069"|""
"S036880"|"Learning Difficulties"|"Yes"|"20180310110105"|"AA00069"|""
"S036884"|"Character"|"ice skating"|"20180310150002"|"AA00011"|""
"S036904"|"Interests / Hobbies"|"Grade 8 Clariet , Grade & Piano, Badminton School Team, Hong Kong Badminton youth team training"|"20180316145927"|"AA00069"|""
"S036906"|"Interests / Hobbies"|"loves reading: an avid reader of all types of reading, He has already read the entire Harry Potter series and all the other 12 Percy Jackson books."|"20180317100945"|"AA00011"|""
"S036906"|"Character"|"Ashton is a very"|"20180317101342"|"AA00011"|""
"S036906"|"Character"|"Ashton is a very happy,"|"20180317102401"|"AA00011"|""
"S036906"|"Interests / Hobbies"|"loves reading: an avid reader of all types of reading, He has already read the entire Harry Potter series and all the other 12 Percy Jackson books.
mathematically gifted: enjoys learning advanced mathematical concepts, logic puzzies, sudoky and chess
school choir: since K1 a member of the school and the Boys Choir in the Hong Kong Academy of Performing Arts (HKAPA) from Aug 2017
piano: He received second runner up in the 69th Hong Kong Schools Music Festival competition for Piano playing that co-taught by Ms. Eleanor Wong (Prof.HKAPA)
sports: great team player in the HK Football Association"|"20180317101254"|"AA00011"|""
"S036906"|"Location Preference"|"co-ed"|"20180317103714"|"AA00011"|""
"S036930"|"English Standard"|"Above Avergae"|"20180326170915"|"AA00069"|""
"S036936"|"School Preferred"|"Packwood haugh Preparatory School"|"20180326180110"|"AA00069"|""
"S036936"|"Reasons to Study in UK"|"We like schools in UK while we think are inspiring to pupils.
UK offers an environment where pupils are more disciplined and with traditional values."|"20180326180235"|"AA00069"|""
"S036797"|"Interests / Hobbies"|"Horse back riding, Field & track"|"20180404100644"|"AA00011"|""
"S036797"|"School Preferred"|"Benenden School,"|"20180404100942"|"AA00011"|""
"S036797"|"School Preferred"|"Benenden School, Sherborne Girl Shool"|"20180404101015"|"AA00011"|""
"S036797"|"School Applied Before"|"Benenden School"|"20180404101034"|"AA00011"|""
"S036955"|"Character"|"smart, strong, sensitive, kindly, creative"|"20180404135920"|"AA00011"|""
"S036963"|"Interests / Hobbies"|"Tennis, Taekwondo, Football, Drums, Latte Art, Drama, Tachnology, Languages"|"20180406174942"|"AA00069"|""
"S036963"|"School Preferred"|"Boys/Co-ed"|"20180406175054"|"AA00069"|""
"S036894"|"Character"|"OPEN MIND, ACTIVE PERSONALITY"|"20180409152048"|"AA00011"|""
"S036976"|"Character"|"Pssionate/confident/responsible"|"20180410110628"|"AA00069"|""
"S036978"|"Reasons to Study in UK"|"To pursure better education and learning environment"|"20180410123259"|"AA00069"|""
"S036978"|"School Preferred"|"Winchester, Eton, Harrows, Tonbridge, Radley, Oundle, Sevenoaks, King's Canterbury"|"20180410123130"|"AA00069"|""
"S036993"|"Relatives / Friends Studying in UK"|"Yes, Harold wood, Romford"|"20180414152648"|"AA00069"|""
"S036993"|"Relatives / Friends act as Guardian in UK"|"Yes, harold wood romford uk"|"20180414152714"|"AA00069"|""
"S036993"|"Relatives / Friends act as Guardian in UK"|"Yes, harold wood romford"|"20180414152721"|"AA00069"|""
"S036992"|"Reasons to Study in UK"|"UK has a very good and reputable education system.  It encourages and puts more value on critical and analytical thinking, and focuses more on the process of learning rather then results than schools in Hong Kong."|"20180414153752"|"AA00011"|""
"S037006"|"Special Talents"|"Piano grade 5,"|"20180420100215"|"AA00069"|""
"S037005"|"Character"|"QUIET"|"20180421095037"|"AA00011"|""
"S037005"|"Guardian in UK"|"DEPENDS ON THE SCHOOL LOCATION"|"20180421095037"|"AA00011"|""
"S037005"|"Interests / Hobbies"|"CHESS, MODEL MAKING, READING AND LEGO"|"20180421095037"|"AA00011"|""
"S037005"|"Location Preference"|"SOUTHERN HALF OF ENGLAND"|"20180421095037"|"AA00011"|""
"S037005"|"School Preferred"|"STATE BOARDING SCHOOL IS PRIORITY.
STILL IN SELECTION PROCESS FOR INDEPENDENT SCHOOLS."|"20180421095037"|"AA00011"|""
"S037005"|"Special Talents"|"TRUMPET"|"20180421095037"|"AA00011"|""
"S037005"|"Studying in UK School"|"COUSIN AT UNIVERSITY"|"20180421095037"|"AA00011"|""
"S037014"|"Character"|"Quiet & Observation"|"20180423180534"|"AA00069"|""
"S037016"|"Location Preference"|"With one and half hours from London"|"20180424131335"|"AA00069"|""
"S037016"|"School Preferred"|"Harrow(H.K)"|"20180424131422"|"AA00069"|""
"S037019"|"School Preferred"|"Parents will be in UK together with the children"|"20180426103342"|"AA00069"|""
"S037019"|"Reasons to Study in UK"|"Strong in non-academic subjects (Music history, sports) and lead children in a disciplined manner"|"20180426103459"|"AA00069"|""
"S037018"|"Reasons to Study in UK"|"Strong in non-academic subjects (Music history, sports) and lead children in a disciplined manner"|"20180426101108"|"AA00069"|""
"S037020"|"Interests / Hobbies"|"Maths, Piano"|"20180426104825"|"AA00069"|""
"S037018"|"Reasons to Study in UK"|"Strong in non-academic subjects (Music, History, Sports) and lead children in a disciplined manner"|"20180426103727"|"AA00069"|""
"S037021"|"Reasons to Study in UK"|"To proude a smooth transition to further study in universities in UK."|"20180426110912"|"AA00069"|""
"S037021"|"Character"|"Sicialable, Witty , Bold"|"20180426110429"|"AA00069"|""
"S037020"|"Special Talents"|"Memomizing numbers"|"20180426104412"|"AA00069"|""
"S037020"|"Location Preference"|"Within 2 Hours from Heathrow"|"20180426104439"|"AA00069"|""
"S037044"|"Character"|"QUIET, PASSIVE"|"20180504094958"|"AA00069"|""
"S037044"|"Interests / Hobbies"|"READING ENGLISH BOOKS, TENNIS, STEM"|"20180504094958"|"AA00069"|""
"S037058"|"Reasons to Study in UK"|"enhancing English level, so as to achieve Matthew's goal, in becoming polot or works related to aircrafts"|"20180507174331"|"AA00011"|""
"S036976"|"Location Preference"|"Harrow School/Charterhouse"|"20180410110802"|"AA00069"|""
"S036976"|"School Preferred"|"Harrow/Charterhouse"|"20180410110844"|"AA00069"|""
"S036976"|"Preferred School Type"|"Boys"|"20180410110816"|"AA00069"|""
"S037074"|"Reasons to Study in UK"|"good education system
a balance between academic and interests development"|"20180509164110"|"AA00011"|""
"S037095"|"Other Requirement"|"high number of boarders, various co-curricular activitiesmagnificent facilities"|"20180514162422"|"AA00011"|""
"S037109"|"English Standard"|"______________________"|"20180517145215"|"AA00069"|""
"S037116"|"Interests / Hobbies"|"swimming,"|"20180518170450"|"AA00011"|""
"S037116"|"School Preferred"|"Eton College, Charter house, Radley, Harrow School, Sevenoaks"|"20180518170810"|"AA00011"|""
"S037114"|"School Preferred"|"Eton College, Charter House, Radley, Harrow School, Sevenoaks"|"20180518165601"|"AA00011"|""
"S037126"|"Character"|"damce amd dra,a"|"20180519145713"|"AA00011"|""
"S037126"|"Character"|"dance, drama"|"20180519145724"|"AA00011"|""
"S037129"|"Special Talents"|"strong in maths (maths Olympid), orchestra, drawing"|"20180521100020"|"AA00011"|""
"S037130"|"School Preferred"|"Nadminton School, Brighton College"|"20180521102231"|"AA00011"|""
"S037151"|"Interests / Hobbies"|"Reading, Piano, Art,"|"20180526131020"|"AA00069"|""
"S037151"|"Interests / Hobbies"|"Reading, Piano, Art, Singing & Performing musical theatre, Swimmming, Cooking Girl Scouts"|"20180526133006"|"AA00069"|""
"S037152"|"Interests / Hobbies"|"painting, cello"|"20180526142218"|"AA00011"|""
"S037152"|"Relatives / Friends Studying in UK"|"Yes, Caterham SChool, Surrey"|"20180526142303"|"AA00011"|""
