"aa_id"|"case"|"pickupby"|"flightno"|"airline"|"arrivalairport"|"arrivaldate"|"arrivaltime"|"predepart"|"joininst"|"lastupdate"|"staffid"|"remarks"|"journeyno"|"route"
"S011680"|"N"|""|"BA28"|""|"Heathrow T5"|"20170831"|"0535"|"confirmation emailed family"|"Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170805151937"|"AA00073"|""|480|1
"S031202"|"Y"|""|""|""|"Heathrow T3"|"20170831"|"8.30"|"confirmation emailed family"|"Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170805152850"|"AA00073"|"Elvis will arrive two days earlier and stay with guardian.  Will go back to Heathrow to join the school coach on 31 August, Heathrow T3 at 8.30am"|481|1
"S031202"|"Y"|""|""|""|"Heathrow T3"|"20170831"|"8.30"|"confirmation emailed family"|"20170821: mum called to cancel airport pickup service as they have friend taking Elvis to school. 
Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170821152500"|"AA00007"|"20170821: mum called to cancel airport pickup service as they have friend taking Elvis to school. 
Elvis will arrive two days earlier and stay with guardian.  Will go back to Heathrow to join the school coach on 31 August, Heathrow T3 at 8.30am"|481|1
"S036670"|"N"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180906"|"6:20am"|""|""|"20180716170827"|"AA00061"|""|483|1
"S036670"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180906"|"6:20am"|""|""|"20180720114906"|"AA00080"|""|483|1
"S035959"|"N"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180830"|"05:40"|""|""|"20180720145857"|"AA00080"|"CX0251"|486|1
"S035959"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180830"|"05:40"|""|""|"20180720150158"|"AA00080"|"CX0251"|486|1
"S036553"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180903"|"15:15"|""|""|"20180720144502"|"AA00080"|"CX257"|484|1
"S036806"|"Y"|""|"British Airways"|""|"London Heathrow T2"|"20180912"|"04:50"|""|""|"20180720150043"|"AA00080"|"BA032"|487|1
"S036553"|"Y"|"Others"|"Cathay Pacific"|""|"London Heathrow T3"|"20180903"|"15:15"|"request made"|""|"20180721170528"|"AA00080"|"CX257"|484|1
"S036806"|"Y"|"School"|"British Airways"|""|"London Heathrow T2"|"20180912"|"04:50"|"request made"|""|"20180721170617"|"AA00080"|"BA0032"|487|1
"S036806"|"Y"|"School"|"British Airways"|""|"London Heathrow T5"|"20180912"|"04:50"|"request made"|""|"20180725120938"|"AA00080"|"BA0032"|487|1
"S035399"|"Y"|""|""|""|""|"20180725"|""|""|""|"20180725121319"|"AA00080"|"TBC"|489|1
"S035399"|"Y"|""|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"itin requested"|""|"20180727155805"|"AA00080"|"EK029"|489|1
"S036150"|"Y"|""|"Cathay Pacific"|""|"Manchester T2"|"20180829"|"06:55"|""|""|"20180720150143"|"AA00080"|"CX0219"|488|1
"S035399"|"Y"|""|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"itin received"|""|"20180731144232"|"AA00080"|"EK029"|489|1
"S036670"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180906"|"6:20am"|""|""|"20180720115040"|"AA00080"|"CX 255"|483|1
"S036670"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180905"|"5:40am"|""|""|"20180801161823"|"AA00080"|"CX 251"|483|1
"S036670"|"Y"|"School"|"Cathay Pacific"|""|"London Heathrow T3"|"20180905"|"5:40am"|"request made"|""|"20180801162108"|"AA00080"|"CX 251"|483|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"request made"|""|"20180801145647"|"AA00080"|"EK029"|489|1
"S036150"|"Y"|"Quest"|"Cathay Pacific"|""|"Manchester T2"|"20180829"|"06:55"|"booking made & awt contact details"|"Meeting Point: Manchester T2
Pickup Person: Taxi driver who will hold the the name board in T2's arrival hall
Contact No: (01202) 88 22 99 (during office hours) & emergency contact 07545 502255 (out of office hours)

Remarks: stay in the host family from 29/8/18 – 01/09/18, the cost is £160"|"20180731144648"|"AA00080"|"CX0219"|488|1
"S036806"|"Y"|"School"|"British Airways"|""|"London Heathrow T5"|"20180912"|"04:50"|"sch/guardian cfm booking will be made"|"book a taxi for Chun Hei, sent P taxi request form for completion"|"20180725121207"|"AA00080"|"BA032"|487|1
"S036806"|"Y"|"School"|"British Airways"|""|"London Heathrow T5"|"20180912"|"04:50"|"details confirmed"|"Pickup person: Amber cars - Mario, 01604 232666 & quote order no: 001
Meeting person: Arrivals area at 05:45
Payment method: cash fare"|"20180803115016"|"AA00080"|"BA032"|487|1
"S036495"|"Y"|"School"|"British Airways"|"27.2 GBP per person (School bus)"|"London Heathrow T5"|"20180904"|"04:50"|"confirmation emailed family"|"Mr Steve Page, Transport Manager, 07866 836324
Meeting Point: London Heathrow T3

Remarks: Chi Lok's father request for pickup service sending him back to London, the school can arrange a taxi, wait for P's response if he is happy with the arrangement"|"20180725120914"|"AA00080"|"BA032
Chi Lok's father will accompany with him"|485|1
"S036495"|"Y"|"School"|"British Airways"|"27.2 GBP per person (School bus) + £170 approx. (taxi fare)"|"London Heathrow T5"|"20180904"|"04:50"|"confirmation emailed family"|"Mr Steve Page, Transport Manager, 07866 836324
Meeting Point: London Heathrow T3

Remarks: 
Chi Lok's father request for pickup service sending him back to London, the school will arrange a taxi for him
Taxi driver: Ady Warne from Warne Cars
Meeting Point: front of the college
Contact no: 07946 088130 - Ady's number
Transport cost per person: £170 approx. (Added to the School Bill)"|"20180804104224"|"AA00080"|"BA032
Chi Lok's father will accompany with him"|485|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"request made"|"Remarks: Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9"|"20180801173812"|"AA00080"|"EK029"|489|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS (TBC)
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost: TBC
Payment method: TBC

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost: TBC"|"20180804144234"|"AA00080"|"EK029"|489|1
"S036670"|"Y"|"School"|"Cathay Pacific"|""|"London Heathrow T3"|"20180905"|"5:40am"|"request made"|""|"20180801162125"|"AA00080"|"CX 251"|483|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer (TBC)
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost: TBC
Payment method: TBC

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost: TBC"|"20180804144308"|"AA00080"|"EK029"|489|1
"S036553"|"Y"|"Quest"|"Cathay Pacific"|""|"London Heathrow T3"|"20180903"|"15:15"|"request made"|""|"20180725120354"|"AA00080"|"CX257"|484|1
"S036150"|"Y"|"Quest"|"Cathay Pacific"|""|"Manchester T2"|"20180829"|"06:55"|"booking made & awt contact details"|"Meeting Point: Manchester T2
Pickup Person: Taxi driver who will hold the the name board in T2's arrival hall
Contact No: (01202) 88 22 99 (during office hours) & emergency contact 07545 502255 (out of office hours)

Remarks: stay with host family during 29/8 - 1/9, cost of host family is £160 from 29/8/18 – 01/09/18

Remarks: stay in the host family from 29/8/18 – 01/09/18, the cost is £160"|"20180801173914"|"AA00080"|"CX0219"|488|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost: TBC
Payment method: TBC

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost: TBC"|"20180808173339"|"AA00080"|"EK029"|489|1
"S036495"|"Y"|"School"|"British Airways"|"27.2 GBP per person (School bus) + £170 approx. (taxi fare)"|"London Heathrow T5"|"20180904"|"04:50"|"confirmation emailed family"|"Mr Steve Page, Transport Manager, 07866 836324
Meeting Point: London Heathrow T3

Remarks: 
Chi Lok's father request for pickup service sending him back to London, the school will arrange a taxi for him
Taxi driver: Ady Warne from Warne Cars
Meeting Point: front of the college
Contact no: 07946 088130 - Ady's number
Transport cost per person: £170 approx. (Added to the School Bill)"|"20180804104253"|"AA00080"|"BA032
Chi Lok's father will accompany with him"|485|1
"S036806"|"Y"|"School"|"British Airways"|"80GBP"|"London Heathrow T5"|"20180912"|"04:50"|"confirmation emailed family"|"Pickup person: Amber cars - Mario, 01604 232666 & quote order no: 001
Meeting person: Arrivals area at 05:45
Payment method: cash fare"|"20180803182804"|"AA00080"|"BA032"|487|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost: TBC
Payment method: TBC

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost: TBC"|"20180813171215"|"AA00080"|"EK029
Angus will travel alone"|489|1
"S035399"|"Y"|"WHG"|"Emirate"|""|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost:  £180 plus VAT plus parking fee (probably £11.20)
Payment method: TBC

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost: TBC"|"20180816171922"|"AA00080"|"EK029
Angus will travel alone"|489|1
"S036966"|"Y"|"School"|""|""|""|"20180904"|""|""|""|"20180804144416"|"AA00080"|"TBC"|490|1
"S035551"|"Y"|""|""|""|""|"20180817"|""|""|""|"20180817145513"|"AA00080"|"P contacts with school and Mrs Neale will handle it"|491|1
"S035959"|"N"|""|"Cathay Pacific"|""|"London Heathrow T3"|"20180830"|"05:40"|""|""|"20180721141709"|"AA00080"|"CX0251"|486|1
"S035399"|"Y"|"WHG"|"Emirate"|"Taxi: £228 + Host family: 225"|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost:  £180 plus VAT (£36) plus parking fee (probably £11.20)
Payment method: Added to the bill

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost:  £61 for the first night then £41 for each subsequent night, including all meals."|"20180817105113"|"AA00080"|"EK029
Angus will travel alone"|489|1
"S035399"|"Y"|"WHG"|"Emirate"|"Taxi: £228 + Host family: 225"|"London Heathrow T3"|"20180830"|"14:25"|"booking made & awt contact details"|"Pickup Person: Mr Ken WILLIAMS from Wings Airport Transfer
Contact No: + 44 (0) 7770 807408 (Ken's mobile) / + 44 (0) 1785 716666 (Wings office number)
Meeting Point: Virgin Limo Desk (Heathrow T3) 
Cost:  £180 plus VAT (£36) plus parking fee (probably £11.20)
Payment method: Added to the bill

Remarks:
 Angus cannot return to the school until 4/9, so he has to stay with host family during 30/8 - 4/9
The Host Family: Mr and Mrs Tomlinson, 2 Highlands, Stafford, ST17 9RE and Mrs Tomlinson’s mobile number is +44 (0) 7884 341 700.
cost:  £61 for the first night then £41 for each subsequent night, including all meals.
Ruth will take Angus to the school on 4th SEP"|"20180818102133"|"AA00080"|"EK029
Angus will travel alone"|489|1
"S036966"|"N"|""|""|""|""|"20180904"|""|""|""|"20180817145404"|"AA00080"|"TBC"|490|1
"S036966"|"Y"|""|""|""|""|"20180904"|""|""|""|"20180821102935"|"AA00080"|"TBC"|490|1
"S036150"|"Y"|"Quest"|"Cathay Pacific"|""|"Manchester T2"|"20180829"|"06:55"|"booking made & awt contact details"|"Meeting Point: Manchester T2
Pickup Person: Taxi driver who will hold the the name board in T2's arrival hall
Contact No: (01202) 88 22 99 (during office hours) & emergency contact 07545 502255 (out of office hours)

Remarks: stay with host family during 29/8 - 1/9, cost of host family is £160 from 29/8/18 – 01/09/18

Remarks: stay in the host family from 29/8/18 – 01/09/18, the cost is £160"|"20180813171139"|"AA00080"|"CX0219
Athena will travel alone"|488|1
"S036553"|"Y"|"Quest"|"Cathay Pacific"|""|"London Heathrow T3"|"20180903"|"15:15"|"request made"|"Remarks:
Yingle will need to stay at a host family for one night accomodation on 3/9"|"20180813171046"|"AA00080"|"CX257

Yingle will travel alone"|484|1
"S036553"|"Y"|"Quest"|"Cathay Pacific"|""|"London Heathrow T3"|"20180903"|"15:15"|"family acknowledged confirmation"|"Remarks:
Yingle will need to stay at a host family for one night accomodation on 3/9

Quest send confirmation by themselves"|"20180822171247"|"AA00080"|"CX257

Yingle will travel alone"|484|1
"S036150"|"Y"|"Quest"|"Cathay Pacific"|""|"Manchester T2"|"20180829"|"06:55"|"booking made & awt contact details"|"Meeting Point: Manchester T2
Pickup Person: Taxi driver who will hold the the name board in T2's arrival hall
Contact No: (01202) 88 22 99 (during office hours) & emergency contact 07545 502255 (out of office hours)
Cost: Manchester airport to host family -- approximately £88.50 (Single occupancy) 

Remarks: stay with host family during 29/8 - 1/9, cost of host family is £160 from 29/8/18 – 01/09/18
taxi cost - host family to Shrewsbury school -- approximately £70.80 (Single occupancy)"|"20180822113949"|"AA00080"|"CX0219
Athena will travel alone"|488|1
"S036966"|"Y"|"School"|""|""|""|"20180904"|""|"itin requested"|""|"20180821102956"|"AA00080"|"TBC"|490|1
