"aa_id"|"consultant"|"priority"|"lastupdate"|"staffid"|"remarks"
"S037568"|"AA00081"|"2"|"20181004124044"|"AA00069"|""
"S037568"|"AA00082"|"3"|"20181004124048"|"AA00069"|""
"S037568"|"AA00007"|"4"|"20181004124052"|"AA00069"|""
"S037568"|"AA00073"|"5"|"20181004124100"|"AA00069"|""
"S037568"|"AA00080"|"6"|"20181004124106"|"AA00069"|""
"S037539"|"AA00082"|"2"|"20181004135320"|"AA00011"|""
"S037539"|"AA00081"|"6"|"20181004135328"|"AA00011"|""
"S037569"|"AA00068"|"1"|"20181004154319"|"AA00011"|""
"S038306"|"AA00007"|"2"|"20190706110500"|"AA00011"|""
"S038312"|"AA00029"|"7"|"20190708103034"|"AA00011"|""
"S037863"|"AA00073"|"5"|"20190316163941"|"AA00011"|""
"S037570"|"AA00073"|"4"|"20181005120936"|"AA00069"|""
"S038355"|"AA00085"|"8"|"20190719171700"|"AA00011"|""
"S037834"|"AA00073"|"5"|"20190124152121"|"AA00069"|""
"S038127"|"AA00080"|"5"|"20190506145139"|"AA00011"|""
"S037571"|"AA00073"|"3"|"20181005122741"|"AA00011"|""
"S037571"|"AA00029"|"4"|"20181005122752"|"AA00011"|""
"S037996"|"AA00082"|"6"|"20190319111430"|"AA00069"|""
"S037996"|"AA00084"|"7"|"20190319111453"|"AA00069"|""
"S037572"|"AA00007"|"1"|"20181005124040"|"AA00069"|""
"S037572"|"AA00073"|"2"|"20181005124045"|"AA00069"|""
"S037572"|"AA00081"|"3"|"20181005124049"|"AA00069"|""
"S037572"|"AA00080"|"4"|"20181005124055"|"AA00069"|""
"S037572"|"AA00082"|"5"|"20181005124108"|"AA00069"|""
"S037572"|"AA00029"|"6"|"20181005124121"|"AA00069"|""
"S031436"|"AA00082"|"5"|"20181008094436"|"AA00011"|""
"S031436"|"AA00081"|"6"|"20181008094538"|"AA00011"|""
"S037941"|"AA00084"|"6"|"20190225135418"|"AA00011"|""
"S036312"|"AA00084"|"7"|"20190225135736"|"AA00069"|""
"S036312"|"AA00083"|"8"|"20190225135740"|"AA00069"|""
"S037987"|"AA00084"|"3"|"20190228180840"|"AA00011"|""
"S037562"|"AA00029"|"6"|"20180927154121"|"AA00011"|""
"S036798"|"AA00073"|"21"|"20180927154841"|"AA00011"|""
"S038306"|"AA00082"|"1"|"20190706110441"|"AA00011"|"major"
"S038312"|"AA00080"|"6"|"20190708103027"|"AA00011"|""
"S036288"|"AA00080"|"6"|"20180927173311"|"AA00011"|""
"S038519"|"AA00082"|"1"|"20190824142006"|"AA00011"|"major"
"S038522"|"AA00084"|"6"|"20190824160018"|"AA00069"|""
"S038035"|"AA00084"|"3"|"20190330164418"|"AA00069"|""
"S038037"|"AA00029"|"7"|"20190330171311"|"AA00069"|""
"S035687"|"AA00029"|"21"|"20180927175702"|"AA00011"|""
"S035627"|"AA00080"|"2"|"20180927181259"|"AA00069"|""
"S035627"|"AA00082"|"4"|"20180927181310"|"AA00069"|""
"S035627"|"AA00081"|"6"|"20180927181316"|"AA00069"|""
"S031753"|"AA00082"|"2"|"20180928112259"|"AA00011"|""
"S031753"|"AA00080"|"3"|"20180928112307"|"AA00011"|""
"S031753"|"AA00081"|"5"|"20180928112314"|"AA00011"|""
"S031753"|"AA00073"|"6"|"20180928112333"|"AA00011"|""
"S036288"|"AA00082"|"2"|"20190815142923"|"AA00011"|"minor"
"S036999"|"AA00080"|"6"|"20180928114641"|"AA00011"|""
"S036999"|"AA00073"|"3"|"20180928114723"|"AA00011"|""
"S036708"|"AA00082"|"4"|"20180928115418"|"AA00011"|""
"S036708"|"AA00080"|"2"|"20180928115424"|"AA00011"|""
"S034725"|"AA00082"|"3"|"20181117123608"|"AA00069"|""
"S043824"|"AA00084"|"3"|"20230517114725"|"AA00011"|""
"S035938"|"AA00082"|"3"|"20180928115546"|"AA00011"|""
"S035938"|"AA00073"|"4"|"20180928115556"|"AA00011"|""
"S035938"|"AA00081"|"5"|"20180928115605"|"AA00011"|""
"S035938"|"AA00080"|"6"|"20180928115618"|"AA00011"|""
"S035940"|"AA00082"|"2"|"20180928115712"|"AA00011"|""
"S035940"|"AA00081"|"3"|"20180928115720"|"AA00011"|""
"S035940"|"AA00080"|"4"|"20180928115744"|"AA00011"|""
"S036592"|"AA00082"|"2"|"20180928115827"|"AA00011"|""
"S036592"|"AA00080"|"3"|"20180928115835"|"AA00011"|""
"S036592"|"AA00081"|"5"|"20180928115847"|"AA00011"|""
"S036592"|"AA00073"|"6"|"20180928115856"|"AA00011"|""
"S036309"|"AA00082"|"2"|"20180928115934"|"AA00011"|""
"S036309"|"AA00073"|"3"|"20180928115942"|"AA00011"|""
"S036309"|"AA00080"|"4"|"20180928115952"|"AA00011"|""
"S036309"|"AA00081"|"6"|"20180928120001"|"AA00011"|""
"T007291"|"AA00007"|"1"|"20180928162937"|"AA00011"|""
"S036243"|"AA00082"|"2"|"20180929105346"|"AA00069"|""
"S036243"|"AA00073"|"4"|"20180929105350"|"AA00069"|""
"S036243"|"AA00081"|"5"|"20180929105355"|"AA00069"|""
"S037565"|"AA00029"|"1"|"20181002110918"|"AA00069"|""
"S037565"|"AA00007"|"2"|"20181002110925"|"AA00069"|""
"S037565"|"AA00080"|"3"|"20181002110929"|"AA00069"|""
"S038138"|"AA00084"|"3"|"20190511094656"|"AA00011"|""
"S037562"|"AA00073"|"3"|"20180927153744"|"AA00011"|""
"S035059"|"AA00073"|"3"|"20190224140953"|"30012"|""
"S037562"|"AA00080"|"4"|"20180927154044"|"AA00011"|""
"S037663"|"AA00029"|"5"|"20181022104731"|"AA00069"|""
"S037702"|"AA00082"|"2"|"20181026162556"|"AA00011"|""
"S036348"|"AA00073"|"21"|"20181110103004"|"AA00011"|""
"S036562"|"AA00082"|"3"|"20181117123522"|"AA00069"|""
"S036562"|"AA00081"|"5"|"20181117123532"|"AA00069"|""
"S036562"|"AA00080"|"6"|"20181117123541"|"AA00069"|""
"S037737"|"AA00081"|"5"|"20181119164556"|"AA00011"|""
"S037737"|"AA00080"|"6"|"20181119164603"|"AA00011"|""
"S037745"|"AA00073"|"3"|"20181124135947"|"AA00011"|""
"S037745"|"AA00007"|"4"|"20181124135955"|"AA00011"|""
"S037745"|"AA00080"|"5"|"20181124140005"|"AA00011"|""
"S037745"|"AA00081"|"6"|"20181124140015"|"AA00011"|""
"S037784"|"AA00082"|"5"|"20181215145540"|"AA00069"|""
"S037410"|"AA00007"|"1"|"20181130180910"|"AA00078"|"Maria, Leon"
"S037227"|"AA00082"|"1"|"20181201102623"|"AA00078"|"Maria, Leon"
"S035931"|"AA00082"|"1"|"20181201110749"|"AA00078"|"Maria, Leon"
"S036194"|"AA00081"|"33"|"20181201110837"|"AA00078"|"Jonesman"
"S036194"|"AA00082"|"1"|"20181201110858"|"AA00078"|"Maria, Leon, Flora"
"S039391"|"AA00007"|"1"|"20200114174008"|"AA00088"|"major"
"S043449"|"AA00007"|"4"|"20221130095617"|"AA00011"|""
"S037424"|"AA00073"|"1"|"20181201122405"|"AA00011"|"Maria, Leon"
"S038306"|"AA00084"|"3"|"20190706110432"|"AA00011"|""
"S037755"|"AA00082"|"2"|"20181201143813"|"AA00011"|""
"S037755"|"AA00073"|"1"|"20181201143825"|"AA00011"|""
"S037755"|"AA00080"|"3"|"20181201143838"|"AA00011"|""
"S037759"|"AA00082"|"2"|"20181201154710"|"AA00069"|""
"S036618"|"AA00080"|"3"|"20181203180545"|"AA00069"|""
"S037766"|"AA00029"|"1"|"20181205155827"|"AA00011"|""
"S039392"|"AA00084"|"3"|"20200115100803"|"AA00011"|""
"S037804"|"AA00007"|"3"|"20181228111735"|"AA00011"|""
"S037813"|"AA00029"|"4"|"20190104143506"|"AA00011"|""
"S037813"|"AA00080"|"5"|"20190104143513"|"AA00011"|""
"S037836"|"AA00029"|"1"|"20190112100341"|"AA00029"|""
"S037834"|"AA00080"|"4"|"20190124152116"|"AA00069"|""
"S036290"|"AA00029"|"2"|"20190208110842"|"AA00011"|""
"S037873"|"AA00082"|"2"|"20190223103002"|"30012"|""
"S037873"|"AA00080"|"4"|"20190223103011"|"30012"|""
"S037873"|"AA00029"|"5"|"20190223103022"|"30012"|""
"S037880"|"AA00029"|"1"|"20190223151617"|"30012"|""
"S035059"|"AA00007"|"4"|"20190224140959"|"30012"|""
"S037947"|"30026"|"1"|"20190224164815"|"30012"|""
"S037895"|"AA00029"|"5"|"20190225093926"|"AA00011"|""
"S037879"|"AA00073"|"2"|"20190225093959"|"AA00011"|""
"S037886"|"AA00073"|"1"|"20190225094215"|"AA00011"|""
"S037886"|"AA00080"|"3"|"20190225094222"|"AA00011"|""
"S037936"|"AA00080"|"2"|"20190225094827"|"AA00069"|""
"S037950"|"AA00029"|"3"|"20190225101558"|"AA00069"|""
"S037248"|"AA00082"|"1"|"20190531113725"|"AA00011"|"Major"
"S037929"|"AA00084"|"2"|"20190225134112"|"AA00011"|""
"S037947"|"AA00084"|"2"|"20190225134441"|"AA00011"|""
"S037891"|"AA00084"|"6"|"20190225134845"|"AA00011"|""
"S037908"|"AA00084"|"2"|"20190225135331"|"AA00069"|""
"S037895"|"AA00083"|"6"|"20190225135105"|"AA00011"|""
"S037922"|"AA00084"|"2"|"20190225135530"|"AA00069"|""
"S037905"|"AA00083"|"3"|"20190225135601"|"AA00069"|""
"S037924"|"AA00084"|"2"|"20190225135616"|"AA00069"|""
"S037924"|"AA00083"|"3"|"20190225135622"|"AA00069"|""
"S037943"|"AA00083"|"3"|"20190225135656"|"AA00069"|""
"S037940"|"AA00007"|"5"|"20190225094733"|"AA00069"|""
"S035059"|"AA00082"|"8"|"20190410165213"|"AA00011"|""
"S036359"|"AA00054"|"31"|"20180925162944"|"AA00011"|""
"S037643"|"AA00081"|"5"|"20181022104440"|"AA00011"|""
"S036359"|"AA00082"|"1"|"20180925163012"|"AA00011"|"Leon"
"S035308"|"AA00029"|"5"|"20180925163204"|"AA00069"|""
"S035308"|"AA00073"|"6"|"20180925163209"|"AA00069"|""
"S036359"|"AA00073"|"3"|"20180925163023"|"AA00011"|""
"S035308"|"AA00080"|"2"|"20180925163215"|"AA00069"|""
"S036359"|"AA00080"|"4"|"20180925163031"|"AA00011"|""
"S036359"|"AA00081"|"5"|"20180925163038"|"AA00011"|""
"S036737"|"AA00054"|"31"|"20180925163232"|"AA00069"|""
"S036737"|"AA00082"|"1"|"20180925163241"|"AA00069"|"Leon"
"S037745"|"AA00082"|"2"|"20181124135939"|"AA00011"|""
"S036737"|"AA00073"|"3"|"20180925163324"|"AA00069"|""
"S036737"|"AA00081"|"4"|"20180925163327"|"AA00069"|""
"S037784"|"AA00080"|"3"|"20181215145336"|"AA00069"|""
"S036737"|"AA00080"|"6"|"20180925163334"|"AA00069"|""
"S038460"|"AA00080"|"5"|"20190815154504"|"AA00011"|""
"S036885"|"AA00080"|"3"|"20180925163152"|"AA00011"|""
"S044277"|"AA00082"|"2"|"20231120160544"|"AA00011"|""
"S037643"|"AA00007"|"6"|"20181022104451"|"AA00011"|""
"S036885"|"AA00073"|"6"|"20180925163218"|"AA00011"|""
"S037652"|"AA00082"|"2"|"20181022104616"|"AA00011"|""
"S037227"|"AA00080"|"6"|"20180925163427"|"AA00069"|""
"S037559"|"AA00007"|"1"|"20180925163248"|"AA00011"|"Leon"
"S035299"|"AA00054"|"31"|"20180925163443"|"AA00069"|""
"S035299"|"AA00082"|"1"|"20180925163449"|"AA00069"|"Leon"
"S037559"|"AA00081"|"3"|"20180925163302"|"AA00011"|""
"S035299"|"AA00080"|"2"|"20180925163517"|"AA00069"|""
"S035299"|"AA00081"|"3"|"20180925163528"|"AA00069"|""
"S035299"|"AA00042"|"4"|"20180925163532"|"AA00069"|""
"S038460"|"AA00029"|"6"|"20190815154515"|"AA00011"|""
"S038460"|"AA00007"|"7"|"20190815154535"|"AA00011"|""
"S037813"|"AA00073"|"3"|"20190104143459"|"AA00011"|""
"S039126"|"AA00084"|"3"|"20191108160635"|"AA00011"|""
"S039126"|"AA00082"|"2"|"20191108160652"|"AA00011"|"minor"
"S037228"|"AA00054"|"31"|"20180925163721"|"AA00069"|""
"S037228"|"AA00082"|"1"|"20180925163729"|"AA00069"|"Leon"
"S037228"|"AA00080"|"4"|"20180925163744"|"AA00069"|""
"S037228"|"AA00081"|"6"|"20180925163757"|"AA00069"|""
"S037834"|"AA00007"|"2"|"20190124151943"|"AA00069"|""
"S037652"|"AA00007"|"1"|"20181022104623"|"AA00011"|""
"S037671"|"AA00080"|"3"|"20181026135413"|"AA00011"|""
"S037873"|"AA00007"|"1"|"20190223102956"|"30012"|""
"S037671"|"AA00081"|"5"|"20181026135429"|"AA00011"|""
"S037873"|"AA00073"|"3"|"20190223103006"|"30012"|""
"S035631"|"AA00073"|"1"|"20190719171117"|"AA00069"|"major"
"S043005"|"AA00029"|"5"|"20220726111129"|"AA00088"|""
"S037560"|"AA00073"|"3"|"20180926095907"|"AA00011"|""
"S037560"|"AA00029"|"4"|"20180926095916"|"AA00011"|""
"S037560"|"AA00080"|"5"|"20180926095927"|"AA00011"|""
"S037671"|"AA00007"|"6"|"20181026135437"|"AA00011"|""
"S037726"|"AA00029"|"1"|"20181110103116"|"AA00069"|""
"S037091"|"AA00029"|"1"|"20180926153132"|"AA00011"|"Leon"
"S037091"|"AA00081"|"3"|"20180926153139"|"AA00011"|""
"S037903"|"30026"|"1"|"20190223151219"|"30012"|""
"S034040"|"AA00029"|"1"|"20180926181839"|"AA00011"|"Leon"
"S037472"|"AA00073"|"1"|"20180927144126"|"AA00069"|"Leon"
"S037472"|"AA00082"|"3"|"20180927144132"|"AA00069"|""
"S038127"|"AA00082"|"4"|"20190506145131"|"AA00011"|""
"S036654"|"AA00073"|"6"|"20180925162727"|"AA00011"|""
"S036654"|"AA00081"|"4"|"20180925162745"|"AA00011"|""
"S037945"|"30026"|"1"|"20190224163547"|"30012"|""
"S037028"|"AA00082"|"2"|"20181117123231"|"AA00069"|""
"S037784"|"AA00073"|"1"|"20181215145327"|"AA00069"|""
"S037643"|"AA00082"|"2"|"20181022104414"|"AA00011"|""
"S037643"|"AA00080"|"3"|"20181022104422"|"AA00011"|""
"S037643"|"AA00029"|"4"|"20181022104430"|"AA00011"|""
"S037671"|"AA00082"|"2"|"20181026135406"|"AA00011"|""
"S037671"|"AA00029"|"4"|"20181026135419"|"AA00011"|""
"S037621"|"AA00029"|"1"|"20181110095052"|"AA00011"|""
"S037028"|"AA00080"|"5"|"20181117123415"|"AA00069"|""
"S037737"|"AA00007"|"1"|"20181119164537"|"AA00011"|""
"S037737"|"AA00073"|"3"|"20181119164544"|"AA00011"|""
"S037737"|"AA00029"|"4"|"20181119164550"|"AA00011"|""
"S037744"|"AA00073"|"6"|"20181124123823"|"AA00069"|""
"S037784"|"AA00029"|"2"|"20181215145332"|"AA00069"|""
"S037784"|"AA00007"|"4"|"20181215145356"|"AA00069"|""
"S037054"|"AA00073"|"4"|"20181130180038"|"AA00069"|""
"S037055"|"AA00080"|"3"|"20181130180116"|"AA00069"|""
"S036720"|"AA00082"|"1"|"20181201115913"|"AA00069"|"Maria, Leon"
"S037152"|"AA00082"|"5"|"20181201121546"|"AA00069"|""
"S034560"|"AA00080"|"5"|"20181201121637"|"AA00069"|""
"S031726"|"AA00073"|"1"|"20181201121719"|"AA00069"|"Maria, Leon"
"S036427"|"AA00080"|"3"|"20181201121825"|"AA00011"|""
"S037703"|"AA00073"|"1"|"20181201123534"|"AA00069"|"Maria"
"S035744"|"AA00073"|"1"|"20181201123629"|"AA00069"|"Maria, Leon"
"S035744"|"AA00007"|"4"|"20181201123635"|"AA00069"|""
"S033963"|"AA00073"|"3"|"20181201142750"|"AA00011"|""
"S033963"|"AA00080"|"4"|"20181201142803"|"AA00011"|""
"S037759"|"AA00073"|"1"|"20181201154706"|"AA00069"|""
"S037759"|"AA00080"|"3"|"20181201154719"|"AA00069"|""
"S036618"|"AA00082"|"1"|"20181203180552"|"AA00069"|"Maria , Flora"
"S035876"|"AA00082"|"2"|"20181205104759"|"AA00011"|""
"S035876"|"AA00080"|"3"|"20181205104808"|"AA00011"|""
"S037509"|"AA00080"|"3"|"20181205104848"|"AA00011"|""
"S037765"|"AA00080"|"4"|"20181205155800"|"AA00011"|""
"S037765"|"AA00007"|"5"|"20181205155810"|"AA00011"|""
"S037766"|"AA00082"|"2"|"20181205155820"|"AA00011"|""
"S037766"|"AA00080"|"3"|"20181205155834"|"AA00011"|""
"S037766"|"AA00073"|"4"|"20181205155841"|"AA00011"|""
"S037766"|"AA00007"|"5"|"20181205155848"|"AA00011"|""
"S033552"|"AA00073"|"21"|"20181228104309"|"AA00011"|""
"S037812"|"AA00080"|"3"|"20190104133727"|"AA00069"|""
"S037812"|"AA00073"|"4"|"20190104133731"|"AA00069"|""
"S037818"|"AA00007"|"1"|"20190111160256"|"AA00011"|""
"S032593"|"AA00082"|"4"|"20190202144806"|"AA00069"|""
"S037834"|"AA00082"|"3"|"20190124151948"|"AA00069"|""
"S037845"|"AA00007"|"3"|"20190221115420"|"AA00011"|""
"S037950"|"AA00080"|"6"|"20190322144955"|"AA00069"|""
"S037895"|"AA00082"|"2"|"20190225093901"|"AA00011"|""
"S037895"|"AA00080"|"3"|"20190225093910"|"AA00011"|""
"S037895"|"AA00007"|"4"|"20190225093917"|"AA00011"|""
"S037913"|"AA00073"|"3"|"20190225094441"|"AA00069"|""
"S037913"|"AA00080"|"4"|"20190225094444"|"AA00069"|""
"S037913"|"AA00082"|"5"|"20190225094455"|"AA00069"|""
"S037900"|"30026"|"1"|"20190223144611"|"30012"|"- Report & cert to be provided
- Might consider Y9 2020 entry, unsure"
"S037803"|"AA00029"|"6"|"20190423104334"|"AA00069"|""
"S037281"|"AA00081"|"5"|"20180925161454"|"AA00011"|""
"S037783"|"AA00080"|"4"|"20181215143629"|"AA00011"|""
"S037248"|"AA00080"|"6"|"20190531113717"|"AA00011"|""
"S038303"|"AA00084"|"6"|"20190705122906"|"AA00069"|""
"S038312"|"AA00083"|"4"|"20190708102454"|"AA00011"|""
"S038312"|"AA00073"|"5"|"20190708102501"|"AA00011"|""
"S037288"|"AA00082"|"1"|"20180925161559"|"AA00011"|"Leon"
"S038314"|"AA00083"|"6"|"20190708132352"|"AA00069"|""
"S036129"|"AA00073"|"4"|"20180925161818"|"AA00069"|""
"S036129"|"AA00080"|"5"|"20180925161823"|"AA00069"|""
"S037812"|"AA00029"|"5"|"20190104133736"|"AA00069"|""
"S037818"|"AA00073"|"3"|"20190111160303"|"AA00011"|""
"S037818"|"AA00029"|"4"|"20190111160310"|"AA00011"|""
"S044623"|"AA00115"|"4"|"20240429160951"|"AA00011"|""
"S036431"|"AA00082"|"4"|"20180925161906"|"AA00011"|""
"S037818"|"AA00080"|"5"|"20190111160318"|"AA00011"|""
"S036431"|"AA00080"|"5"|"20180925161936"|"AA00011"|""
"S038314"|"AA00007"|"7"|"20190708132358"|"AA00069"|""
"S034791"|"AA00082"|"1"|"20180925162132"|"AA00069"|"Leon"
"S034182"|"AA00054"|"32"|"20180925161958"|"AA00011"|""
"S037818"|"AA00082"|"2"|"20190719125042"|"AA00082"|"(Y)"
"S034182"|"AA00082"|"1"|"20180925162007"|"AA00011"|"Leon"
"S034791"|"AA00080"|"6"|"20180925162200"|"AA00069"|""
"S034182"|"AA00081"|"6"|"20180925162021"|"AA00011"|""
"S032593"|"AA00073"|"2"|"20190202144755"|"AA00069"|""
"S032593"|"AA00080"|"3"|"20190202144800"|"AA00069"|""
"S037118"|"AA00080"|"3"|"20180925162240"|"AA00069"|""
"S035870"|"AA00054"|"31"|"20180925162305"|"AA00069"|""
"S035870"|"AA00082"|"1"|"20180925162313"|"AA00069"|"Leon"
"S038553"|"AA00029"|"7"|"20190831102321"|"AA00011"|""
"S035870"|"AA00073"|"4"|"20180925162344"|"AA00069"|""
"S035870"|"AA00080"|"5"|"20180925162348"|"AA00069"|""
"S035870"|"AA00081"|"6"|"20180925162359"|"AA00069"|""
"S037643"|"AA00073"|"1"|"20181022104407"|"AA00011"|""
"S037701"|"AA00073"|"3"|"20181026095435"|"AA00011"|""
"S036663"|"AA00080"|"5"|"20180925162232"|"AA00011"|""
"S036663"|"AA00073"|"6"|"20180925162242"|"AA00011"|""
"S036664"|"AA00082"|"1"|"20180925162346"|"AA00011"|"Leon"
"S036664"|"AA00073"|"3"|"20180925162354"|"AA00011"|""
"S036664"|"AA00080"|"4"|"20180925162406"|"AA00011"|""
"S038661"|"AA00029"|"7"|"20190831115118"|"AA00011"|""
"S037845"|"AA00082"|"2"|"20190221115414"|"AA00011"|""
"S037845"|"AA00080"|"4"|"20190221115426"|"AA00011"|""
"S036605"|"AA00082"|"3"|"20180925162517"|"AA00011"|""
"S036605"|"AA00080"|"4"|"20180925162526"|"AA00011"|""
"S037845"|"AA00073"|"5"|"20190221115439"|"AA00011"|""
"S036654"|"AA00054"|"31"|"20180925162559"|"AA00011"|""
"S036388"|"AA00054"|"32"|"20180925162752"|"AA00069"|""
"S036388"|"AA00082"|"1"|"20180925162803"|"AA00069"|"Leon"
"S037621"|"AA00082"|"3"|"20181110095041"|"AA00011"|""
"S036388"|"AA00080"|"6"|"20180925162816"|"AA00069"|""
"S036654"|"AA00082"|"1"|"20180925162630"|"AA00011"|"Leon"
"S037901"|"30026"|"1"|"20190223144645"|"30012"|""
"S036654"|"AA00080"|"3"|"20180925162647"|"AA00011"|""
"S037701"|"AA00029"|"1"|"20181026101253"|"AA00011"|""
"S037854"|"AA00073"|"6"|"20190413112523"|"AA00069"|""
"S037281"|"AA00054"|"31"|"20180925161412"|"AA00011"|""
"S037970"|"AA00080"|"5"|"20190307171429"|"AA00011"|""
"S037886"|"AA00007"|"2"|"20190225094144"|"AA00011"|""
"S037281"|"AA00082"|"1"|"20180925161424"|"AA00011"|"Leon"
"S037281"|"AA00080"|"6"|"20180925161433"|"AA00011"|""
"S037618"|"30026"|"1"|"20181020152841"|"30012"|""
"S037663"|"AA00080"|"3"|"20181022104332"|"AA00069"|""
"S037663"|"AA00081"|"4"|"20181022104341"|"AA00069"|""
"S037701"|"AA00082"|"2"|"20181026095421"|"AA00011"|""
"S037719"|"AA00007"|"6"|"20181109100100"|"AA00069"|""
"S037701"|"AA00081"|"5"|"20181026095458"|"AA00011"|""
"S037701"|"AA00080"|"6"|"20181026095513"|"AA00011"|""
"S037701"|"AA00007"|"4"|"20181026101259"|"AA00011"|""
"S037737"|"AA00082"|"2"|"20181119164530"|"AA00011"|""
"S037744"|"AA00081"|"3"|"20181124123806"|"AA00069"|""
"S037783"|"AA00073"|"1"|"20181215143616"|"AA00011"|""
"S037783"|"AA00007"|"3"|"20181215143622"|"AA00011"|""
"S037752"|"AA00073"|"5"|"20181201100244"|"AA00011"|""
"S036925"|"AA00029"|"1"|"20181201114934"|"AA00011"|"Maria, Leon"
"S038127"|"AA00073"|"1"|"20190506145117"|"AA00011"|"major"
"S037783"|"AA00029"|"5"|"20181215143635"|"AA00011"|""
"S037401"|"AA00029"|"1"|"20181201121413"|"AA00011"|"Maria, Leon"
"S037401"|"AA00080"|"5"|"20181201121419"|"AA00011"|""
"S036143"|"AA00029"|"1"|"20181201121453"|"AA00011"|"Maria, Leon"
"S036143"|"AA00082"|"4"|"20181201121502"|"AA00011"|""
"S036911"|"AA00073"|"2"|"20181201121543"|"AA00011"|""
"S036110"|"AA00029"|"1"|"20181201121646"|"AA00011"|"Maria, Leon"
"S036110"|"AA00080"|"4"|"20181201121652"|"AA00011"|""
"S036427"|"AA00007"|"1"|"20181201121818"|"AA00011"|"Maria, Leon"
"S036666"|"AA00029"|"1"|"20181201121856"|"AA00011"|"Maria, Leon"
"S036666"|"AA00080"|"5"|"20181201121902"|"AA00011"|""
"S035351"|"AA00029"|"1"|"20181201122318"|"AA00011"|"Maria, Leon"
"S037424"|"AA00082"|"3"|"20181201122434"|"AA00011"|""
"S034190"|"AA00073"|"1"|"20181201122521"|"AA00011"|"Maria, Leon"
"S034190"|"AA00082"|"4"|"20181201122528"|"AA00011"|""
"S038127"|"AA00083"|"3"|"20190506145124"|"AA00011"|""
"S037803"|"AA00080"|"3"|"20181228095459"|"AA00069"|""
"S033963"|"AA00082"|"2"|"20181201142736"|"AA00011"|""
"S037757"|"AA00080"|"4"|"20181201150811"|"AA00011"|""
"S037803"|"AA00073"|"4"|"20181228095504"|"AA00069"|""
"S036534"|"AA00073"|"3"|"20181201171234"|"AA00069"|""
"S035946"|"AA00029"|"21"|"20190104125355"|"AA00069"|""
"S034736"|"AA00073"|"2"|"20181201225801"|"AA00007"|"Maria, Leon"
"S032744"|"AA00073"|"21"|"20181203155653"|"AA00069"|""
"S037765"|"AA00029"|"1"|"20181205155743"|"AA00011"|""
"S036934"|"AA00080"|"4"|"20190111151727"|"AA00011"|""
"S035587"|"AA00073"|"21"|"20190123174414"|"AA00011"|""
"S037845"|"AA00029"|"1"|"20190221115407"|"AA00011"|""
"S038085"|"AA00080"|"6"|"20190417135135"|"AA00011"|""
"S037783"|"AA00082"|"2"|"20181215143609"|"AA00011"|""
"S036628"|"AA00054"|"31"|"20180925153630"|"AA00011"|""
"S036741"|"AA00054"|"33"|"20180925153845"|"AA00069"|""
"S036628"|"AA00082"|"1"|"20180925153700"|"AA00011"|"Leon"
"S036628"|"AA00073"|"3"|"20180925153710"|"AA00011"|""
"S036628"|"AA00080"|"4"|"20180925153720"|"AA00011"|""
"S036741"|"AA00081"|"6"|"20180925153911"|"AA00069"|""
"S036628"|"AA00081"|"6"|"20180925153729"|"AA00011"|""
"S039773"|"AA00084"|"4"|"20200605150033"|"AA00088"|""
"S034981"|"AA00080"|"3"|"20180925153841"|"AA00011"|""
"S034981"|"AA00082"|"5"|"20180925153900"|"AA00011"|""
"S037054"|"AA00080"|"3"|"20180925154058"|"AA00069"|""
"S035606"|"AA00073"|"21"|"20190104112633"|"AA00011"|""
"S033976"|"AA00054"|"31"|"20180925153922"|"AA00011"|""
"S041197"|"AA00007"|"4"|"20210428095621"|"AA00011"|""
"S042932"|"AA00084"|"2"|"20220704145444"|"AA00011"|""
"S035160"|"AA00082"|"1"|"20180925154135"|"AA00069"|"Leon"
"S033976"|"AA00082"|"1"|"20180925153956"|"AA00011"|"Leon"
"S035160"|"AA00080"|"6"|"20180925154152"|"AA00069"|""
"S033976"|"AA00073"|"2"|"20180925154024"|"AA00011"|""
"S033976"|"AA00080"|"3"|"20180925154041"|"AA00011"|""
"S033976"|"AA00081"|"4"|"20180925154050"|"AA00011"|""
"S036934"|"AA00082"|"3"|"20190111151721"|"AA00011"|""
"S036830"|"AA00054"|"31"|"20180925160931"|"AA00011"|""
"S035160"|"AA00073"|"5"|"20180925161139"|"AA00069"|""
"S036830"|"AA00082"|"1"|"20180925161004"|"AA00011"|"Leon"
"S036830"|"AA00081"|"3"|"20180925161016"|"AA00011"|""
"S036830"|"AA00073"|"4"|"20180925161034"|"AA00011"|""
"S037055"|"AA00073"|"4"|"20180925161242"|"AA00069"|""
"S036830"|"AA00080"|"6"|"20180925161052"|"AA00011"|""
"S035586"|"AA00073"|"21"|"20190123174212"|"AA00011"|""
"S037181"|"AA00054"|"31"|"20180925161314"|"AA00069"|""
"S037181"|"AA00082"|"1"|"20180925161320"|"AA00069"|"Leon"
"S038085"|"AA00029"|"7"|"20190417135144"|"AA00011"|""
"S037854"|"AA00029"|"4"|"20190213140830"|"AA00011"|""
"S037803"|"AA00007"|"1"|"20190423104329"|"AA00069"|"major"
"S037181"|"AA00080"|"6"|"20180925161332"|"AA00069"|""
"S037870"|"AA00029"|"5"|"20190220154733"|"AA00011"|""
"S037899"|"30026"|"1"|"20190223144306"|"30012"|""
"S037553"|"AA00054"|"31"|"20180925161219"|"AA00011"|""
